"","management","node_id","node_name","taxon","services","short_ave"
"150","E",22,"01PLANT.Corn Mint","Plant","Crop damage",3.26666666666667
"151","E",22,"01PLANT.Corn Mint","Plant","Crop production",4
"152","E",22,"01PLANT.Corn Mint","Plant","Pest control",4.17857142857143
"153","E",22,"01PLANT.Corn Mint","Plant","Pollination",2.96581196581197
"154","E",22,"01PLANT.Corn Mint","Plant","Seed dispersal",3
"155","E",23,"01PLANT.Corn Sowthistle","Plant","Bird watching",1.28571428571429
"156","E",23,"01PLANT.Corn Sowthistle","Plant","Butterfly watching",3
"157","E",23,"01PLANT.Corn Sowthistle","Plant","Crop damage",1.8
"158","E",23,"01PLANT.Corn Sowthistle","Plant","Crop production",4
"159","E",23,"01PLANT.Corn Sowthistle","Plant","Pest control",3.75
"160","E",23,"01PLANT.Corn Sowthistle","Plant","Pollination",3.13675213675214
"161","E",23,"01PLANT.Corn Sowthistle","Plant","Seed dispersal",1.4
"162","E",24,"01PLANT.Corn Spurrey","Plant","Bird watching",2.42857142857143
"163","E",24,"01PLANT.Corn Spurrey","Plant","Butterfly watching",3
"164","E",24,"01PLANT.Corn Spurrey","Plant","Crop damage",2.46666666666667
"165","E",24,"01PLANT.Corn Spurrey","Plant","Crop production",4
"166","E",24,"01PLANT.Corn Spurrey","Plant","Pest control",3.75
"167","E",24,"01PLANT.Corn Spurrey","Plant","Pollination",3.13675213675214
"168","E",24,"01PLANT.Corn Spurrey","Plant","Seed dispersal",2.2
"169","E",25,"01PLANT.Cow Parsley","Plant","Bird watching",1.28571428571429
"170","E",25,"01PLANT.Cow Parsley","Plant","Butterfly watching",3
"171","E",25,"01PLANT.Cow Parsley","Plant","Crop damage",1.93333333333333
"172","E",25,"01PLANT.Cow Parsley","Plant","Crop production",3
"173","E",25,"01PLANT.Cow Parsley","Plant","Pest control",3.67857142857143
"174","E",25,"01PLANT.Cow Parsley","Plant","Pollination",2.77777777777778
"175","E",25,"01PLANT.Cow Parsley","Plant","Seed dispersal",1.8
"176","E",26,"01PLANT.Creeping Buttercup","Plant","Bird watching",1.57142857142857
"177","E",26,"01PLANT.Creeping Buttercup","Plant","Butterfly watching",2.5
"178","E",26,"01PLANT.Creeping Buttercup","Plant","Crop damage",1.8
"179","E",26,"01PLANT.Creeping Buttercup","Plant","Crop production",2.66666666666667
"180","E",26,"01PLANT.Creeping Buttercup","Plant","Pest control",3.25
"181","E",26,"01PLANT.Creeping Buttercup","Plant","Pollination",2.4017094017094
"182","E",26,"01PLANT.Creeping Buttercup","Plant","Seed dispersal",1
"183","E",27,"01PLANT.Creeping Cinquefoil","Plant","Bird watching",2.42857142857143
"184","E",27,"01PLANT.Creeping Cinquefoil","Plant","Butterfly watching",3
"185","E",27,"01PLANT.Creeping Cinquefoil","Plant","Crop damage",2.6
"186","E",27,"01PLANT.Creeping Cinquefoil","Plant","Crop production",4
"187","E",27,"01PLANT.Creeping Cinquefoil","Plant","Pest control",3.75
"188","E",27,"01PLANT.Creeping Cinquefoil","Plant","Pollination",3.13675213675214
"189","E",27,"01PLANT.Creeping Cinquefoil","Plant","Seed dispersal",2.2
"190","E",28,"01PLANT.Creeping Thistle","Plant","Bird watching",1.85714285714286
"191","E",28,"01PLANT.Creeping Thistle","Plant","Butterfly watching",1.375
"192","E",28,"01PLANT.Creeping Thistle","Plant","Crop damage",2.06666666666667
"193","E",28,"01PLANT.Creeping Thistle","Plant","Crop production",2.66666666666667
"194","E",28,"01PLANT.Creeping Thistle","Plant","Pest control",3.39285714285714
"195","E",28,"01PLANT.Creeping Thistle","Plant","Pollination",2.35042735042735
"196","E",28,"01PLANT.Creeping Thistle","Plant","Seed dispersal",1.8
"197","E",29,"01PLANT.Cuckooflower","Plant","Bird watching",3
"198","E",29,"01PLANT.Cuckooflower","Plant","Butterfly watching",2.875
"199","E",29,"01PLANT.Cuckooflower","Plant","Crop damage",2.86666666666667
"200","E",29,"01PLANT.Cuckooflower","Plant","Crop production",4
"201","E",29,"01PLANT.Cuckooflower","Plant","Pest control",3.75
"202","E",29,"01PLANT.Cuckooflower","Plant","Pollination",3.23931623931624
"203","E",29,"01PLANT.Cuckooflower","Plant","Seed dispersal",2.6
"204","E",30,"01PLANT.Cut-leaved Crane's-bill","Plant","Bird watching",2.71428571428571
"205","E",30,"01PLANT.Cut-leaved Crane's-bill","Plant","Butterfly watching",3
"206","E",30,"01PLANT.Cut-leaved Crane's-bill","Plant","Crop damage",2.6
"207","E",30,"01PLANT.Cut-leaved Crane's-bill","Plant","Crop production",3.66666666666667
"208","E",30,"01PLANT.Cut-leaved Crane's-bill","Plant","Pest control",3.25
"209","E",30,"01PLANT.Cut-leaved Crane's-bill","Plant","Pollination",3.13675213675214
"210","E",30,"01PLANT.Cut-leaved Crane's-bill","Plant","Seed dispersal",2.2
"211","E",31,"01PLANT.Daisy","Plant","Bird watching",3
"212","E",31,"01PLANT.Daisy","Plant","Butterfly watching",2.875
"213","E",31,"01PLANT.Daisy","Plant","Crop damage",3.26666666666667
"214","E",31,"01PLANT.Daisy","Plant","Crop production",4.33333333333333
"215","E",31,"01PLANT.Daisy","Plant","Pest control",4.17857142857143
"216","E",31,"01PLANT.Daisy","Plant","Pollination",3
"217","E",31,"01PLANT.Daisy","Plant","Seed dispersal",3
"218","E",32,"01PLANT.Dandelion","Plant","Bird watching",1.28571428571429
"219","E",32,"01PLANT.Dandelion","Plant","Butterfly watching",2.375
"220","E",32,"01PLANT.Dandelion","Plant","Crop damage",1.8
"221","E",32,"01PLANT.Dandelion","Plant","Crop production",3.66666666666667
"222","E",32,"01PLANT.Dandelion","Plant","Pest control",3.75
"223","E",32,"01PLANT.Dandelion","Plant","Pollination",3.05128205128205
"224","E",32,"01PLANT.Dandelion","Plant","Seed dispersal",1.4
"225","E",33,"01PLANT.Dock sp","Plant","Bird watching",1
"226","E",33,"01PLANT.Dock sp","Plant","Butterfly watching",3
"227","E",33,"01PLANT.Dock sp","Plant","Crop damage",1.26666666666667
"228","E",33,"01PLANT.Dock sp","Plant","Crop production",3.66666666666667
"229","E",33,"01PLANT.Dock sp","Plant","Pest control",3.17857142857143
"230","E",33,"01PLANT.Dock sp","Plant","Pollination",3.13675213675214
"231","E",33,"01PLANT.Dock sp","Plant","Seed dispersal",1
"232","E",34,"01PLANT.Dog's Mercury","Plant","Bird watching",1.28571428571429
"233","E",34,"01PLANT.Dog's Mercury","Plant","Butterfly watching",3
"234","E",34,"01PLANT.Dog's Mercury","Plant","Crop damage",1.93333333333333
"235","E",34,"01PLANT.Dog's Mercury","Plant","Crop production",3.66666666666667
"236","E",34,"01PLANT.Dog's Mercury","Plant","Pest control",3.25
"237","E",34,"01PLANT.Dog's Mercury","Plant","Pollination",3.13675213675214
"238","E",34,"01PLANT.Dog's Mercury","Plant","Seed dispersal",1.8
"239","E",35,"01PLANT.Dogwood","Plant","Bird watching",3
"240","E",35,"01PLANT.Dogwood","Plant","Butterfly watching",3
"241","E",35,"01PLANT.Dogwood","Plant","Crop damage",3.26666666666667
"242","E",35,"01PLANT.Dogwood","Plant","Crop production",4.33333333333333
"243","E",35,"01PLANT.Dogwood","Plant","Pest control",4.25
"244","E",35,"01PLANT.Dogwood","Plant","Pollination",3.1025641025641
"245","E",35,"01PLANT.Dogwood","Plant","Seed dispersal",3
"246","E",36,"01PLANT.Elder","Plant","Bird watching",2.71428571428571
"247","E",36,"01PLANT.Elder","Plant","Butterfly watching",3
"248","E",36,"01PLANT.Elder","Plant","Crop damage",2.2
"249","E",36,"01PLANT.Elder","Plant","Crop production",3.66666666666667
"250","E",36,"01PLANT.Elder","Plant","Pest control",3.25
"251","E",36,"01PLANT.Elder","Plant","Pollination",3.13675213675214
"252","E",36,"01PLANT.Elder","Plant","Seed dispersal",1.4
"253","E",37,"01PLANT.Elm sp","Plant","Bird watching",3
"254","E",37,"01PLANT.Elm sp","Plant","Butterfly watching",4.5
"255","E",37,"01PLANT.Elm sp","Plant","Crop damage",3
"256","E",37,"01PLANT.Elm sp","Plant","Crop production",4
"257","E",37,"01PLANT.Elm sp","Plant","Pest control",3.75
"258","E",37,"01PLANT.Elm sp","Plant","Pollination",4.4017094017094
"259","E",37,"01PLANT.Elm sp","Plant","Seed dispersal",3
"260","E",38,"01PLANT.Field Forget-me-not","Plant","Bird watching",2.14285714285714
"261","E",38,"01PLANT.Field Forget-me-not","Plant","Butterfly watching",3
"262","E",38,"01PLANT.Field Forget-me-not","Plant","Crop damage",2.46666666666667
"263","E",38,"01PLANT.Field Forget-me-not","Plant","Crop production",4
"264","E",38,"01PLANT.Field Forget-me-not","Plant","Pest control",3.32142857142857
"265","E",38,"01PLANT.Field Forget-me-not","Plant","Pollination",3.1025641025641
"266","E",38,"01PLANT.Field Forget-me-not","Plant","Seed dispersal",2.6
"267","E",39,"01PLANT.Field Madder","Plant","Bird watching",3
"268","E",39,"01PLANT.Field Madder","Plant","Butterfly watching",3.25
"269","E",39,"01PLANT.Field Madder","Plant","Crop damage",2.86666666666667
"270","E",39,"01PLANT.Field Madder","Plant","Crop production",3.66666666666667
"271","E",39,"01PLANT.Field Madder","Plant","Pest control",3.25
"272","E",39,"01PLANT.Field Madder","Plant","Pollination",3.94017094017094
"273","E",39,"01PLANT.Field Madder","Plant","Seed dispersal",3
"274","E",40,"01PLANT.Field Maple","Plant","Bird watching",2.71428571428571
"275","E",40,"01PLANT.Field Maple","Plant","Butterfly watching",3
"276","E",40,"01PLANT.Field Maple","Plant","Crop damage",2.73333333333333
"277","E",40,"01PLANT.Field Maple","Plant","Crop production",3.66666666666667
"278","E",40,"01PLANT.Field Maple","Plant","Pest control",3.25
"279","E",40,"01PLANT.Field Maple","Plant","Pollination",3.47863247863248
"280","E",40,"01PLANT.Field Maple","Plant","Seed dispersal",2.6
"281","E",41,"01PLANT.Field Pansy","Plant","Bird watching",2.71428571428571
"282","E",41,"01PLANT.Field Pansy","Plant","Butterfly watching",3
"283","E",41,"01PLANT.Field Pansy","Plant","Crop damage",2.73333333333333
"284","E",41,"01PLANT.Field Pansy","Plant","Crop production",4
"285","E",41,"01PLANT.Field Pansy","Plant","Pest control",3.75
"286","E",41,"01PLANT.Field Pansy","Plant","Pollination",3.25641025641026
"287","E",41,"01PLANT.Field Pansy","Plant","Seed dispersal",2.6
"288","E",44,"01PLANT.Grass sp","Plant","Bird watching",1
"289","E",44,"01PLANT.Grass sp","Plant","Butterfly watching",3
"290","E",44,"01PLANT.Grass sp","Plant","Crop damage",1
"291","E",44,"01PLANT.Grass sp","Plant","Crop production",2
"292","E",44,"01PLANT.Grass sp","Plant","Pest control",1.82142857142857
"293","E",44,"01PLANT.Grass sp","Plant","Pollination",3.13675213675214
"294","E",44,"01PLANT.Grass sp","Plant","Seed dispersal",1
"295","E",45,"01PLANT.Ground Ivy","Plant","Bird watching",1.28571428571429
"296","E",45,"01PLANT.Ground Ivy","Plant","Butterfly watching",2.875
"297","E",45,"01PLANT.Ground Ivy","Plant","Crop damage",1.8
"298","E",45,"01PLANT.Ground Ivy","Plant","Crop production",3.33333333333333
"299","E",45,"01PLANT.Ground Ivy","Plant","Pest control",3.25
"300","E",45,"01PLANT.Ground Ivy","Plant","Pollination",3.11965811965812
"301","E",45,"01PLANT.Ground Ivy","Plant","Seed dispersal",1.4
"302","E",46,"01PLANT.Groundsel","Plant","Bird watching",1.85714285714286
"303","E",46,"01PLANT.Groundsel","Plant","Butterfly watching",3
"304","E",46,"01PLANT.Groundsel","Plant","Crop damage",2.2
"305","E",46,"01PLANT.Groundsel","Plant","Crop production",4
"306","E",46,"01PLANT.Groundsel","Plant","Pest control",3.75
"307","E",46,"01PLANT.Groundsel","Plant","Pollination",3.13675213675214
"308","E",46,"01PLANT.Groundsel","Plant","Seed dispersal",2.2
"309","E",47,"01PLANT.Hairy Tare","Plant","Bird watching",1.85714285714286
"310","E",47,"01PLANT.Hairy Tare","Plant","Butterfly watching",3
"311","E",47,"01PLANT.Hairy Tare","Plant","Crop damage",1.93333333333333
"312","E",47,"01PLANT.Hairy Tare","Plant","Crop production",3.66666666666667
"313","E",47,"01PLANT.Hairy Tare","Plant","Pest control",3.25
"314","E",47,"01PLANT.Hairy Tare","Plant","Pollination",3.08547008547009
"315","E",47,"01PLANT.Hairy Tare","Plant","Seed dispersal",1.4
"316","E",48,"01PLANT.Hawkish Complex sp","Plant","Bird watching",1.85714285714286
"317","E",48,"01PLANT.Hawkish Complex sp","Plant","Butterfly watching",2.75
"318","E",48,"01PLANT.Hawkish Complex sp","Plant","Crop damage",2.2
"319","E",48,"01PLANT.Hawkish Complex sp","Plant","Crop production",4
"320","E",48,"01PLANT.Hawkish Complex sp","Plant","Pest control",3.75
"321","E",48,"01PLANT.Hawkish Complex sp","Plant","Pollination",3.1025641025641
"322","E",48,"01PLANT.Hawkish Complex sp","Plant","Seed dispersal",2.2
"323","E",49,"01PLANT.Hawthorn","Plant","Bird watching",1.57142857142857
"324","E",49,"01PLANT.Hawthorn","Plant","Butterfly watching",3
"325","E",49,"01PLANT.Hawthorn","Plant","Crop damage",2.06666666666667
"326","E",49,"01PLANT.Hawthorn","Plant","Crop production",3.33333333333333
"327","E",49,"01PLANT.Hawthorn","Plant","Pest control",3.03571428571429
"328","E",49,"01PLANT.Hawthorn","Plant","Pollination",2.79487179487179
"329","E",49,"01PLANT.Hawthorn","Plant","Seed dispersal",1.8
"330","E",50,"01PLANT.Hazel","Plant","Bird watching",3
"331","E",50,"01PLANT.Hazel","Plant","Butterfly watching",3.25
"332","E",50,"01PLANT.Hazel","Plant","Crop damage",2.86666666666667
"333","E",50,"01PLANT.Hazel","Plant","Crop production",3.66666666666667
"334","E",50,"01PLANT.Hazel","Plant","Pest control",3.25
"335","E",50,"01PLANT.Hazel","Plant","Pollination",3.73504273504274
"336","E",50,"01PLANT.Hazel","Plant","Seed dispersal",3
"337","E",51,"01PLANT.Hedge Woundwort","Plant","Bird watching",2.42857142857143
"338","E",51,"01PLANT.Hedge Woundwort","Plant","Butterfly watching",3
"339","E",51,"01PLANT.Hedge Woundwort","Plant","Crop damage",2.46666666666667
"340","E",51,"01PLANT.Hedge Woundwort","Plant","Crop production",3.66666666666667
"341","E",51,"01PLANT.Hedge Woundwort","Plant","Pest control",3.25
"342","E",51,"01PLANT.Hedge Woundwort","Plant","Pollination",3.11965811965812
"343","E",51,"01PLANT.Hedge Woundwort","Plant","Seed dispersal",2.6
"344","E",52,"01PLANT.Herb Bennet","Plant","Bird watching",1.85714285714286
"345","E",52,"01PLANT.Herb Bennet","Plant","Butterfly watching",3
"346","E",52,"01PLANT.Herb Bennet","Plant","Crop damage",2.06666666666667
"347","E",52,"01PLANT.Herb Bennet","Plant","Crop production",4
"348","E",52,"01PLANT.Herb Bennet","Plant","Pest control",3.75
"349","E",52,"01PLANT.Herb Bennet","Plant","Pollination",3.13675213675214
"350","E",52,"01PLANT.Herb Bennet","Plant","Seed dispersal",1.4
"351","E",53,"01PLANT.Herb Robert","Plant","Bird watching",2.71428571428571
"352","E",53,"01PLANT.Herb Robert","Plant","Butterfly watching",3
"353","E",53,"01PLANT.Herb Robert","Plant","Crop damage",2.6
"354","E",53,"01PLANT.Herb Robert","Plant","Crop production",3.33333333333333
"355","E",53,"01PLANT.Herb Robert","Plant","Pest control",3.25
"356","E",53,"01PLANT.Herb Robert","Plant","Pollination",2.96581196581197
"357","E",53,"01PLANT.Herb Robert","Plant","Seed dispersal",2.2
"358","E",54,"01PLANT.Hogweed","Plant","Bird watching",1.28571428571429
"359","E",54,"01PLANT.Hogweed","Plant","Butterfly watching",2.875
"360","E",54,"01PLANT.Hogweed","Plant","Crop damage",1.93333333333333
"361","E",54,"01PLANT.Hogweed","Plant","Crop production",2.66666666666667
"362","E",54,"01PLANT.Hogweed","Plant","Pest control",3.53571428571429
"363","E",54,"01PLANT.Hogweed","Plant","Pollination",2.55555555555556
"364","E",54,"01PLANT.Hogweed","Plant","Seed dispersal",1.8
"365","E",55,"01PLANT.Honeysuckle","Plant","Bird watching",3
"366","E",55,"01PLANT.Honeysuckle","Plant","Butterfly watching",3.125
"367","E",55,"01PLANT.Honeysuckle","Plant","Crop damage",3
"368","E",55,"01PLANT.Honeysuckle","Plant","Crop production",2.66666666666667
"369","E",55,"01PLANT.Honeysuckle","Plant","Pest control",3.67857142857143
"370","E",55,"01PLANT.Honeysuckle","Plant","Pollination",3.52991452991453
"371","E",55,"01PLANT.Honeysuckle","Plant","Seed dispersal",3
"372","E",56,"01PLANT.Ivy-leaved Speedwell","Plant","Bird watching",1.28571428571429
"373","E",56,"01PLANT.Ivy-leaved Speedwell","Plant","Butterfly watching",3
