"species_rem","degree","iteration","habitat_from","management"
492,3,2,"GM","SI"
25,15,2,"GM","SI"
292,1,2,"GM","SI"
129,1,2,"GM","SI"
54,12,2,"GM","SI"
433,1,2,"GM","SI"
333,1,2,"GM","SI"
112,1,2,"GM","SI"
517,4,2,"GM","SI"
44,36,2,"GM","SI"
76,4,2,"GM","SI"
232,1,2,"GM","SI"
13,4,2,"GM","SI"
373,1,2,"GM","SI"
61,6,2,"GM","SI"
522,3,2,"GM","SI"
450,1,2,"GM","SI"
152,1,2,"GM","SI"
201,1,2,"GM","SI"
246,1,2,"GM","SI"
401,2,2,"GM","SI"
313,1,2,"GM","SI"
131,1,2,"GM","SI"
437,1,2,"GM","SI"
423,2,2,"GM","SI"
361,2,2,"GM","SI"
198,1,2,"GM","SI"
151,1,2,"GM","SI"
209,2,2,"GM","SI"
49,7,2,"GM","SI"
415,1,2,"GM","SI"
494,2,2,"GM","SI"
389,1,2,"GM","SI"
514,2,2,"GM","SI"
451,1,2,"GM","SI"
150,1,2,"GM","SI"
75,6,2,"GM","SI"
516,2,2,"GM","SI"
495,7,2,"GM","SI"
411,1,2,"GM","SI"
19,9,2,"GM","SI"
252,1,2,"GM","SI"
482,5,2,"GM","SI"
370,1,2,"GM","SI"
259,3,2,"GM","SI"
212,1,2,"GM","SI"
26,78,2,"GM","SI"
363,1,2,"GM","SI"
498,29,2,"GM","SI"
276,2,3,"GM","SI"
500,22,3,"GM","SI"
516,2,3,"GM","SI"
78,10,3,"GM","SI"
54,12,3,"GM","SI"
240,1,3,"GM","SI"
455,2,3,"GM","SI"
12,12,3,"GM","SI"
461,1,3,"GM","SI"
75,6,3,"GM","SI"
389,1,3,"GM","SI"
139,1,3,"GM","SI"
49,7,3,"GM","SI"
163,1,3,"GM","SI"
71,4,3,"GM","SI"
362,1,3,"GM","SI"
17,2,3,"GM","SI"
232,1,3,"GM","SI"
254,1,3,"GM","SI"
492,3,3,"GM","SI"
521,1,3,"GM","SI"
58,5,3,"GM","SI"
198,1,3,"GM","SI"
61,6,3,"GM","SI"
7,10,3,"GM","SI"
363,1,3,"GM","SI"
369,1,3,"GM","SI"
482,5,3,"GM","SI"
246,1,3,"GM","SI"
453,1,3,"GM","SI"
536,1,3,"GM","SI"
48,8,3,"GM","SI"
258,2,3,"GM","SI"
247,1,3,"GM","SI"
437,1,3,"GM","SI"
514,2,3,"GM","SI"
471,2,3,"GM","SI"
526,1,3,"GM","SI"
465,1,3,"GM","SI"
179,4,3,"GM","SI"
381,1,3,"GM","SI"
522,3,3,"GM","SI"
215,1,3,"GM","SI"
164,2,3,"GM","SI"
173,1,3,"GM","SI"
411,1,3,"GM","SI"
259,3,3,"GM","SI"
518,1,3,"GM","SI"
123,1,3,"GM","SI"
31,6,3,"GM","SI"
64,11,3,"GM","SI"
358,8,3,"GM","SI"
426,3,3,"GM","SI"
524,3,3,"GM","SI"
478,5,3,"GM","SI"
523,2,3,"GM","SI"
237,2,3,"GM","SI"
519,3,3,"GM","SI"
59,2,3,"GM","SI"
217,1,3,"GM","SI"
154,1,3,"GM","SI"
32,14,3,"GM","SI"
543,4,3,"GM","SI"
209,2,3,"GM","SI"
19,9,3,"GM","SI"
295,1,3,"GM","SI"
540,4,3,"GM","SI"
33,13,3,"GM","SI"
77,7,3,"GM","SI"
138,1,4,"GM","SI"
32,14,4,"GM","SI"
520,1,4,"GM","SI"
540,4,4,"GM","SI"
357,1,4,"GM","SI"
516,2,4,"GM","SI"
482,5,4,"GM","SI"
515,1,4,"GM","SI"
412,1,4,"GM","SI"
389,1,4,"GM","SI"
442,1,4,"GM","SI"
158,1,4,"GM","SI"
378,1,4,"GM","SI"
362,1,4,"GM","SI"
517,4,4,"GM","SI"
255,1,4,"GM","SI"
435,3,4,"GM","SI"
462,1,4,"GM","SI"
45,8,4,"GM","SI"
200,1,4,"GM","SI"
228,1,4,"GM","SI"
139,1,4,"GM","SI"
327,2,4,"GM","SI"
304,3,4,"GM","SI"
49,7,4,"GM","SI"
259,3,4,"GM","SI"
437,1,4,"GM","SI"
28,33,4,"GM","SI"
441,1,4,"GM","SI"
381,1,4,"GM","SI"
337,2,4,"GM","SI"
12,12,4,"GM","SI"
151,1,4,"GM","SI"
283,2,4,"GM","SI"
446,1,4,"GM","SI"
195,1,4,"GM","SI"
7,10,4,"GM","SI"
163,1,4,"GM","SI"
313,1,4,"GM","SI"
248,1,4,"GM","SI"
445,5,4,"GM","SI"
48,8,4,"GM","SI"
298,1,4,"GM","SI"
123,1,4,"GM","SI"
344,1,4,"GM","SI"
503,17,4,"GM","SI"
247,1,4,"GM","SI"
63,6,4,"GM","SI"
64,11,4,"GM","SI"
439,1,4,"GM","SI"
5,6,4,"GM","SI"
44,36,4,"GM","SI"
522,3,4,"GM","SI"
369,1,4,"GM","SI"
167,1,4,"GM","SI"
407,1,4,"GM","SI"
150,1,4,"GM","SI"
129,1,4,"GM","SI"
131,1,4,"GM","SI"
335,1,4,"GM","SI"
80,7,4,"GM","SI"
19,9,4,"GM","SI"
498,29,4,"GM","SI"
230,1,4,"GM","SI"
391,1,4,"GM","SI"
26,78,4,"GM","SI"
425,2,4,"GM","SI"
455,2,4,"GM","SI"
514,2,4,"GM","SI"
64,11,5,"GM","SI"
276,2,5,"GM","SI"
293,1,5,"GM","SI"
530,2,5,"GM","SI"
230,1,5,"GM","SI"
327,2,5,"GM","SI"
438,2,5,"GM","SI"
482,5,5,"GM","SI"
514,2,5,"GM","SI"
498,29,5,"GM","SI"
503,17,5,"GM","SI"
27,3,5,"GM","SI"
520,1,5,"GM","SI"
2,16,5,"GM","SI"
497,29,5,"GM","SI"
415,1,5,"GM","SI"
131,1,5,"GM","SI"
362,1,5,"GM","SI"
357,1,5,"GM","SI"
365,1,5,"GM","SI"
114,2,5,"GM","SI"
471,2,5,"GM","SI"
57,5,5,"GM","SI"
407,1,5,"GM","SI"
335,1,5,"GM","SI"
543,4,5,"GM","SI"
62,7,5,"GM","SI"
425,2,5,"GM","SI"
522,3,5,"GM","SI"
292,1,5,"GM","SI"
422,2,5,"GM","SI"
112,1,5,"GM","SI"
363,1,5,"GM","SI"
516,2,5,"GM","SI"
397,1,5,"GM","SI"
26,78,5,"GM","SI"
304,3,5,"GM","SI"
91,4,5,"GM","SI"
461,1,5,"GM","SI"
333,1,5,"GM","SI"
308,1,5,"GM","SI"
486,5,5,"GM","SI"
513,2,5,"GM","SI"
515,1,5,"GM","SI"
504,29,5,"GM","SI"
295,1,5,"GM","SI"
454,1,5,"GM","SI"
521,1,5,"GM","SI"
158,1,5,"GM","SI"
456,1,5,"GM","SI"
13,4,5,"GM","SI"
14,37,5,"GM","SI"
154,1,5,"GM","SI"
209,2,5,"GM","SI"
484,5,5,"GM","SI"
495,7,5,"GM","SI"
441,1,5,"GM","SI"
519,3,5,"GM","SI"
201,1,5,"GM","SI"
524,3,5,"GM","SI"
200,1,5,"GM","SI"
63,6,5,"GM","SI"
453,1,5,"GM","SI"
545,1,5,"GM","SI"
478,5,5,"GM","SI"
32,14,5,"GM","SI"
208,1,5,"GM","SI"
465,1,5,"GM","SI"
323,1,5,"GM","SI"
125,1,6,"GM","SI"
407,1,6,"GM","SI"
358,8,6,"GM","SI"
333,1,6,"GM","SI"
438,2,6,"GM","SI"
452,1,6,"GM","SI"
471,2,6,"GM","SI"
49,7,6,"GM","SI"
33,13,6,"GM","SI"
447,2,6,"GM","SI"
19,9,6,"GM","SI"
485,1,6,"GM","SI"
401,2,6,"GM","SI"
426,3,6,"GM","SI"
465,1,6,"GM","SI"
57,5,6,"GM","SI"
75,6,6,"GM","SI"
28,33,6,"GM","SI"
446,1,6,"GM","SI"
500,22,6,"GM","SI"
436,1,6,"GM","SI"
540,4,6,"GM","SI"
259,3,6,"GM","SI"
60,3,6,"GM","SI"
543,4,6,"GM","SI"
80,7,6,"GM","SI"
513,2,6,"GM","SI"
542,4,6,"GM","SI"
380,1,6,"GM","SI"
64,11,6,"GM","SI"
163,1,6,"GM","SI"
389,1,6,"GM","SI"
412,1,6,"GM","SI"
377,2,6,"GM","SI"
545,1,6,"GM","SI"
497,29,6,"GM","SI"
498,29,6,"GM","SI"
14,37,6,"GM","SI"
2,16,6,"GM","SI"
454,1,6,"GM","SI"
363,1,6,"GM","SI"
224,1,6,"GM","SI"
437,1,6,"GM","SI"
549,1,6,"GM","SI"
503,17,6,"GM","SI"
62,7,6,"GM","SI"
173,1,6,"GM","SI"
59,2,6,"GM","SI"
534,4,6,"GM","SI"
112,1,6,"GM","SI"
361,2,6,"GM","SI"
365,1,6,"GM","SI"
158,1,6,"GM","SI"
337,2,6,"GM","SI"
425,2,6,"GM","SI"
519,3,6,"GM","SI"
91,4,6,"GM","SI"
167,1,6,"GM","SI"
58,5,6,"GM","SI"
293,1,6,"GM","SI"
237,2,6,"GM","SI"
78,10,6,"GM","SI"
124,2,6,"GM","SI"
212,1,6,"GM","SI"
470,2,6,"GM","SI"
228,1,6,"GM","SI"
512,2,6,"GM","SI"
38,4,6,"GM","SI"
138,1,6,"GM","SI"
361,2,7,"GM","SI"
237,2,7,"GM","SI"
201,1,7,"GM","SI"
503,17,7,"GM","SI"
497,29,7,"GM","SI"
433,1,7,"GM","SI"
252,1,7,"GM","SI"
44,36,7,"GM","SI"
308,1,7,"GM","SI"
3,3,7,"GM","SI"
317,1,7,"GM","SI"
247,1,7,"GM","SI"
171,1,7,"GM","SI"
337,2,7,"GM","SI"
358,8,7,"GM","SI"
164,2,7,"GM","SI"
195,1,7,"GM","SI"
545,1,7,"GM","SI"
501,19,7,"GM","SI"
536,1,7,"GM","SI"
445,5,7,"GM","SI"
2,16,7,"GM","SI"
283,2,7,"GM","SI"
246,1,7,"GM","SI"
534,4,7,"GM","SI"
357,1,7,"GM","SI"
422,2,7,"GM","SI"
131,1,7,"GM","SI"
7,10,7,"GM","SI"
30,2,7,"GM","SI"
38,4,7,"GM","SI"
380,1,7,"GM","SI"
217,1,7,"GM","SI"
373,1,7,"GM","SI"
267,1,7,"GM","SI"
91,4,7,"GM","SI"
494,2,7,"GM","SI"
129,1,7,"GM","SI"
25,15,7,"GM","SI"
303,3,7,"GM","SI"
407,1,7,"GM","SI"
523,2,7,"GM","SI"
230,1,7,"GM","SI"
200,1,7,"GM","SI"
505,20,7,"GM","SI"
163,1,7,"GM","SI"
495,7,7,"GM","SI"
471,2,7,"GM","SI"
525,3,7,"GM","SI"
10,7,7,"GM","SI"
193,1,7,"GM","SI"
514,2,7,"GM","SI"
425,2,7,"GM","SI"
125,1,7,"GM","SI"
59,2,7,"GM","SI"
26,78,7,"GM","SI"
437,1,7,"GM","SI"
454,1,7,"GM","SI"
439,1,7,"GM","SI"
401,2,7,"GM","SI"
548,1,7,"GM","SI"
396,1,7,"GM","SI"
150,1,7,"GM","SI"
198,1,7,"GM","SI"
496,30,7,"GM","SI"
58,5,7,"GM","SI"
33,13,7,"GM","SI"
255,1,7,"GM","SI"
318,2,7,"GM","SI"
38,4,8,"GM","SI"
210,1,8,"GM","SI"
407,1,8,"GM","SI"
60,3,8,"GM","SI"
63,6,8,"GM","SI"
252,1,8,"GM","SI"
31,6,8,"GM","SI"
154,1,8,"GM","SI"
456,1,8,"GM","SI"
297,2,8,"GM","SI"
467,1,8,"GM","SI"
485,1,8,"GM","SI"
363,1,8,"GM","SI"
5,6,8,"GM","SI"
224,1,8,"GM","SI"
493,1,8,"GM","SI"
76,4,8,"GM","SI"
258,2,8,"GM","SI"
200,1,8,"GM","SI"
455,2,8,"GM","SI"
358,8,8,"GM","SI"
49,7,8,"GM","SI"
503,17,8,"GM","SI"
504,29,8,"GM","SI"
158,1,8,"GM","SI"
13,4,8,"GM","SI"
124,2,8,"GM","SI"
237,2,8,"GM","SI"
525,3,8,"GM","SI"
498,29,8,"GM","SI"
303,3,8,"GM","SI"
80,7,8,"GM","SI"
425,2,8,"GM","SI"
462,1,8,"GM","SI"
422,2,8,"GM","SI"
401,2,8,"GM","SI"
523,2,8,"GM","SI"
345,2,8,"GM","SI"
380,1,8,"GM","SI"
304,3,8,"GM","SI"
471,2,8,"GM","SI"
232,1,8,"GM","SI"
461,1,8,"GM","SI"
530,2,8,"GM","SI"
515,1,8,"GM","SI"
441,1,8,"GM","SI"
125,1,8,"GM","SI"
505,20,8,"GM","SI"
45,8,8,"GM","SI"
139,1,8,"GM","SI"
540,4,8,"GM","SI"
412,1,8,"GM","SI"
138,1,8,"GM","SI"
341,1,8,"GM","SI"
370,1,8,"GM","SI"
54,12,8,"GM","SI"
71,4,8,"GM","SI"
442,1,8,"GM","SI"
77,7,8,"GM","SI"
514,2,8,"GM","SI"
254,1,8,"GM","SI"
543,4,8,"GM","SI"
101,1,8,"GM","SI"
14,37,8,"GM","SI"
151,1,8,"GM","SI"
361,2,8,"GM","SI"
267,1,8,"GM","SI"
548,1,8,"GM","SI"
549,1,8,"GM","SI"
437,1,9,"GM","SI"
526,1,9,"GM","SI"
276,2,9,"GM","SI"
502,14,9,"GM","SI"
59,2,9,"GM","SI"
215,1,9,"GM","SI"
469,3,9,"GM","SI"
217,1,9,"GM","SI"
30,2,9,"GM","SI"
26,78,9,"GM","SI"
365,1,9,"GM","SI"
411,1,9,"GM","SI"
63,6,9,"GM","SI"
209,2,9,"GM","SI"
210,1,9,"GM","SI"
163,1,9,"GM","SI"
179,4,9,"GM","SI"
154,1,9,"GM","SI"
540,4,9,"GM","SI"
433,1,9,"GM","SI"
484,5,9,"GM","SI"
14,37,9,"GM","SI"
57,5,9,"GM","SI"
77,7,9,"GM","SI"
442,1,9,"GM","SI"
380,1,9,"GM","SI"
5,6,9,"GM","SI"
530,2,9,"GM","SI"
464,1,9,"GM","SI"
75,6,9,"GM","SI"
447,2,9,"GM","SI"
542,4,9,"GM","SI"
200,1,9,"GM","SI"
446,1,9,"GM","SI"
71,4,9,"GM","SI"
512,2,9,"GM","SI"
48,8,9,"GM","SI"
11,9,9,"GM","SI"
337,2,9,"GM","SI"
518,1,9,"GM","SI"
496,30,9,"GM","SI"
373,1,9,"GM","SI"
224,1,9,"GM","SI"
499,30,9,"GM","SI"
293,1,9,"GM","SI"
198,1,9,"GM","SI"
123,1,9,"GM","SI"
267,1,9,"GM","SI"
144,1,9,"GM","SI"
407,1,9,"GM","SI"
478,5,9,"GM","SI"
60,3,9,"GM","SI"
303,3,9,"GM","SI"
549,1,9,"GM","SI"
543,4,9,"GM","SI"
304,3,9,"GM","SI"
471,2,9,"GM","SI"
450,1,9,"GM","SI"
27,3,9,"GM","SI"
17,2,9,"GM","SI"
520,1,9,"GM","SI"
323,1,9,"GM","SI"
461,1,9,"GM","SI"
412,1,9,"GM","SI"
451,1,9,"GM","SI"
333,1,9,"GM","SI"
327,2,9,"GM","SI"
32,14,9,"GM","SI"
248,1,9,"GM","SI"
232,1,10,"GM","SI"
358,8,10,"GM","SI"
380,1,10,"GM","SI"
345,2,10,"GM","SI"
542,4,10,"GM","SI"
521,1,10,"GM","SI"
497,29,10,"GM","SI"
150,1,10,"GM","SI"
267,1,10,"GM","SI"
536,1,10,"GM","SI"
11,9,10,"GM","SI"
255,1,10,"GM","SI"
63,6,10,"GM","SI"
456,1,10,"GM","SI"
439,1,10,"GM","SI"
276,2,10,"GM","SI"
357,1,10,"GM","SI"
112,1,10,"GM","SI"
7,10,10,"GM","SI"
210,1,10,"GM","SI"
504,29,10,"GM","SI"
469,3,10,"GM","SI"
131,1,10,"GM","SI"
3,3,10,"GM","SI"
327,2,10,"GM","SI"
451,1,10,"GM","SI"
237,2,10,"GM","SI"
436,1,10,"GM","SI"
482,5,10,"GM","SI"
54,12,10,"GM","SI"
441,1,10,"GM","SI"
209,2,10,"GM","SI"
144,1,10,"GM","SI"
452,1,10,"GM","SI"
495,7,10,"GM","SI"
17,2,10,"GM","SI"
75,6,10,"GM","SI"
77,7,10,"GM","SI"
470,2,10,"GM","SI"
519,3,10,"GM","SI"
365,1,10,"GM","SI"
32,14,10,"GM","SI"
530,2,10,"GM","SI"
520,1,10,"GM","SI"
125,1,10,"GM","SI"
496,30,10,"GM","SI"
154,1,10,"GM","SI"
308,1,10,"GM","SI"
422,2,10,"GM","SI"
455,2,10,"GM","SI"
67,12,10,"GM","SI"
139,1,10,"GM","SI"
293,1,10,"GM","SI"
49,7,10,"GM","SI"
523,2,10,"GM","SI"
401,2,10,"GM","SI"
433,1,10,"GM","SI"
25,15,10,"GM","SI"
313,1,10,"GM","SI"
193,1,10,"GM","SI"
369,1,10,"GM","SI"
171,1,10,"GM","SI"
412,1,10,"GM","SI"
44,36,10,"GM","SI"
333,1,10,"GM","SI"
361,2,10,"GM","SI"
373,1,10,"GM","SI"
173,1,10,"GM","SI"
467,1,10,"GM","SI"
525,3,11,"GM","SI"
441,1,11,"GM","SI"
201,1,11,"GM","SI"
62,7,11,"GM","SI"
545,1,11,"GM","SI"
44,36,11,"GM","SI"
492,3,11,"GM","SI"
163,1,11,"GM","SI"
58,5,11,"GM","SI"
396,1,11,"GM","SI"
519,3,11,"GM","SI"
240,1,11,"GM","SI"
258,2,11,"GM","SI"
246,1,11,"GM","SI"
337,2,11,"GM","SI"
377,2,11,"GM","SI"
224,1,11,"GM","SI"
12,12,11,"GM","SI"
523,2,11,"GM","SI"
499,30,11,"GM","SI"
152,1,11,"GM","SI"
295,1,11,"GM","SI"
11,9,11,"GM","SI"
515,1,11,"GM","SI"
63,6,11,"GM","SI"
518,1,11,"GM","SI"
33,13,11,"GM","SI"
471,2,11,"GM","SI"
335,1,11,"GM","SI"
131,1,11,"GM","SI"
158,1,11,"GM","SI"
380,1,11,"GM","SI"
401,2,11,"GM","SI"
370,1,11,"GM","SI"
293,1,11,"GM","SI"
522,3,11,"GM","SI"
498,29,11,"GM","SI"
30,2,11,"GM","SI"
433,1,11,"GM","SI"
502,14,11,"GM","SI"
453,1,11,"GM","SI"
308,1,11,"GM","SI"
381,1,11,"GM","SI"
267,1,11,"GM","SI"
60,3,11,"GM","SI"
327,2,11,"GM","SI"
164,2,11,"GM","SI"
76,4,11,"GM","SI"
478,5,11,"GM","SI"
252,1,11,"GM","SI"
248,1,11,"GM","SI"
512,2,11,"GM","SI"
2,16,11,"GM","SI"
292,1,11,"GM","SI"
534,4,11,"GM","SI"
228,1,11,"GM","SI"
451,1,11,"GM","SI"
78,10,11,"GM","SI"
345,2,11,"GM","SI"
210,1,11,"GM","SI"
167,1,11,"GM","SI"
150,1,11,"GM","SI"
91,4,11,"GM","SI"
25,15,11,"GM","SI"
283,2,11,"GM","SI"
361,2,11,"GM","SI"
412,1,11,"GM","SI"
212,1,11,"GM","SI"
496,30,11,"GM","SI"
426,3,12,"GM","SI"
357,1,12,"GM","SI"
27,3,12,"GM","SI"
138,1,12,"GM","SI"
345,2,12,"GM","SI"
494,2,12,"GM","SI"
442,1,12,"GM","SI"
151,1,12,"GM","SI"
2,16,12,"GM","SI"
425,2,12,"GM","SI"
75,6,12,"GM","SI"
422,2,12,"GM","SI"
327,2,12,"GM","SI"
48,8,12,"GM","SI"
530,2,12,"GM","SI"
167,1,12,"GM","SI"
5,6,12,"GM","SI"
230,1,12,"GM","SI"
32,14,12,"GM","SI"
76,4,12,"GM","SI"
60,3,12,"GM","SI"
318,2,12,"GM","SI"
462,1,12,"GM","SI"
247,1,12,"GM","SI"
209,2,12,"GM","SI"
411,1,12,"GM","SI"
58,5,12,"GM","SI"
441,1,12,"GM","SI"
455,2,12,"GM","SI"
500,22,12,"GM","SI"
499,30,12,"GM","SI"
292,1,12,"GM","SI"
19,9,12,"GM","SI"
465,1,12,"GM","SI"
518,1,12,"GM","SI"
201,1,12,"GM","SI"
513,2,12,"GM","SI"
33,13,12,"GM","SI"
59,2,12,"GM","SI"
129,1,12,"GM","SI"
295,1,12,"GM","SI"
433,1,12,"GM","SI"
401,2,12,"GM","SI"
520,1,12,"GM","SI"
123,1,12,"GM","SI"
370,1,12,"GM","SI"
543,4,12,"GM","SI"
25,15,12,"GM","SI"
435,3,12,"GM","SI"
549,1,12,"GM","SI"
423,2,12,"GM","SI"
436,1,12,"GM","SI"
283,2,12,"GM","SI"
124,2,12,"GM","SI"
158,1,12,"GM","SI"
524,3,12,"GM","SI"
534,4,12,"GM","SI"
504,29,12,"GM","SI"
344,1,12,"GM","SI"
224,1,12,"GM","SI"
470,2,12,"GM","SI"
154,1,12,"GM","SI"
497,29,12,"GM","SI"
11,9,12,"GM","SI"
303,3,12,"GM","SI"
502,14,12,"GM","SI"
317,1,12,"GM","SI"
498,29,12,"GM","SI"
523,2,12,"GM","SI"
401,2,13,"GM","SI"
498,29,13,"GM","SI"
412,1,13,"GM","SI"
151,1,13,"GM","SI"
255,1,13,"GM","SI"
129,1,13,"GM","SI"
283,2,13,"GM","SI"
517,4,13,"GM","SI"
17,2,13,"GM","SI"
44,36,13,"GM","SI"
457,4,13,"GM","SI"
91,4,13,"GM","SI"
485,1,13,"GM","SI"
518,1,13,"GM","SI"
152,1,13,"GM","SI"
247,1,13,"GM","SI"
295,1,13,"GM","SI"
526,1,13,"GM","SI"
377,2,13,"GM","SI"
499,30,13,"GM","SI"
32,14,13,"GM","SI"
450,1,13,"GM","SI"
536,1,13,"GM","SI"
373,1,13,"GM","SI"
63,6,13,"GM","SI"
514,2,13,"GM","SI"
504,29,13,"GM","SI"
171,1,13,"GM","SI"
49,7,13,"GM","SI"
465,1,13,"GM","SI"
469,3,13,"GM","SI"
513,2,13,"GM","SI"
28,33,13,"GM","SI"
167,1,13,"GM","SI"
179,4,13,"GM","SI"
358,8,13,"GM","SI"
516,2,13,"GM","SI"
548,1,13,"GM","SI"
422,2,13,"GM","SI"
217,1,13,"GM","SI"
381,1,13,"GM","SI"
435,3,13,"GM","SI"
124,2,13,"GM","SI"
411,1,13,"GM","SI"
7,10,13,"GM","SI"
438,2,13,"GM","SI"
453,1,13,"GM","SI"
38,4,13,"GM","SI"
407,1,13,"GM","SI"
426,3,13,"GM","SI"
60,3,13,"GM","SI"
524,3,13,"GM","SI"
114,2,13,"GM","SI"
495,7,13,"GM","SI"
62,7,13,"GM","SI"
10,7,13,"GM","SI"
45,8,13,"GM","SI"
333,1,13,"GM","SI"
519,3,13,"GM","SI"
522,3,13,"GM","SI"
33,13,13,"GM","SI"
502,14,13,"GM","SI"
313,1,13,"GM","SI"
59,2,13,"GM","SI"
25,15,13,"GM","SI"
391,1,13,"GM","SI"
26,78,13,"GM","SI"
57,5,13,"GM","SI"
210,1,13,"GM","SI"
193,1,14,"GM","SI"
14,37,14,"GM","SI"
494,2,14,"GM","SI"
76,4,14,"GM","SI"
441,1,14,"GM","SI"
496,30,14,"GM","SI"
401,2,14,"GM","SI"
517,4,14,"GM","SI"
461,1,14,"GM","SI"
396,1,14,"GM","SI"
503,17,14,"GM","SI"
534,4,14,"GM","SI"
435,3,14,"GM","SI"
124,2,14,"GM","SI"
389,1,14,"GM","SI"
492,3,14,"GM","SI"
313,1,14,"GM","SI"
345,2,14,"GM","SI"
295,1,14,"GM","SI"
217,1,14,"GM","SI"
447,2,14,"GM","SI"
303,3,14,"GM","SI"
38,4,14,"GM","SI"
365,1,14,"GM","SI"
200,1,14,"GM","SI"
255,1,14,"GM","SI"
433,1,14,"GM","SI"
267,1,14,"GM","SI"
32,14,14,"GM","SI"
497,29,14,"GM","SI"
442,1,14,"GM","SI"
465,1,14,"GM","SI"
327,2,14,"GM","SI"
523,2,14,"GM","SI"
240,1,14,"GM","SI"
318,2,14,"GM","SI"
478,5,14,"GM","SI"
71,4,14,"GM","SI"
471,2,14,"GM","SI"
524,3,14,"GM","SI"
423,2,14,"GM","SI"
462,1,14,"GM","SI"
520,1,14,"GM","SI"
210,1,14,"GM","SI"
144,1,14,"GM","SI"
158,1,14,"GM","SI"
514,2,14,"GM","SI"
10,7,14,"GM","SI"
370,1,14,"GM","SI"
337,2,14,"GM","SI"
138,1,14,"GM","SI"
453,1,14,"GM","SI"
232,1,14,"GM","SI"
123,1,14,"GM","SI"
58,5,14,"GM","SI"
151,1,14,"GM","SI"
482,5,14,"GM","SI"
513,2,14,"GM","SI"
258,2,14,"GM","SI"
452,1,14,"GM","SI"
27,3,14,"GM","SI"
498,29,14,"GM","SI"
195,1,14,"GM","SI"
536,1,14,"GM","SI"
228,1,14,"GM","SI"
519,3,14,"GM","SI"
61,6,14,"GM","SI"
48,8,14,"GM","SI"
357,1,14,"GM","SI"
482,5,15,"GM","SI"
54,12,15,"GM","SI"
500,22,15,"GM","SI"
497,29,15,"GM","SI"
248,1,15,"GM","SI"
456,1,15,"GM","SI"
391,1,15,"GM","SI"
401,2,15,"GM","SI"
407,1,15,"GM","SI"
457,4,15,"GM","SI"
515,1,15,"GM","SI"
470,2,15,"GM","SI"
478,5,15,"GM","SI"
303,3,15,"GM","SI"
267,1,15,"GM","SI"
14,37,15,"GM","SI"
154,1,15,"GM","SI"
201,1,15,"GM","SI"
484,5,15,"GM","SI"
292,1,15,"GM","SI"
327,2,15,"GM","SI"
530,2,15,"GM","SI"
297,2,15,"GM","SI"
64,11,15,"GM","SI"
433,1,15,"GM","SI"
17,2,15,"GM","SI"
63,6,15,"GM","SI"
167,1,15,"GM","SI"
62,7,15,"GM","SI"
519,3,15,"GM","SI"
