"species_rem","degree","iteration","habitat_from","management"
123,3,7,"LP","I"
291,1,7,"LP","I"
132,1,7,"LP","I"
17,6,7,"LP","I"
284,1,7,"LP","I"
505,16,7,"LP","I"
264,1,7,"LP","I"
524,1,7,"LP","I"
327,1,7,"LP","I"
374,2,7,"LP","I"
503,25,8,"LP","I"
343,7,8,"LP","I"
276,2,8,"LP","I"
422,3,8,"LP","I"
60,5,8,"LP","I"
390,1,8,"LP","I"
48,6,8,"LP","I"
36,5,8,"LP","I"
540,3,8,"LP","I"
317,2,8,"LP","I"
223,1,8,"LP","I"
508,19,8,"LP","I"
44,23,8,"LP","I"
440,1,8,"LP","I"
131,1,8,"LP","I"
247,1,8,"LP","I"
497,36,8,"LP","I"
203,1,8,"LP","I"
41,2,8,"LP","I"
445,11,8,"LP","I"
501,24,9,"LP","I"
252,1,9,"LP","I"
540,3,9,"LP","I"
425,4,9,"LP","I"
358,15,9,"LP","I"
438,7,9,"LP","I"
308,1,9,"LP","I"
144,1,9,"LP","I"
19,11,9,"LP","I"
186,1,9,"LP","I"
166,1,9,"LP","I"
38,6,9,"LP","I"
41,2,9,"LP","I"
401,1,9,"LP","I"
255,2,9,"LP","I"
469,4,9,"LP","I"
270,1,9,"LP","I"
337,2,9,"LP","I"
231,1,9,"LP","I"
365,2,9,"LP","I"
522,2,10,"LP","I"
361,4,10,"LP","I"
508,19,10,"LP","I"
301,1,10,"LP","I"
39,1,10,"LP","I"
141,1,10,"LP","I"
124,1,10,"LP","I"
164,4,10,"LP","I"
128,1,10,"LP","I"
341,2,10,"LP","I"
458,1,10,"LP","I"
56,7,10,"LP","I"
471,2,10,"LP","I"
419,1,10,"LP","I"
12,11,10,"LP","I"
264,1,10,"LP","I"
129,1,10,"LP","I"
19,11,10,"LP","I"
46,5,10,"LP","I"
14,37,10,"LP","I"
458,1,11,"LP","I"
381,2,11,"LP","I"
30,3,11,"LP","I"
127,1,11,"LP","I"
81,2,11,"LP","I"
197,1,11,"LP","I"
482,3,11,"LP","I"
498,32,11,"LP","I"
129,1,11,"LP","I"
61,39,11,"LP","I"
101,2,11,"LP","I"
33,13,11,"LP","I"
421,4,11,"LP","I"
376,3,11,"LP","I"
304,1,11,"LP","I"
223,1,11,"LP","I"
86,4,11,"LP","I"
158,1,11,"LP","I"
259,5,11,"LP","I"
47,11,11,"LP","I"
8,6,12,"LP","I"
291,1,12,"LP","I"
179,7,12,"LP","I"
12,11,12,"LP","I"
503,25,12,"LP","I"
326,1,12,"LP","I"
464,1,12,"LP","I"
142,1,12,"LP","I"
540,3,12,"LP","I"
60,5,12,"LP","I"
77,20,12,"LP","I"
231,1,12,"LP","I"
421,4,12,"LP","I"
7,10,12,"LP","I"
341,2,12,"LP","I"
299,1,12,"LP","I"
223,1,12,"LP","I"
129,1,12,"LP","I"
45,8,12,"LP","I"
78,12,12,"LP","I"
237,1,13,"LP","I"
44,23,13,"LP","I"
372,1,13,"LP","I"
203,1,13,"LP","I"
396,1,13,"LP","I"
376,3,13,"LP","I"
266,1,13,"LP","I"
410,2,13,"LP","I"
80,6,13,"LP","I"
502,22,13,"LP","I"
112,2,13,"LP","I"
209,1,13,"LP","I"
495,14,13,"LP","I"
45,8,13,"LP","I"
285,1,13,"LP","I"
504,39,13,"LP","I"
390,1,13,"LP","I"
425,4,13,"LP","I"
357,1,13,"LP","I"
51,3,13,"LP","I"
78,12,14,"LP","I"
144,1,14,"LP","I"
519,2,14,"LP","I"
374,2,14,"LP","I"
302,2,14,"LP","I"
437,1,14,"LP","I"
495,14,14,"LP","I"
198,1,14,"LP","I"
467,4,14,"LP","I"
363,1,14,"LP","I"
284,1,14,"LP","I"
496,32,14,"LP","I"
127,1,14,"LP","I"
13,3,14,"LP","I"
247,1,14,"LP","I"
213,1,14,"LP","I"
322,1,14,"LP","I"
457,2,14,"LP","I"
46,5,14,"LP","I"
361,4,14,"LP","I"
363,1,15,"LP","I"
17,6,15,"LP","I"
112,2,15,"LP","I"
142,1,15,"LP","I"
33,13,15,"LP","I"
370,1,15,"LP","I"
415,1,15,"LP","I"
498,32,15,"LP","I"
361,4,15,"LP","I"
282,1,15,"LP","I"
534,4,15,"LP","I"
12,11,15,"LP","I"
440,1,15,"LP","I"
447,3,15,"LP","I"
186,1,15,"LP","I"
419,1,15,"LP","I"
540,3,15,"LP","I"
367,2,15,"LP","I"
13,3,15,"LP","I"
128,1,15,"LP","I"
484,2,16,"LP","I"
60,5,16,"LP","I"
430,1,16,"LP","I"
508,19,16,"LP","I"
248,1,16,"LP","I"
113,1,16,"LP","I"
394,1,16,"LP","I"
5,7,16,"LP","I"
17,6,16,"LP","I"
66,1,16,"LP","I"
337,2,16,"LP","I"
112,2,16,"LP","I"
173,1,16,"LP","I"
62,8,16,"LP","I"
72,9,16,"LP","I"
498,32,16,"LP","I"
305,1,16,"LP","I"
266,1,16,"LP","I"
56,7,16,"LP","I"
367,2,16,"LP","I"
523,4,17,"LP","I"
377,2,17,"LP","I"
203,1,17,"LP","I"
484,2,17,"LP","I"
231,1,17,"LP","I"
8,6,17,"LP","I"
303,4,17,"LP","I"
36,5,17,"LP","I"
57,12,17,"LP","I"
59,5,17,"LP","I"
516,3,17,"LP","I"
368,1,17,"LP","I"
44,23,17,"LP","I"
313,1,17,"LP","I"
20,8,17,"LP","I"
517,3,17,"LP","I"
143,1,17,"LP","I"
439,1,17,"LP","I"
495,14,17,"LP","I"
341,2,17,"LP","I"
430,1,18,"LP","I"
497,36,18,"LP","I"
502,22,18,"LP","I"
426,2,18,"LP","I"
48,6,18,"LP","I"
7,10,18,"LP","I"
4,11,18,"LP","I"
470,4,18,"LP","I"
303,4,18,"LP","I"
422,3,18,"LP","I"
101,2,18,"LP","I"
363,1,18,"LP","I"
183,1,18,"LP","I"
186,1,18,"LP","I"
380,2,18,"LP","I"
203,1,18,"LP","I"
376,3,18,"LP","I"
266,1,18,"LP","I"
45,8,18,"LP","I"
302,2,18,"LP","I"
505,16,19,"LP","I"
44,23,19,"LP","I"
425,4,19,"LP","I"
252,1,19,"LP","I"
244,2,19,"LP","I"
426,2,19,"LP","I"
438,7,19,"LP","I"
463,1,19,"LP","I"
484,2,19,"LP","I"
376,3,19,"LP","I"
422,3,19,"LP","I"
445,11,19,"LP","I"
285,1,19,"LP","I"
514,3,19,"LP","I"
138,3,19,"LP","I"
357,1,19,"LP","I"
515,2,19,"LP","I"
231,1,19,"LP","I"
341,2,19,"LP","I"
304,1,19,"LP","I"
244,2,20,"LP","I"
247,1,20,"LP","I"
32,11,20,"LP","I"
228,1,20,"LP","I"
314,1,20,"LP","I"
105,1,20,"LP","I"
80,6,20,"LP","I"
51,3,20,"LP","I"
291,1,20,"LP","I"
337,2,20,"LP","I"
465,1,20,"LP","I"
457,2,20,"LP","I"
19,11,20,"LP","I"
425,4,20,"LP","I"
76,7,20,"LP","I"
129,1,20,"LP","I"
61,39,20,"LP","I"
326,1,20,"LP","I"
16,8,20,"LP","I"
514,3,20,"LP","I"
44,23,21,"LP","I"
60,5,21,"LP","I"
374,2,21,"LP","I"
500,29,21,"LP","I"
504,39,21,"LP","I"
143,1,21,"LP","I"
48,6,21,"LP","I"
264,1,21,"LP","I"
202,1,21,"LP","I"
381,2,21,"LP","I"
349,1,21,"LP","I"
417,1,21,"LP","I"
28,33,21,"LP","I"
7,10,21,"LP","I"
69,1,21,"LP","I"
113,1,21,"LP","I"
425,4,21,"LP","I"
464,1,21,"LP","I"
540,3,21,"LP","I"
496,32,21,"LP","I"
112,2,22,"LP","I"
20,8,22,"LP","I"
380,2,22,"LP","I"
28,33,22,"LP","I"
259,5,22,"LP","I"
222,1,22,"LP","I"
140,1,22,"LP","I"
223,1,22,"LP","I"
81,2,22,"LP","I"
445,11,22,"LP","I"
439,1,22,"LP","I"
287,1,22,"LP","I"
341,2,22,"LP","I"
540,3,22,"LP","I"
47,11,22,"LP","I"
396,1,22,"LP","I"
397,1,22,"LP","I"
158,1,22,"LP","I"
483,3,22,"LP","I"
381,2,22,"LP","I"
508,19,23,"LP","I"
17,6,23,"LP","I"
129,1,23,"LP","I"
372,1,23,"LP","I"
438,7,23,"LP","I"
422,3,23,"LP","I"
497,36,23,"LP","I"
202,1,23,"LP","I"
54,8,23,"LP","I"
516,3,23,"LP","I"
505,16,23,"LP","I"
66,1,23,"LP","I"
482,3,23,"LP","I"
504,39,23,"LP","I"
435,3,23,"LP","I"
213,1,23,"LP","I"
203,1,23,"LP","I"
36,5,23,"LP","I"
522,2,23,"LP","I"
286,1,23,"LP","I"
113,1,24,"LP","I"
469,4,24,"LP","I"
504,39,24,"LP","I"
131,1,24,"LP","I"
430,1,24,"LP","I"
244,2,24,"LP","I"
142,1,24,"LP","I"
41,2,24,"LP","I"
158,1,24,"LP","I"
378,1,24,"LP","I"
78,12,24,"LP","I"
515,2,24,"LP","I"
417,1,24,"LP","I"
396,1,24,"LP","I"
5,7,24,"LP","I"
517,3,24,"LP","I"
534,4,24,"LP","I"
317,2,24,"LP","I"
425,4,24,"LP","I"
313,1,24,"LP","I"
437,1,25,"LP","I"
166,1,25,"LP","I"
80,6,25,"LP","I"
422,3,25,"LP","I"
376,3,25,"LP","I"
438,7,25,"LP","I"
285,1,25,"LP","I"
30,3,25,"LP","I"
264,1,25,"LP","I"
183,1,25,"LP","I"
445,11,25,"LP","I"
500,29,25,"LP","I"
101,2,25,"LP","I"
514,3,25,"LP","I"
341,2,25,"LP","I"
441,1,25,"LP","I"
368,1,25,"LP","I"
36,5,25,"LP","I"
202,1,25,"LP","I"
497,36,25,"LP","I"
244,2,26,"LP","I"
421,4,26,"LP","I"
12,11,26,"LP","I"
138,3,26,"LP","I"
498,32,26,"LP","I"
19,11,26,"LP","I"
337,2,26,"LP","I"
467,4,26,"LP","I"
380,2,26,"LP","I"
433,2,26,"LP","I"
82,1,26,"LP","I"
143,1,26,"LP","I"
500,29,26,"LP","I"
344,1,26,"LP","I"
282,1,26,"LP","I"
469,4,26,"LP","I"
81,2,26,"LP","I"
164,4,26,"LP","I"
36,5,26,"LP","I"
66,1,26,"LP","I"
203,1,27,"LP","I"
7,10,27,"LP","I"
77,20,27,"LP","I"
376,3,27,"LP","I"
11,32,27,"LP","I"
132,1,27,"LP","I"
62,8,27,"LP","I"
370,1,27,"LP","I"
64,15,27,"LP","I"
455,3,27,"LP","I"
285,1,27,"LP","I"
143,1,27,"LP","I"
8,6,27,"LP","I"
313,1,27,"LP","I"
516,3,27,"LP","I"
390,1,27,"LP","I"
166,1,27,"LP","I"
508,19,27,"LP","I"
127,1,27,"LP","I"
19,11,27,"LP","I"
287,1,28,"LP","I"
19,11,28,"LP","I"
26,62,28,"LP","I"
430,1,28,"LP","I"
57,12,28,"LP","I"
523,4,28,"LP","I"
365,2,28,"LP","I"
522,2,28,"LP","I"
358,15,28,"LP","I"
367,2,28,"LP","I"
209,1,28,"LP","I"
236,1,28,"LP","I"
368,1,28,"LP","I"
173,1,28,"LP","I"
82,1,28,"LP","I"
357,1,28,"LP","I"
447,3,28,"LP","I"
470,4,28,"LP","I"
419,1,28,"LP","I"
372,1,28,"LP","I"
46,5,29,"LP","I"
464,1,29,"LP","I"
425,4,29,"LP","I"
77,20,29,"LP","I"
17,6,29,"LP","I"
349,1,29,"LP","I"
361,4,29,"LP","I"
143,1,29,"LP","I"
224,1,29,"LP","I"
327,1,29,"LP","I"
483,3,29,"LP","I"
486,3,29,"LP","I"
439,1,29,"LP","I"
86,4,29,"LP","I"
142,1,29,"LP","I"
435,3,29,"LP","I"
286,1,29,"LP","I"
190,2,29,"LP","I"
7,10,29,"LP","I"
264,1,29,"LP","I"
270,1,30,"LP","I"
534,4,30,"LP","I"
39,1,30,"LP","I"
132,1,30,"LP","I"
30,3,30,"LP","I"
123,3,30,"LP","I"
426,2,30,"LP","I"
465,1,30,"LP","I"
86,4,30,"LP","I"
250,1,30,"LP","I"
209,1,30,"LP","I"
318,2,30,"LP","I"
508,19,30,"LP","I"
170,1,30,"LP","I"
467,4,30,"LP","I"
198,1,30,"LP","I"
181,1,30,"LP","I"
519,2,30,"LP","I"
32,11,30,"LP","I"
341,2,30,"LP","I"
361,4,31,"LP","I"
498,32,31,"LP","I"
47,11,31,"LP","I"
519,2,31,"LP","I"
522,2,31,"LP","I"
464,1,31,"LP","I"
435,3,31,"LP","I"
24,5,31,"LP","I"
143,1,31,"LP","I"
28,33,31,"LP","I"
76,7,31,"LP","I"
60,5,31,"LP","I"
326,1,31,"LP","I"
457,2,31,"LP","I"
381,2,31,"LP","I"
59,5,31,"LP","I"
101,2,31,"LP","I"
278,1,31,"LP","I"
126,3,31,"LP","I"
455,3,31,"LP","I"
381,2,32,"LP","I"
203,1,32,"LP","I"
514,3,32,"LP","I"
105,1,32,"LP","I"
213,1,32,"LP","I"
508,19,32,"LP","I"
447,3,32,"LP","I"
513,2,32,"LP","I"
4,11,32,"LP","I"
426,2,32,"LP","I"
128,1,32,"LP","I"
48,6,32,"LP","I"
417,1,32,"LP","I"
142,1,32,"LP","I"
471,2,32,"LP","I"
500,29,32,"LP","I"
361,4,32,"LP","I"
11,32,32,"LP","I"
144,1,32,"LP","I"
519,2,32,"LP","I"
237,1,33,"LP","I"
222,1,33,"LP","I"
286,1,33,"LP","I"
59,5,33,"LP","I"
69,1,33,"LP","I"
228,1,33,"LP","I"
266,1,33,"LP","I"
445,11,33,"LP","I"
415,1,33,"LP","I"
523,4,33,"LP","I"
284,1,33,"LP","I"
337,2,33,"LP","I"
86,4,33,"LP","I"
124,1,33,"LP","I"
26,62,33,"LP","I"
534,4,33,"LP","I"
365,2,33,"LP","I"
305,1,33,"LP","I"
105,1,33,"LP","I"
287,1,33,"LP","I"
32,11,34,"LP","I"
196,2,34,"LP","I"
486,3,34,"LP","I"
101,2,34,"LP","I"
20,8,34,"LP","I"
301,1,34,"LP","I"
56,7,34,"LP","I"
248,1,34,"LP","I"
279,1,34,"LP","I"
495,14,34,"LP","I"
322,1,34,"LP","I"
91,9,34,"LP","I"
190,2,34,"LP","I"
286,1,34,"LP","I"
252,1,34,"LP","I"
374,2,34,"LP","I"
128,1,34,"LP","I"
61,39,34,"LP","I"
502,22,34,"LP","I"
430,1,34,"LP","I"
425,4,35,"LP","I"
322,1,35,"LP","I"
86,4,35,"LP","I"
183,1,35,"LP","I"
112,2,35,"LP","I"
5,7,35,"LP","I"
82,1,35,"LP","I"
141,1,35,"LP","I"
498,32,35,"LP","I"
4,11,35,"LP","I"
126,3,35,"LP","I"
394,1,35,"LP","I"
128,1,35,"LP","I"
76,7,35,"LP","I"
441,1,35,"LP","I"
344,1,35,"LP","I"
397,1,35,"LP","I"
51,3,35,"LP","I"
500,29,35,"LP","I"
301,1,35,"LP","I"
287,1,36,"LP","I"
231,1,36,"LP","I"
469,4,36,"LP","I"
62,8,36,"LP","I"
369,1,36,"LP","I"
303,4,36,"LP","I"
248,1,36,"LP","I"
361,4,36,"LP","I"
51,3,36,"LP","I"
44,23,36,"LP","I"
193,1,36,"LP","I"
112,2,36,"LP","I"
279,1,36,"LP","I"
91,9,36,"LP","I"
483,3,36,"LP","I"
500,29,36,"LP","I"
69,1,36,"LP","I"
213,1,36,"LP","I"
306,1,36,"LP","I"
56,7,36,"LP","I"
458,1,37,"LP","I"
4,11,37,"LP","I"
394,1,37,"LP","I"
223,1,37,"LP","I"
164,4,37,"LP","I"
196,2,37,"LP","I"
224,1,37,"LP","I"
377,2,37,"LP","I"
13,3,37,"LP","I"
486,3,37,"LP","I"
76,7,37,"LP","I"
401,1,37,"LP","I"
299,1,37,"LP","I"
250,1,37,"LP","I"
209,1,37,"LP","I"
470,4,37,"LP","I"
77,20,37,"LP","I"
81,2,37,"LP","I"
39,1,37,"LP","I"
305,1,37,"LP","I"
433,2,38,"LP","I"
502,22,38,"LP","I"
127,1,38,"LP","I"
54,8,38,"LP","I"
368,1,38,"LP","I"
123,3,38,"LP","I"
69,1,38,"LP","I"
81,2,38,"LP","I"
33,13,38,"LP","I"
318,2,38,"LP","I"
142,1,38,"LP","I"
224,1,38,"LP","I"
425,4,38,"LP","I"
471,2,38,"LP","I"
237,1,38,"LP","I"
389,2,38,"LP","I"
46,5,38,"LP","I"
374,2,38,"LP","I"
435,3,38,"LP","I"
26,62,38,"LP","I"
196,2,39,"LP","I"
244,2,39,"LP","I"
301,1,39,"LP","I"
128,1,39,"LP","I"
77,20,39,"LP","I"
132,1,39,"LP","I"
140,1,39,"LP","I"
525,4,39,"LP","I"
28,33,39,"LP","I"
302,2,39,"LP","I"
179,7,39,"LP","I"
390,1,39,"LP","I"
47,11,39,"LP","I"
223,1,39,"LP","I"
67,11,39,"LP","I"
426,2,39,"LP","I"
26,62,39,"LP","I"
17,6,39,"LP","I"
519,2,39,"LP","I"
278,1,39,"LP","I"
368,1,40,"LP","I"
5,7,40,"LP","I"
144,1,40,"LP","I"
128,1,40,"LP","I"
91,9,40,"LP","I"
30,3,40,"LP","I"
306,1,40,"LP","I"
282,1,40,"LP","I"
519,2,40,"LP","I"
198,1,40,"LP","I"
228,1,40,"LP","I"
504,39,40,"LP","I"
17,6,40,"LP","I"
425,4,40,"LP","I"
304,1,40,"LP","I"
343,7,40,"LP","I"
439,1,40,"LP","I"
64,15,40,"LP","I"
237,1,40,"LP","I"
76,7,40,"LP","I"
8,6,41,"LP","I"
59,5,41,"LP","I"
458,1,41,"LP","I"
437,1,41,"LP","I"
124,1,41,"LP","I"
26,62,41,"LP","I"
354,2,41,"LP","I"
313,1,41,"LP","I"
471,2,41,"LP","I"
228,1,41,"LP","I"
69,1,41,"LP","I"
484,2,41,"LP","I"
76,7,41,"LP","I"
433,2,41,"LP","I"
14,37,41,"LP","I"
540,3,41,"LP","I"
67,11,41,"LP","I"
362,1,41,"LP","I"
11,32,41,"LP","I"
515,2,41,"LP","I"
370,1,42,"LP","I"
66,1,42,"LP","I"
62,8,42,"LP","I"
439,1,42,"LP","I"
45,8,42,"LP","I"
463,1,42,"LP","I"
86,4,42,"LP","I"
48,6,42,"LP","I"
486,3,42,"LP","I"
417,1,42,"LP","I"
19,11,42,"LP","I"
54,8,42,"LP","I"
264,1,42,"LP","I"
410,2,42,"LP","I"
171,1,42,"LP","I"
266,1,42,"LP","I"
78,12,42,"LP","I"
525,4,42,"LP","I"
357,1,42,"LP","I"
513,2,42,"LP","I"
368,1,43,"LP","I"
28,33,43,"LP","I"
463,1,43,"LP","I"
81,2,43,"LP","I"
504,39,43,"LP","I"
4,11,43,"LP","I"
41,2,43,"LP","I"
249,2,43,"LP","I"
362,1,43,"LP","I"
82,1,43,"LP","I"
299,1,43,"LP","I"
69,1,43,"LP","I"
318,2,43,"LP","I"
515,2,43,"LP","I"
351,2,43,"LP","I"
14,37,43,"LP","I"
374,2,43,"LP","I"
291,1,43,"LP","I"
266,1,43,"LP","I"
46,5,43,"LP","I"
32,11,44,"LP","I"
337,2,44,"LP","I"
140,1,44,"LP","I"
236,1,44,"LP","I"
348,2,44,"LP","I"
304,1,44,"LP","I"
540,3,44,"LP","I"
78,12,44,"LP","I"
164,4,44,"LP","I"
397,1,44,"LP","I"
279,1,44,"LP","I"
285,1,44,"LP","I"
248,1,44,"LP","I"
61,39,44,"LP","I"
302,2,44,"LP","I"
368,1,44,"LP","I"
430,1,44,"LP","I"
101,2,44,"LP","I"
374,2,44,"LP","I"
112,2,44,"LP","I"
12,11,45,"LP","I"
501,24,45,"LP","I"
76,7,45,"LP","I"
370,1,45,"LP","I"
112,2,45,"LP","I"
284,1,45,"LP","I"
464,1,45,"LP","I"
248,1,45,"LP","I"
514,3,45,"LP","I"
495,14,45,"LP","I"
326,1,45,"LP","I"
8,6,45,"LP","I"
282,1,45,"LP","I"
302,2,45,"LP","I"
138,3,45,"LP","I"
82,1,45,"LP","I"
314,1,45,"LP","I"
60,5,45,"LP","I"
426,2,45,"LP","I"
202,1,45,"LP","I"
397,1,46,"LP","I"
46,5,46,"LP","I"
24,5,46,"LP","I"
171,1,46,"LP","I"
158,1,46,"LP","I"
308,1,46,"LP","I"
341,2,46,"LP","I"
419,1,46,"LP","I"
367,2,46,"LP","I"
396,1,46,"LP","I"
7,10,46,"LP","I"
306,1,46,"LP","I"
504,39,46,"LP","I"
464,1,46,"LP","I"
376,3,46,"LP","I"
374,2,46,"LP","I"
279,1,46,"LP","I"
16,8,46,"LP","I"
344,1,46,"LP","I"
502,22,46,"LP","I"
138,3,47,"LP","I"
32,11,47,"LP","I"
287,1,47,"LP","I"
198,1,47,"LP","I"
519,2,47,"LP","I"
503,25,47,"LP","I"
369,1,47,"LP","I"
304,1,47,"LP","I"
259,5,47,"LP","I"
69,1,47,"LP","I"
38,6,47,"LP","I"
46,5,47,"LP","I"
232,3,47,"LP","I"
495,14,47,"LP","I"
17,6,47,"LP","I"
77,20,47,"LP","I"
30,3,47,"LP","I"
415,1,47,"LP","I"
517,3,47,"LP","I"
362,1,47,"LP","I"
299,1,48,"LP","I"
60,5,48,"LP","I"
500,29,48,"LP","I"
279,1,48,"LP","I"
499,35,48,"LP","I"
349,1,48,"LP","I"
76,7,48,"LP","I"
193,1,48,"LP","I"
196,2,48,"LP","I"
105,1,48,"LP","I"
417,1,48,"LP","I"
61,39,48,"LP","I"
419,1,48,"LP","I"
348,2,48,"LP","I"
16,8,48,"LP","I"
484,2,48,"LP","I"
26,62,48,"LP","I"
343,7,48,"LP","I"
244,2,48,"LP","I"
437,1,48,"LP","I"
7,10,49,"LP","I"
502,22,49,"LP","I"
419,1,49,"LP","I"
430,1,49,"LP","I"
514,3,49,"LP","I"
123,3,49,"LP","I"
525,4,49,"LP","I"
129,1,49,"LP","I"
128,1,49,"LP","I"
197,1,49,"LP","I"
497,36,49,"LP","I"
508,19,49,"LP","I"
501,24,49,"LP","I"
374,2,49,"LP","I"
61,39,49,"LP","I"
299,1,49,"LP","I"
358,15,49,"LP","I"
101,2,49,"LP","I"
228,1,49,"LP","I"
69,1,49,"LP","I"
278,1,50,"LP","I"
505,16,50,"LP","I"
354,2,50,"LP","I"
61,39,50,"LP","I"
39,1,50,"LP","I"
142,1,50,"LP","I"
374,2,50,"LP","I"
358,15,50,"LP","I"
496,32,50,"LP","I"
523,4,50,"LP","I"
67,11,50,"LP","I"
368,1,50,"LP","I"
33,13,50,"LP","I"
410,2,50,"LP","I"
4,11,50,"LP","I"
270,1,50,"LP","I"
430,1,50,"LP","I"
401,1,50,"LP","I"
17,6,50,"LP","I"
48,6,50,"LP","I"
266,1,51,"LP","I"
252,1,51,"LP","I"
247,1,51,"LP","I"
522,2,51,"LP","I"
33,13,51,"LP","I"
517,3,51,"LP","I"
508,19,51,"LP","I"
496,32,51,"LP","I"
523,4,51,"LP","I"
26,62,51,"LP","I"
16,8,51,"LP","I"
415,1,51,"LP","I"
284,1,51,"LP","I"
287,1,51,"LP","I"
369,1,51,"LP","I"
306,1,51,"LP","I"
193,1,51,"LP","I"
13,3,51,"LP","I"
78,12,51,"LP","I"
144,1,51,"LP","I"
464,1,52,"LP","I"
519,2,52,"LP","I"
59,5,52,"LP","I"
326,1,52,"LP","I"
525,4,52,"LP","I"
5,7,52,"LP","I"
313,1,52,"LP","I"
303,4,52,"LP","I"
284,1,52,"LP","I"
76,7,52,"LP","I"
11,32,52,"LP","I"
367,2,52,"LP","I"
496,32,52,"LP","I"
287,1,52,"LP","I"
508,19,52,"LP","I"
193,1,52,"LP","I"
61,39,52,"LP","I"
81,2,52,"LP","I"
513,2,52,"LP","I"
469,4,52,"LP","I"
515,2,53,"LP","I"
469,4,53,"LP","I"
266,1,53,"LP","I"
505,16,53,"LP","I"
496,32,53,"LP","I"
131,1,53,"LP","I"
484,2,53,"LP","I"
285,1,53,"LP","I"
278,1,53,"LP","I"
522,2,53,"LP","I"
519,2,53,"LP","I"
483,3,53,"LP","I"
60,5,53,"LP","I"
486,3,53,"LP","I"
502,22,53,"LP","I"
517,3,53,"LP","I"
438,7,53,"LP","I"
8,6,53,"LP","I"
367,2,53,"LP","I"
170,1,53,"LP","I"
514,3,54,"LP","I"
286,1,54,"LP","I"
12,11,54,"LP","I"
232,3,54,"LP","I"
186,1,54,"LP","I"
469,4,54,"LP","I"
196,2,54,"LP","I"
362,1,54,"LP","I"
370,1,54,"LP","I"
499,35,54,"LP","I"
44,23,54,"LP","I"
23,8,54,"LP","I"
482,3,54,"LP","I"
