"management","node_id","taxon","abun"
"SE",304,"Flower-visiting",2708.51351351351
"SE",301,"Flower-visiting",333
"SE",519,"Butterfly",308.216216216216
"SE",524,"Butterfly",79
"SE",514,"Butterfly",214.216216216216
"SE",516,"Butterfly",180.216216216216
"SE",517,"Butterfly",4698.2972972973
"SE",523,"Butterfly",109
"SE",513,"Butterfly",601.630630630631
"SE",525,"Butterfly",382.666666666667
"SE",522,"Butterfly",71
"SE",495,"Seed-feeding bird",42
"SE",496,"Seed-feeding bird",262
"SE",497,"Seed-feeding bird",35
"SE",498,"Seed-feeding bird",903.972972972973
"SE",499,"Seed-feeding bird",91
"SE",500,"Seed-feeding bird",231
"SE",501,"Seed-feeding bird",291.621621621622
"SE",502,"Seed-feeding bird",82
"SE",503,"Seed-feeding bird",105
"SE",504,"Seed-feeding bird",108
"SE",505,"Seed-feeding bird",69.7747747747748
"SE",124,"Flower-visiting",4618.41441441441
"SE",323,"Flower-visiting",9
"SE",212,"Flower-visiting",139
"SE",345,"Aphid",1850355.97297297
"SE",452,"Leaf-miner parasitoid",4198.34234234234
"SE",446,"Leaf-miner parasitoid",1687
"SE",462,"Leaf-miner parasitoid",8629.37837837838
"SE",454,"Leaf-miner parasitoid",1542
"SE",451,"Leaf-miner parasitoid",1906
"SE",461,"Leaf-miner parasitoid",28009.3783783784
"SE",423,"Leaf-miner parasitoid",3831
"SE",436,"Leaf-miner parasitoid",9651.96396396396
"SE",453,"Leaf-miner parasitoid",1542
"SE",407,"Leaf-miner parasitoid",1542
"SE",530,"Insect seed-feeder parasitoid",2057
"SE",542,"Insect seed-feeder parasitoid",92458
"SE",543,"Insect seed-feeder parasitoid",76075
"SE",246,"Flower-visiting",9
"SE",258,"Flower-visiting",572.18018018018
"SE",101,"Flower-visiting",545.36036036036
"SE",230,"Flower-visiting",9
"SE",163,"Flower-visiting",9
"SE",167,"Flower-visiting",9
"SE",151,"Flower-visiting",394.513513513513
"SE",152,"Flower-visiting",32
"SE",283,"Flower-visiting",1185.36036036036
"SE",195,"Flower-visiting",759
"SE",254,"Flower-visiting",69.3603603603604
"SE",210,"Flower-visiting",379
"SE",335,"Flower-visiting",9
"SE",240,"Flower-visiting",416
"SE",215,"Flower-visiting",176
"SE",267,"Flower-visiting",416
"SE",139,"Flower-visiting",185
"SE",512,"Butterfly",61
"SE",521,"Butterfly",18
"SE",515,"Butterfly",65
"SE",526,"Butterfly",29.9009009009009
"SE",520,"Butterfly",38
"SE",545,"Rodent ectoparasite",164
"SE",548,"Rodent ectoparasite",53.4864864864865
"SE",549,"Rodent ectoparasite",3
"SE",236,"Flower-visiting",238
"SE",127,"Flower-visiting",476
"SE",231,"Flower-visiting",1205
"SE",362,"Aphid",96720258
"SE",464,"Leaf-miner parasitoid",21603
"SE",396,"Leaf-miner parasitoid",32227
"SE",287,"Flower-visiting",238
"SE",270,"Flower-visiting",238
"SE",306,"Flower-visiting",486
"SE",305,"Flower-visiting",2876.8018018018
"SE",197,"Flower-visiting",476
"SE",224,"Flower-visiting",608
"SE",129,"Flower-visiting",1062.36036036036
"SE",299,"Flower-visiting",238
"SE",291,"Flower-visiting",278.18018018018
"SE",327,"Flower-visiting",2457
"SE",113,"Flower-visiting",238
"SE",171,"Flower-visiting",823.18018018018
"SE",213,"Flower-visiting",238
"SE",320,"Flower-visiting",1205
"SE",284,"Flower-visiting",1265.36036036036
"SE",313,"Flower-visiting",2456.05405405405
"SE",314,"Flower-visiting",1205
"SE",281,"Flower-visiting",10
"SE",219,"Flower-visiting",50.1801801801802
"SE",280,"Flower-visiting",10
"SE",274,"Flower-visiting",10
"SE",233,"Flower-visiting",89
"SE",187,"Flower-visiting",134.36036036036
"SE",234,"Flower-visiting",10
"SE",122,"Flower-visiting",807.873873873874
"SE",243,"Flower-visiting",116.540540540541
"SE",340,"Aphid",534367.774774775
"SE",359,"Aphid",34464
"SE",342,"Aphid",5252
"SE",448,"Leaf-miner parasitoid",729
"SE",399,"Leaf-miner parasitoid",885.378378378378
"SE",404,"Leaf-miner parasitoid",9924.34234234234
"SE",387,"Leaf-miner parasitoid",1104.37837837838
"SE",444,"Leaf-miner parasitoid",219
"SE",475,"Leaf-miner parasitoid",219
"SE",434,"Leaf-miner parasitoid",219
"SE",409,"Leaf-miner parasitoid",219
"SE",424,"Leaf-miner parasitoid",2313
"SE",408,"Leaf-miner parasitoid",656
"SE",391,"Leaf-miner parasitoid",19000
"SE",388,"Leaf-miner parasitoid",729
"SE",384,"Leaf-miner parasitoid",1531
"SE",393,"Leaf-miner parasitoid",584
"SE",443,"Leaf-miner parasitoid",584
"SE",459,"Leaf-miner parasitoid",106551
"SE",476,"Seed-feeding insect",1552.96396396396
"SE",537,"Insect seed-feeder parasitoid",1167
"SE",289,"Flower-visiting",10
"SE",192,"Flower-visiting",10
"SE",134,"Flower-visiting",30
"SE",235,"Flower-visiting",47.1801801801802
"SE",221,"Flower-visiting",10
"SE",189,"Flower-visiting",312
"SE",241,"Flower-visiting",10
"SE",324,"Flower-visiting",10
"SE",100,"Flower-visiting",20
"SE",176,"Flower-visiting",10
"SE",107,"Flower-visiting",20
"SE",201,"Flower-visiting",409
"SE",239,"Flower-visiting",10
"SE",117,"Flower-visiting",10
"SE",218,"Flower-visiting",10
"SE",260,"Flower-visiting",10
"SE",120,"Flower-visiting",20
"SE",214,"Flower-visiting",189.18018018018
"SE",103,"Flower-visiting",324.054054054054
"SE",251,"Flower-visiting",20
"SE",121,"Flower-visiting",20
"SE",199,"Flower-visiting",70.3603603603604
"SE",111,"Flower-visiting",80.3603603603604
"SE",265,"Flower-visiting",312
"SE",290,"Flower-visiting",10
"SE",169,"Flower-visiting",122.36036036036
"SE",329,"Flower-visiting",20
"SE",294,"Flower-visiting",284.414414414414
"SE",296,"Flower-visiting",139.36036036036
"SE",271,"Flower-visiting",10
"SE",136,"Flower-visiting",10
"SE",216,"Flower-visiting",10
"SE",263,"Flower-visiting",20
"SE",137,"Flower-visiting",20
"SE",262,"Flower-visiting",20
"SE",182,"Flower-visiting",20
"SE",180,"Flower-visiting",59
"SE",272,"Flower-visiting",20
"SE",174,"Flower-visiting",20
"SE",177,"Flower-visiting",20
"SE",229,"Flower-visiting",20
"SE",227,"Flower-visiting",23
"SE",159,"Flower-visiting",20
"SE",184,"Flower-visiting",1645
"SE",104,"Flower-visiting",348.054054054054
"SE",133,"Flower-visiting",20
"SE",307,"Flower-visiting",39
"SE",334,"Flower-visiting",20
"SE",161,"Flower-visiting",20
"SE",275,"Flower-visiting",20
"SE",162,"Flower-visiting",20
"SE",321,"Flower-visiting",20
"SE",511,"Butterfly",10
"SE",546,"Rodent ectoparasite",34
"SE",547,"Rodent ectoparasite",39
"SE",550,"Rodent ectoparasite",13
"SE",544,"Rodent ectoparasite",244
"SE",316,"Flower-visiting",3
"SE",188,"Flower-visiting",311
"SE",339,"Aphid",726
"SE",353,"Aphid",1597
"SE",379,"Secondary aphid parasitoid",73
"SE",466,"Leaf-miner parasitoid",2029.37837837838
"SE",411,"Leaf-miner parasitoid",99534
"SE",456,"Leaf-miner parasitoid",57686.3423423423
"SE",432,"Leaf-miner parasitoid",73
"SE",403,"Leaf-miner parasitoid",97
"SE",405,"Leaf-miner parasitoid",97
"SE",400,"Leaf-miner parasitoid",97
"SE",406,"Leaf-miner parasitoid",97
"SE",226,"Flower-visiting",3
"SE",185,"Flower-visiting",33.1801801801802
"SE",311,"Flower-visiting",3
"SE",206,"Flower-visiting",3
"SE",245,"Flower-visiting",33.1801801801802
"SE",225,"Flower-visiting",63.3603603603604
"SE",288,"Flower-visiting",3
"SE",135,"Flower-visiting",3
"SE",156,"Flower-visiting",4
"SE",172,"Flower-visiting",3
"SE",293,"Flower-visiting",744
"SE",150,"Flower-visiting",676
"SE",268,"Flower-visiting",63.3603603603604
"SE",331,"Flower-visiting",3
"SE",178,"Flower-visiting",7
"SE",325,"Flower-visiting",7
"SE",238,"Flower-visiting",7
"SE",333,"Flower-visiting",562
"SE",220,"Flower-visiting",7
"SE",256,"Flower-visiting",7
"SE",277,"Flower-visiting",332.18018018018
"SE",211,"Flower-visiting",302
"SE",315,"Flower-visiting",302
"SE",355,"Aphid",194926
"SE",371,"Primary aphid parasitoid",6722
"SE",300,"Flower-visiting",302
"SE",165,"Flower-visiting",302
"SE",109,"Flower-visiting",302
"SE",125,"Flower-visiting",400.18018018018
"SE",373,"Primary aphid parasitoid",12326
"SE",450,"Leaf-miner parasitoid",6163
"SE",442,"Leaf-miner parasitoid",49305
"SE",485,"Seed-feeding insect",8218
"SE",536,"Insect seed-feeder parasitoid",24653
"SE",292,"Flower-visiting",370
"SE",297,"Flower-visiting",3698
"SE",217,"Flower-visiting",5177
"SE",208,"Flower-visiting",740
"SE",298,"Flower-visiting",740
"SE",114,"Flower-visiting",1294
"SE",200,"Flower-visiting",740
"SE",154,"Flower-visiting",740
"SE",518,"Butterfly",47
"SE",336,"Flower-visiting",30.1801801801802
"SE",146,"Flower-visiting",30.1801801801802
"SE",191,"Flower-visiting",30.1801801801802
"SE",148,"Flower-visiting",30.1801801801802
"SE",149,"Flower-visiting",30.1801801801802
"SE",145,"Flower-visiting",30.1801801801802
"SE",147,"Flower-visiting",30.1801801801802
"SE",157,"Flower-visiting",60.3603603603604
"SE",106,"Flower-visiting",60.3603603603604
"SE",366,"Primary aphid parasitoid",666.378378378378
"SE",382,"Secondary aphid parasitoid",666.378378378378
"SE",413,"Leaf-miner parasitoid",666.378378378378
"SE",392,"Leaf-miner parasitoid",552
"SE",418,"Leaf-miner parasitoid",552
"SE",431,"Leaf-miner parasitoid",2000.34234234234
"SE",474,"Leaf-miner parasitoid",666.378378378378
"SE",395,"Leaf-miner parasitoid",666.378378378378
"SE",527,"Insect seed-feeder parasitoid",1333.96396396396
"SE",528,"Insect seed-feeder parasitoid",1333.96396396396
"SE",529,"Insect seed-feeder parasitoid",666.378378378378
"SE",531,"Insect seed-feeder parasitoid",4000.68468468468
"SE",532,"Insect seed-feeder parasitoid",666.378378378378
"SE",533,"Insect seed-feeder parasitoid",666.378378378378
"SE",535,"Insect seed-feeder parasitoid",1333.96396396396
"SE",538,"Insect seed-feeder parasitoid",1333.96396396396
"SE",539,"Insect seed-feeder parasitoid",2000.34234234234
"SE",541,"Insect seed-feeder parasitoid",2666.72072072072
"SE",332,"Flower-visiting",30.1801801801802
"SE",115,"Flower-visiting",30.1801801801802
"SE",253,"Flower-visiting",30.1801801801802
"SE",160,"Flower-visiting",30.1801801801802
"SE",242,"Flower-visiting",30.1801801801802
"SE",175,"Flower-visiting",30.1801801801802
"SE",309,"Flower-visiting",60.3603603603604
"SE",330,"Flower-visiting",90.5405405405405
"SE",261,"Flower-visiting",210.054054054054
"SE",310,"Flower-visiting",30.1801801801802
"SE",194,"Flower-visiting",30.1801801801802
"SE",207,"Flower-visiting",30.1801801801802
"SE",110,"Flower-visiting",30.1801801801802
"SE",257,"Flower-visiting",30.1801801801802
"SE",204,"Flower-visiting",179.873873873874
"SE",273,"Flower-visiting",30.1801801801802
"SE",312,"Flower-visiting",25
"SE",102,"Flower-visiting",30.1801801801802
"SE",155,"Flower-visiting",30.1801801801802
"SE",130,"Flower-visiting",60.3603603603604
"SE",108,"Flower-visiting",60.3603603603604
"SE",119,"Flower-visiting",60.3603603603604
"SE",116,"Flower-visiting",60.3603603603604
"SE",328,"Flower-visiting",60.3603603603604
"SE",319,"Flower-visiting",60.3603603603604
"SE",269,"Flower-visiting",60.3603603603604
"SE",168,"Flower-visiting",240.234234234234
"SE",153,"Flower-visiting",60.3603603603604
"SE",506,"Seed-feeding bird",2
"SE",118,"Flower-visiting",37
"SE",346,"Aphid",6629
"SE",375,"Primary aphid parasitoid",1657
"SE",414,"Leaf-miner parasitoid",3314
"SE",398,"Leaf-miner parasitoid",3314
"SE",449,"Leaf-miner parasitoid",829
"SE",416,"Leaf-miner parasitoid",829
"SE",460,"Leaf-miner parasitoid",829
"SE",468,"Leaf-miner parasitoid",1657
"SE",473,"Leaf-miner parasitoid",829
"SE",428,"Leaf-miner parasitoid",128742
"SE",472,"Leaf-miner parasitoid",272267
"SE",420,"Leaf-miner parasitoid",93502
"SE",427,"Leaf-miner parasitoid",530439
"SE",386,"Leaf-miner parasitoid",100612
"SE",385,"Leaf-miner parasitoid",100612
"SE",383,"Leaf-miner parasitoid",11295
"SE",205,"Flower-visiting",75
"SE",551,"Rodent ectoparasite",6
"M",11,"Plant",1751.60810810811
"M",77,"Plant",1067.59459459459
"M",78,"Plant",1261.78378378378
"M",26,"Plant",53912
"M",20,"Plant",257.945945945946
"M",76,"Plant",60
"M",61,"Plant",9523.2027027027
"M",95,"Crop",280
"M",99,"Crop",158
"M",28,"Plant",17923.4054054054
"M",98,"Crop",32
"M",66,"Plant",4
"M",38,"Plant",880
"M",97,"Crop",28
"M",44,"Plant",8702.39189189189
"M",19,"Plant",775
"M",33,"Plant",998.635135135135
"M",358,"Aphid",39285064.8108108
"M",343,"Aphid",116140086.459459
"M",361,"Aphid",1205896
"M",341,"Aphid",10114499.5945946
"M",14,"Plant",12886.2837837838
"M",86,"Plant",55
"M",64,"Plant",1344
"M",17,"Plant",132
"M",94,"Crop",9
"M",96,"Crop",12
"M",482,"Seed-feeding insect",94409.4189189189
"M",483,"Seed-feeding insect",133571.094594595
"M",486,"Seed-feeding insect",467421.72972973
"M",4,"Plant",33
"M",5,"Plant",660
"M",7,"Plant",7624.89189189189
"M",12,"Plant",325.067567567568
"M",30,"Plant",77
"M",36,"Plant",93
"M",39,"Plant",15
"M",47,"Plant",52
"M",49,"Plant",685.540540540541
"M",57,"Plant",317.076576576577
"M",59,"Plant",92
"M",67,"Plant",209.581081081081
"M",72,"Plant",226.094594594595
"M",80,"Plant",724.405405405405
"M",82,"Plant",63
"M",62,"Plant",70
"M",24,"Plant",14
"M",32,"Plant",282.684684684685
"M",91,"Plant",118.864864864865
"M",8,"Plant",12
"M",13,"Plant",210.337837837838
"M",16,"Plant",112
"M",23,"Plant",20
"M",41,"Plant",48
"M",45,"Plant",183.72972972973
"M",46,"Plant",20
"M",48,"Plant",72
"M",51,"Plant",253.445945945946
"M",56,"Plant",8
"M",81,"Plant",3
"M",3,"Plant",110.189189189189
"M",54,"Plant",3106.75675675676
"M",492,"Seed-feeding insect",43145
"M",494,"Seed-feeding insect",93075.4324324324
"M",484,"Seed-feeding insect",749075.689189189
"M",25,"Plant",1374.47297297297
"M",2,"Plant",216
"M",508,"Seed-feeding rodent",1062.46846846847
"M",10,"Plant",55.9234234234234
"M",27,"Plant",57.4774774774775
"M",58,"Plant",40
"M",63,"Plant",39
"M",71,"Plant",192
"M",75,"Plant",56
"M",69,"Plant",2
"M",337,"Aphid",18799
"M",60,"Plant",28
"M",53,"Plant",168
"M",85,"Plant",433.310810810811
"M",73,"Plant",92
"M",352,"Aphid",181005.108108108
"M",356,"Aphid",11319
"M",350,"Aphid",104462
"M",37,"Plant",6
"M",55,"Plant",2
"M",491,"Seed-feeding insect",292
"M",493,"Seed-feeding insect",13323.0675675676
"M",1,"Plant",56
"M",34,"Plant",15
"M",40,"Plant",60
"M",50,"Plant",64
"M",22,"Plant",82.4504504504504
"M",74,"Plant",85
"M",6,"Plant",24
"M",15,"Plant",47.4774774774775
"M",507,"Seed-feeding rodent",33
"M",510,"Seed-feeding rodent",525.468468468468
"M",52,"Plant",30
"M",18,"Plant",10
"M",31,"Plant",200
"M",478,"Seed-feeding insect",65740
"M",65,"Plant",15.6216216216216
"M",21,"Plant",100.216216216216
"M",89,"Plant",11.7162162162162
"M",87,"Plant",2
"M",68,"Plant",388.337837837838
"M",363,"Aphid",66375362.8108108
"M",83,"Plant",3
"M",477,"Seed-feeding insect",1538.04054054054
"M",487,"Seed-feeding insect",768.324324324324
"M",489,"Seed-feeding insect",768.324324324324
"M",490,"Seed-feeding insect",768.324324324324
"M",479,"Seed-feeding insect",768.324324324324
"M",480,"Seed-feeding insect",768.324324324324
"M",488,"Seed-feeding insect",768.324324324324
"M",481,"Seed-feeding insect",8455.74324324324
"M",42,"Plant",3
"M",93,"Plant",10
"M",9,"Plant",10
"M",338,"Aphid",2486
"M",92,"Plant",3
"M",43,"Plant",3
"M",90,"Plant",96
"M",29,"Plant",4
"M",84,"Plant",15
"M",105,"Flower-visiting",374
"M",317,"Flower-visiting",3418.69369369369
"M",202,"Flower-visiting",374
"M",123,"Flower-visiting",7062.18918918919
"M",183,"Flower-visiting",612.391891891892
"M",126,"Flower-visiting",4377.34684684685
"M",318,"Flower-visiting",3778.34684684685
"M",276,"Flower-visiting",1769.59459459459
"M",144,"Flower-visiting",383
"M",322,"Flower-visiting",481.635135135135
"M",279,"Flower-visiting",416
"M",278,"Flower-visiting",386
"M",190,"Flower-visiting",1009
"M",186,"Flower-visiting",819.797297297297
"M",282,"Flower-visiting",386
"M",203,"Flower-visiting",386
"M",232,"Flower-visiting",1937.7972972973
"M",295,"Flower-visiting",858
"M",112,"Flower-visiting",10822.7702702703
"M",349,"Aphid",2010187
"M",348,"Aphid",871626.797297297
"M",354,"Aphid",138324
"M",357,"Aphid",29964296.1486486
"M",351,"Aphid",689170.418918919
"M",344,"Aphid",410127.945945946
"M",376,"Secondary aphid parasitoid",197987.324324324
"M",377,"Secondary aphid parasitoid",344357.472972973
"M",368,"Primary aphid parasitoid",75171.3243243243
"M",367,"Primary aphid parasitoid",25687.3243243243
"M",378,"Secondary aphid parasitoid",58406.3243243243
"M",374,"Primary aphid parasitoid",131298
"M",369,"Primary aphid parasitoid",99822.8918918919
"M",365,"Primary aphid parasitoid",167989.486486486
"M",381,"Secondary aphid parasitoid",405980.040540541
"M",380,"Secondary aphid parasitoid",42634.4189189189
"M",370,"Primary aphid parasitoid",102668.364864865
"M",372,"Primary aphid parasitoid",9397
"M",445,"Leaf-miner parasitoid",1386485.94594595
"M",438,"Leaf-miner parasitoid",347000.72972973
"M",422,"Leaf-miner parasitoid",54288.3243243243
"M",467,"Leaf-miner parasitoid",57647.0405405405
"M",470,"Leaf-miner parasitoid",770428.094594595
"M",421,"Leaf-miner parasitoid",29414
"M",439,"Leaf-miner parasitoid",353452.378378378
"M",469,"Leaf-miner parasitoid",71735.3648648649
"M",412,"Leaf-miner parasitoid",20060
"M",417,"Leaf-miner parasitoid",18723
"M",471,"Leaf-miner parasitoid",131278.040540541
"M",437,"Leaf-miner parasitoid",83934
"M",447,"Leaf-miner parasitoid",89582.3648648649
"M",415,"Leaf-miner parasitoid",205615.689189189
"M",410,"Leaf-miner parasitoid",20452
"M",463,"Leaf-miner parasitoid",13160
"M",435,"Leaf-miner parasitoid",128545.378378378
"M",425,"Leaf-miner parasitoid",91547.3783783784
"M",455,"Leaf-miner parasitoid",44317.3648648649
"M",458,"Leaf-miner parasitoid",4002
"M",440,"Leaf-miner parasitoid",16008
"M",419,"Leaf-miner parasitoid",4002
"M",429,"Leaf-miner parasitoid",4002
"M",457,"Leaf-miner parasitoid",146749.72972973
"M",433,"Leaf-miner parasitoid",114150
"M",441,"Leaf-miner parasitoid",27437
"M",389,"Leaf-miner parasitoid",22592.3243243243
"M",397,"Leaf-miner parasitoid",9974
"M",465,"Leaf-miner parasitoid",17434
"M",430,"Leaf-miner parasitoid",18934
"M",401,"Leaf-miner parasitoid",44381
"M",394,"Leaf-miner parasitoid",6580
"M",390,"Leaf-miner parasitoid",14915
"M",426,"Leaf-miner parasitoid",87051.3783783784
"M",534,"Insect seed-feeder parasitoid",399544
"M",540,"Insect seed-feeder parasitoid",47896.2567567568
"M",326,"Flower-visiting",408.346846846847
"M",259,"Flower-visiting",14356.7702702703
"M",308,"Flower-visiting",812.693693693694
"M",179,"Flower-visiting",18752.7702702703
"M",164,"Flower-visiting",11938.9594594595
"M",141,"Flower-visiting",418.346846846847
"M",193,"Flower-visiting",550.797297297297
"M",166,"Flower-visiting",374
"M",228,"Flower-visiting",417.346846846847
"M",198,"Flower-visiting",551.346846846847
"M",128,"Flower-visiting",386
"M",264,"Flower-visiting",771
"M",244,"Flower-visiting",2007.39189189189
"M",303,"Flower-visiting",10085.9864864865
"M",247,"Flower-visiting",801.797297297297
"M",196,"Flower-visiting",1727
"M",131,"Flower-visiting",775
"M",138,"Flower-visiting",2792
"M",248,"Flower-visiting",1768.39189189189
"M",237,"Flower-visiting",4956
"M",286,"Flower-visiting",433.797297297297
"M",209,"Flower-visiting",1542.7972972973
"M",285,"Flower-visiting",669.783783783784
"M",181,"Flower-visiting",348
"M",249,"Flower-visiting",1525.98648648649
"M",302,"Flower-visiting",1587.34684684685
"M",252,"Flower-visiting",1122.34684684685
"M",250,"Flower-visiting",348
"M",173,"Flower-visiting",1432.34684684685
"M",132,"Flower-visiting",1389
"M",223,"Flower-visiting",360
"M",255,"Flower-visiting",1458
"M",142,"Flower-visiting",360
"M",143,"Flower-visiting",360
"M",222,"Flower-visiting",394.346846846847
"M",158,"Flower-visiting",1076.39189189189
"M",170,"Flower-visiting",360
"M",266,"Flower-visiting",360
"M",140,"Flower-visiting",900
"M",304,"Flower-visiting",2726.7972972973
"M",301,"Flower-visiting",333
"M",519,"Butterfly",308.716216216216
"M",524,"Butterfly",79
"M",514,"Butterfly",215.716216216216
"M",516,"Butterfly",181.716216216216
"M",517,"Butterfly",4703.04054054054
"M",523,"Butterfly",109
"M",513,"Butterfly",592.963963963964
"M",525,"Butterfly",388.833333333333
"M",522,"Butterfly",71
"M",495,"Seed-feeding bird",30
"M",496,"Seed-feeding bird",188
"M",497,"Seed-feeding bird",25
"M",498,"Seed-feeding bird",657.972972972973
"M",499,"Seed-feeding bird",65
"M",500,"Seed-feeding bird",165
"M",501,"Seed-feeding bird",219.621621621622
"M",502,"Seed-feeding bird",65.1666666666667
"M",503,"Seed-feeding bird",75
"M",504,"Seed-feeding bird",78
"M",505,"Seed-feeding bird",76.4414414414414
"M",124,"Flower-visiting",2829.78378378378
"M",323,"Flower-visiting",9
"M",212,"Flower-visiting",139
"M",345,"Aphid",1974795.40540541
"M",452,"Leaf-miner parasitoid",4504.36486486487
"M",446,"Leaf-miner parasitoid",1542
"M",462,"Leaf-miner parasitoid",8473.32432432433
"M",454,"Leaf-miner parasitoid",1542
"M",451,"Leaf-miner parasitoid",1761
"M",461,"Leaf-miner parasitoid",27942.3243243243
"M",423,"Leaf-miner parasitoid",3599
"M",436,"Leaf-miner parasitoid",9469.04054054054
"M",453,"Leaf-miner parasitoid",1542
"M",407,"Leaf-miner parasitoid",1542
"M",530,"Insect seed-feeder parasitoid",2057
"M",542,"Insect seed-feeder parasitoid",92458
"M",543,"Insect seed-feeder parasitoid",76075
"M",246,"Flower-visiting",9
"M",258,"Flower-visiting",552.346846846847
"M",101,"Flower-visiting",553.693693693694
"M",230,"Flower-visiting",9
"M",163,"Flower-visiting",9
"M",167,"Flower-visiting",9
"M",151,"Flower-visiting",412.797297297297
"M",152,"Flower-visiting",19
"M",283,"Flower-visiting",1186.69369369369
"M",195,"Flower-visiting",759
"M",254,"Flower-visiting",77.6936936936937
"M",210,"Flower-visiting",379
"M",335,"Flower-visiting",9
"M",240,"Flower-visiting",416
"M",215,"Flower-visiting",176
"M",267,"Flower-visiting",416
"M",139,"Flower-visiting",185
"M",512,"Butterfly",61
"M",521,"Butterfly",17
"M",515,"Butterfly",65
"M",526,"Butterfly",32.2342342342342
"M",520,"Butterfly",38
"M",545,"Rodent ectoparasite",157
"M",548,"Rodent ectoparasite",55.3198198198198
"M",549,"Rodent ectoparasite",3
"M",236,"Flower-visiting",238
"M",127,"Flower-visiting",476
"M",231,"Flower-visiting",1205
"M",362,"Aphid",96691229
"M",464,"Leaf-miner parasitoid",21603
"M",396,"Leaf-miner parasitoid",32227
"M",287,"Flower-visiting",238
"M",270,"Flower-visiting",238
"M",306,"Flower-visiting",486
"M",305,"Flower-visiting",3271.47297297297
"M",197,"Flower-visiting",476
"M",224,"Flower-visiting",608
"M",129,"Flower-visiting",1066.69369369369
"M",299,"Flower-visiting",238
"M",291,"Flower-visiting",282.346846846847
"M",327,"Flower-visiting",2457
"M",113,"Flower-visiting",238
"M",171,"Flower-visiting",827.346846846847
"M",213,"Flower-visiting",238
"M",320,"Flower-visiting",1205
"M",284,"Flower-visiting",1273.69369369369
"M",313,"Flower-visiting",2488.18918918919
"M",314,"Flower-visiting",1205
"M",281,"Flower-visiting",10
"M",219,"Flower-visiting",54.3468468468468
"M",280,"Flower-visiting",10
"M",274,"Flower-visiting",10
"M",233,"Flower-visiting",89
"M",187,"Flower-visiting",135.693693693694
"M",234,"Flower-visiting",10
"M",122,"Flower-visiting",217.391891891892
"M",243,"Flower-visiting",130.391891891892
"M",340,"Aphid",608006.441441441
"M",359,"Aphid",34464
"M",342,"Aphid",5252
"M",448,"Leaf-miner parasitoid",729
"M",399,"Leaf-miner parasitoid",987.324324324324
"M",404,"Leaf-miner parasitoid",10200.509009009
"M",387,"Leaf-miner parasitoid",1206.32432432432
"M",444,"Leaf-miner parasitoid",219
"M",475,"Leaf-miner parasitoid",219
"M",434,"Leaf-miner parasitoid",219
"M",409,"Leaf-miner parasitoid",219
"M",424,"Leaf-miner parasitoid",2313
"M",408,"Leaf-miner parasitoid",656
"M",391,"Leaf-miner parasitoid",18927
"M",388,"Leaf-miner parasitoid",729
"M",384,"Leaf-miner parasitoid",1313
"M",393,"Leaf-miner parasitoid",584
"M",443,"Leaf-miner parasitoid",584
"M",459,"Leaf-miner parasitoid",106551
"M",476,"Seed-feeding insect",1757.04054054054
"M",537,"Insect seed-feeder parasitoid",1167
"M",509,"Seed-feeding rodent",21.1666666666667
"M",289,"Flower-visiting",10
"M",192,"Flower-visiting",10
"M",134,"Flower-visiting",30
"M",235,"Flower-visiting",44.3468468468468
"M",221,"Flower-visiting",10
"M",189,"Flower-visiting",10
"M",241,"Flower-visiting",10
"M",324,"Flower-visiting",10
"M",100,"Flower-visiting",20
"M",176,"Flower-visiting",10
"M",107,"Flower-visiting",20
"M",201,"Flower-visiting",409
"M",239,"Flower-visiting",10
"M",117,"Flower-visiting",10
"M",218,"Flower-visiting",10
"M",260,"Flower-visiting",10
"M",120,"Flower-visiting",20
"M",214,"Flower-visiting",193.346846846847
"M",103,"Flower-visiting",356.189189189189
"M",251,"Flower-visiting",20
"M",121,"Flower-visiting",20
"M",199,"Flower-visiting",78.6936936936937
"M",111,"Flower-visiting",88.6936936936937
"M",265,"Flower-visiting",10
"M",290,"Flower-visiting",10
"M",169,"Flower-visiting",127.693693693694
"M",329,"Flower-visiting",20
"M",294,"Flower-visiting",321.783783783784
"M",296,"Flower-visiting",147.693693693694
"M",271,"Flower-visiting",10
"M",136,"Flower-visiting",10
"M",216,"Flower-visiting",10
"M",263,"Flower-visiting",20
"M",137,"Flower-visiting",20
"M",262,"Flower-visiting",20
"M",182,"Flower-visiting",20
"M",180,"Flower-visiting",59
"M",272,"Flower-visiting",20
"M",174,"Flower-visiting",20
"M",177,"Flower-visiting",20
"M",229,"Flower-visiting",20
"M",227,"Flower-visiting",20
"M",159,"Flower-visiting",20
"M",184,"Flower-visiting",1645
"M",104,"Flower-visiting",380.189189189189
"M",133,"Flower-visiting",20
"M",307,"Flower-visiting",39
"M",334,"Flower-visiting",20
"M",161,"Flower-visiting",20
"M",275,"Flower-visiting",20
"M",162,"Flower-visiting",20
"M",321,"Flower-visiting",20
"M",511,"Butterfly",10
"M",546,"Rodent ectoparasite",28
"M",547,"Rodent ectoparasite",40
"M",550,"Rodent ectoparasite",13
"M",544,"Rodent ectoparasite",238
"M",125,"Flower-visiting",404.346846846847
"M",373,"Primary aphid parasitoid",12326
"M",411,"Leaf-miner parasitoid",99131
"M",456,"Leaf-miner parasitoid",57774.3648648649
"M",450,"Leaf-miner parasitoid",6163
"M",442,"Leaf-miner parasitoid",49305
