"species_rem","degree","iteration","habitat_from","management"
48,6,43,"LP","I"
41,2,43,"LP","I"
91,9,43,"LP","I"
76,7,43,"LP","I"
20,8,43,"LP","I"
81,2,43,"LP","I"
47,11,43,"LP","I"
7,10,43,"LP","I"
57,12,43,"LP","I"
77,20,43,"LP","I"
82,1,43,"LP","I"
72,9,44,"LP","I"
51,3,44,"LP","I"
19,11,44,"LP","I"
47,11,44,"LP","I"
46,5,44,"LP","I"
13,3,44,"LP","I"
82,1,44,"LP","I"
62,8,44,"LP","I"
16,8,44,"LP","I"
61,39,44,"LP","I"
56,7,44,"LP","I"
17,6,44,"LP","I"
5,7,44,"LP","I"
14,37,44,"LP","I"
39,1,44,"LP","I"
57,12,44,"LP","I"
44,23,44,"LP","I"
72,9,44,"LP","I"
41,2,44,"LP","I"
76,7,44,"LP","I"
82,1,45,"LP","I"
4,11,45,"LP","I"
47,11,45,"LP","I"
12,11,45,"LP","I"
26,62,45,"LP","I"
38,6,45,"LP","I"
41,2,45,"LP","I"
81,2,45,"LP","I"
23,8,45,"LP","I"
39,1,45,"LP","I"
20,8,45,"LP","I"
17,6,45,"LP","I"
80,6,45,"LP","I"
64,15,45,"LP","I"
46,5,45,"LP","I"
64,15,45,"LP","I"
44,23,45,"LP","I"
5,7,45,"LP","I"
30,3,45,"LP","I"
16,8,45,"LP","I"
54,8,46,"LP","I"
57,12,46,"LP","I"
19,11,46,"LP","I"
5,7,46,"LP","I"
59,5,46,"LP","I"
47,11,46,"LP","I"
47,11,46,"LP","I"
61,39,46,"LP","I"
16,8,46,"LP","I"
44,23,46,"LP","I"
12,11,46,"LP","I"
51,3,46,"LP","I"
14,37,46,"LP","I"
13,3,46,"LP","I"
81,2,46,"LP","I"
72,9,46,"LP","I"
11,32,46,"LP","I"
69,1,46,"LP","I"
17,6,46,"LP","I"
17,6,46,"LP","I"
69,1,47,"LP","I"
86,4,47,"LP","I"
8,6,47,"LP","I"
45,8,47,"LP","I"
32,11,47,"LP","I"
12,11,47,"LP","I"
57,12,47,"LP","I"
51,3,47,"LP","I"
33,13,47,"LP","I"
4,11,47,"LP","I"
41,2,47,"LP","I"
82,1,47,"LP","I"
19,11,47,"LP","I"
33,13,47,"LP","I"
11,32,47,"LP","I"
44,23,47,"LP","I"
81,2,47,"LP","I"
39,1,47,"LP","I"
30,3,47,"LP","I"
14,37,47,"LP","I"
45,8,48,"LP","I"
5,7,48,"LP","I"
77,20,48,"LP","I"
47,11,48,"LP","I"
11,32,48,"LP","I"
82,1,48,"LP","I"
11,32,48,"LP","I"
62,8,48,"LP","I"
76,7,48,"LP","I"
26,62,48,"LP","I"
69,1,48,"LP","I"
56,7,48,"LP","I"
41,2,48,"LP","I"
64,15,48,"LP","I"
17,6,48,"LP","I"
12,11,48,"LP","I"
48,6,48,"LP","I"
30,3,48,"LP","I"
47,11,48,"LP","I"
20,8,48,"LP","I"
72,9,49,"LP","I"
17,6,49,"LP","I"
91,9,49,"LP","I"
48,6,49,"LP","I"
20,8,49,"LP","I"
24,5,49,"LP","I"
47,11,49,"LP","I"
5,7,49,"LP","I"
33,13,49,"LP","I"
32,11,49,"LP","I"
28,33,49,"LP","I"
12,11,49,"LP","I"
5,7,49,"LP","I"
36,5,49,"LP","I"
77,20,49,"LP","I"
41,2,49,"LP","I"
66,1,49,"LP","I"
54,8,49,"LP","I"
69,1,49,"LP","I"
14,37,49,"LP","I"
62,8,50,"LP","I"
8,6,50,"LP","I"
72,9,50,"LP","I"
23,8,50,"LP","I"
44,23,50,"LP","I"
20,8,50,"LP","I"
69,1,50,"LP","I"
5,7,50,"LP","I"
17,6,50,"LP","I"
11,32,50,"LP","I"
33,13,50,"LP","I"
57,12,50,"LP","I"
38,6,50,"LP","I"
4,11,50,"LP","I"
32,11,50,"LP","I"
77,20,50,"LP","I"
7,10,50,"LP","I"
64,15,50,"LP","I"
54,8,50,"LP","I"
86,4,50,"LP","I"
38,6,51,"LP","I"
47,11,51,"LP","I"
61,39,51,"LP","I"
56,7,51,"LP","I"
62,8,51,"LP","I"
38,6,51,"LP","I"
57,12,51,"LP","I"
36,5,51,"LP","I"
41,2,51,"LP","I"
77,20,51,"LP","I"
80,6,51,"LP","I"
86,4,51,"LP","I"
91,9,51,"LP","I"
32,11,51,"LP","I"
47,11,51,"LP","I"
61,39,51,"LP","I"
7,10,51,"LP","I"
33,13,51,"LP","I"
30,3,51,"LP","I"
20,8,51,"LP","I"
45,8,52,"LP","I"
26,62,52,"LP","I"
44,23,52,"LP","I"
7,10,52,"LP","I"
39,1,52,"LP","I"
13,3,52,"LP","I"
19,11,52,"LP","I"
72,9,52,"LP","I"
67,11,52,"LP","I"
30,3,52,"LP","I"
12,11,52,"LP","I"
80,6,52,"LP","I"
16,8,52,"LP","I"
69,1,52,"LP","I"
8,6,52,"LP","I"
17,6,52,"LP","I"
41,2,52,"LP","I"
5,7,52,"LP","I"
32,11,52,"LP","I"
56,7,52,"LP","I"
66,1,53,"LP","I"
11,32,53,"LP","I"
13,3,53,"LP","I"
86,4,53,"LP","I"
77,20,53,"LP","I"
17,6,53,"LP","I"
20,8,53,"LP","I"
60,5,53,"LP","I"
47,11,53,"LP","I"
76,7,53,"LP","I"
86,4,53,"LP","I"
47,11,53,"LP","I"
91,9,53,"LP","I"
32,11,53,"LP","I"
41,2,53,"LP","I"
57,12,53,"LP","I"
26,62,53,"LP","I"
59,5,53,"LP","I"
28,33,53,"LP","I"
72,9,53,"LP","I"
82,1,54,"LP","I"
77,20,54,"LP","I"
33,13,54,"LP","I"
11,32,54,"LP","I"
19,11,54,"LP","I"
5,7,54,"LP","I"
5,7,54,"LP","I"
61,39,54,"LP","I"
80,6,54,"LP","I"
33,13,54,"LP","I"
81,2,54,"LP","I"
23,8,54,"LP","I"
86,4,54,"LP","I"
