"node_id","taxon","iteration","abun"
257,"Flower-visiting",1,25
258,"Flower-visiting",1,543
259,"Flower-visiting",1,21062.5625
260,"Flower-visiting",1,10
261,"Flower-visiting",1,174
262,"Flower-visiting",1,20
263,"Flower-visiting",1,20
264,"Flower-visiting",1,827.495689655172
265,"Flower-visiting",1,312
266,"Flower-visiting",1,411.98275862069
267,"Flower-visiting",1,416
268,"Flower-visiting",1,50
269,"Flower-visiting",1,50
270,"Flower-visiting",1,238
271,"Flower-visiting",1,10
272,"Flower-visiting",1,20
273,"Flower-visiting",1,25
274,"Flower-visiting",1,10
276,"Flower-visiting",1,1703.63793103448
277,"Flower-visiting",1,327
278,"Flower-visiting",1,414.284482758621
279,"Flower-visiting",1,457.594827586207
282,"Flower-visiting",1,410.956896551724
283,"Flower-visiting",1,1168
284,"Flower-visiting",1,1205
285,"Flower-visiting",1,909.5
286,"Flower-visiting",1,317.689655172414
287,"Flower-visiting",1,238
288,"Flower-visiting",1,3
289,"Flower-visiting",1,10
290,"Flower-visiting",1,10
291,"Flower-visiting",1,273
292,"Flower-visiting",1,370
293,"Flower-visiting",1,744
294,"Flower-visiting",1,238
295,"Flower-visiting",1,1539.875
297,"Flower-visiting",1,3698
298,"Flower-visiting",1,740
299,"Flower-visiting",1,238
300,"Flower-visiting",1,302
301,"Flower-visiting",1,354.530172413793
302,"Flower-visiting",1,1905.5
303,"Flower-visiting",1,14343.2025862069
304,"Flower-visiting",1,2656.5
305,"Flower-visiting",1,2434
306,"Flower-visiting",1,486
307,"Flower-visiting",1,39
308,"Flower-visiting",1,1465.90086206897
309,"Flower-visiting",1,50
310,"Flower-visiting",1,25
311,"Flower-visiting",1,3
312,"Flower-visiting",1,25
313,"Flower-visiting",1,2345
314,"Flower-visiting",1,1205
315,"Flower-visiting",1,302
316,"Flower-visiting",1,3
317,"Flower-visiting",1,3654.18534482759
318,"Flower-visiting",1,4503.24568965517
320,"Flower-visiting",1,1205
321,"Flower-visiting",1,20
322,"Flower-visiting",1,805.077586206897
323,"Flower-visiting",1,9
326,"Flower-visiting",1,398.181034482759
327,"Flower-visiting",1,2457
329,"Flower-visiting",1,20
330,"Flower-visiting",1,75
331,"Flower-visiting",1,3
332,"Flower-visiting",1,25
333,"Flower-visiting",1,555
335,"Flower-visiting",1,9
336,"Flower-visiting",1,25
337,"Aphid",1,595490
338,"Aphid",1,2486
340,"Aphid",1,441832
341,"Aphid",1,14539512.762931
342,"Aphid",1,5252
343,"Aphid",1,254564566.775862
344,"Aphid",1,391072.112068966
345,"Aphid",1,1710741
347,"Aphid",1,290
348,"Aphid",1,2171651.57543103
349,"Aphid",1,2239798.87715517
350,"Aphid",1,25687
351,"Aphid",1,769518.056034483
352,"Aphid",1,201588
354,"Aphid",1,163742.0625
355,"Aphid",1,194926
356,"Aphid",1,10772
357,"Aphid",1,29940257.6724138
358,"Aphid",1,86117762
359,"Aphid",1,34464
360,"Aphid",1,120988
361,"Aphid",1,2481674
362,"Aphid",1,96720258
363,"Aphid",1,67570400.9439655
364,"Aphid",1,645272
365,"Primary aphid parasitoid",1,294349.875
366,"Primary aphid parasitoid",1,552
367,"Primary aphid parasitoid",1,26906.0754310345
368,"Primary aphid parasitoid",1,88905.5625
369,"Primary aphid parasitoid",1,116574.439655172
370,"Primary aphid parasitoid",1,118440.551724138
371,"Primary aphid parasitoid",1,6722
372,"Primary aphid parasitoid",1,10024.8275862069
373,"Primary aphid parasitoid",1,12326
374,"Primary aphid parasitoid",1,155916.375
375,"Primary aphid parasitoid",1,1657
376,"Secondary aphid parasitoid",1,315878.4375
377,"Secondary aphid parasitoid",1,459447.5
378,"Secondary aphid parasitoid",1,94460.75
380,"Secondary aphid parasitoid",1,54237.0862068966
381,"Secondary aphid parasitoid",1,451956.487068966
382,"Secondary aphid parasitoid",1,552
384,"Leaf-miner parasitoid",1,1531
385,"Leaf-miner parasitoid",1,100612
386,"Leaf-miner parasitoid",1,100612
387,"Leaf-miner parasitoid",1,990
389,"Leaf-miner parasitoid",1,23752.6875
390,"Leaf-miner parasitoid",1,15241.1637931034
391,"Leaf-miner parasitoid",1,19000
393,"Leaf-miner parasitoid",1,584
394,"Leaf-miner parasitoid",1,7232.3275862069
395,"Leaf-miner parasitoid",1,552
396,"Leaf-miner parasitoid",1,32227
397,"Leaf-miner parasitoid",1,10300.1637931034
399,"Leaf-miner parasitoid",1,771
400,"Leaf-miner parasitoid",1,97
401,"Leaf-miner parasitoid",1,46683.8362068966
402,"Leaf-miner parasitoid",1,6391
404,"Leaf-miner parasitoid",1,9581
405,"Leaf-miner parasitoid",1,97
407,"Leaf-miner parasitoid",1,1542
410,"Leaf-miner parasitoid",1,24110.4396551724
411,"Leaf-miner parasitoid",1,99534
412,"Leaf-miner parasitoid",1,23026.6875
413,"Leaf-miner parasitoid",1,552
414,"Leaf-miner parasitoid",1,3314
415,"Leaf-miner parasitoid",1,218320
416,"Leaf-miner parasitoid",1,829
417,"Leaf-miner parasitoid",1,20579.1594827586
418,"Leaf-miner parasitoid",1,552
419,"Leaf-miner parasitoid",1,4433.25
420,"Leaf-miner parasitoid",1,93502
421,"Leaf-miner parasitoid",1,34266.6875
422,"Leaf-miner parasitoid",1,63105.9375
423,"Leaf-miner parasitoid",1,3831
424,"Leaf-miner parasitoid",1,2313
425,"Leaf-miner parasitoid",1,100120.814655172
426,"Leaf-miner parasitoid",1,85960.1637931034
427,"Leaf-miner parasitoid",1,530439
428,"Leaf-miner parasitoid",1,128742
429,"Leaf-miner parasitoid",1,4002
430,"Leaf-miner parasitoid",1,19708.875
431,"Leaf-miner parasitoid",1,1657
432,"Leaf-miner parasitoid",1,73
433,"Leaf-miner parasitoid",1,121209.875
435,"Leaf-miner parasitoid",1,137412.75
436,"Leaf-miner parasitoid",1,9204
437,"Leaf-miner parasitoid",1,87328.0862068966
438,"Leaf-miner parasitoid",1,370485.288793103
439,"Leaf-miner parasitoid",1,372175.418103448
440,"Leaf-miner parasitoid",1,18871.5
441,"Leaf-miner parasitoid",1,28700.4655172414
442,"Leaf-miner parasitoid",1,49305
443,"Leaf-miner parasitoid",1,584
445,"Leaf-miner parasitoid",1,1500747.1875
446,"Leaf-miner parasitoid",1,1687
447,"Leaf-miner parasitoid",1,93532.5625
448,"Leaf-miner parasitoid",1,729
449,"Leaf-miner parasitoid",1,829
450,"Leaf-miner parasitoid",1,6163
451,"Leaf-miner parasitoid",1,1906
452,"Leaf-miner parasitoid",1,3855
453,"Leaf-miner parasitoid",1,1542
454,"Leaf-miner parasitoid",1,1542
455,"Leaf-miner parasitoid",1,44544.0775862069
456,"Leaf-miner parasitoid",1,57343
457,"Leaf-miner parasitoid",1,147488
458,"Leaf-miner parasitoid",1,4398.75
459,"Leaf-miner parasitoid",1,106551
460,"Leaf-miner parasitoid",1,829
461,"Leaf-miner parasitoid",1,27239
462,"Leaf-miner parasitoid",1,8257
463,"Leaf-miner parasitoid",1,15173.7068965517
464,"Leaf-miner parasitoid",1,21603
465,"Leaf-miner parasitoid",1,18143.6293103448
466,"Leaf-miner parasitoid",1,1915
467,"Leaf-miner parasitoid",1,70334.4396551724
468,"Leaf-miner parasitoid",1,1657
469,"Leaf-miner parasitoid",1,75187.8318965517
470,"Leaf-miner parasitoid",1,785395.3125
471,"Leaf-miner parasitoid",1,132374.995689655
472,"Leaf-miner parasitoid",1,272267
474,"Leaf-miner parasitoid",1,552
476,"Seed-feeding insect",1,219
477,"Seed-feeding insect",1,2210
478,"Seed-feeding insect",1,131480
479,"Seed-feeding insect",1,1104
481,"Seed-feeding insect",1,12150
482,"Seed-feeding insect",1,193551.75862069
483,"Seed-feeding insect",1,300368.137931034
484,"Seed-feeding insect",1,1496420
485,"Seed-feeding insect",1,8218
486,"Seed-feeding insect",1,1058024.4137931
487,"Seed-feeding insect",1,1104
488,"Seed-feeding insect",1,1104
489,"Seed-feeding insect",1,1104
490,"Seed-feeding insect",1,1104
491,"Seed-feeding insect",1,584
492,"Seed-feeding insect",1,86290
493,"Seed-feeding insect",1,19395
494,"Seed-feeding insect",1,144162
495,"Seed-feeding bird",1,42
496,"Seed-feeding bird",1,324.480603448276
497,"Seed-feeding bird",1,40
498,"Seed-feeding bird",1,1047.4375
499,"Seed-feeding bird",1,109.310344827586
500,"Seed-feeding bird",1,258.452586206897
501,"Seed-feeding bird",1,362.366379310345
502,"Seed-feeding bird",1,110.609913793103
503,"Seed-feeding bird",1,124.45474137931
504,"Seed-feeding bird",1,115.35775862069
505,"Seed-feeding bird",1,60
506,"Seed-feeding bird",1,2
507,"Seed-feeding rodent",1,10
508,"Seed-feeding rodent",1,1612.37284482759
509,"Seed-feeding rodent",1,26
510,"Seed-feeding rodent",1,1035
511,"Butterfly",1,10
512,"Butterfly",1,61
513,"Butterfly",1,599.043103448276
514,"Butterfly",1,230.443965517241
515,"Butterfly",1,65
516,"Butterfly",1,174.211206896552
517,"Butterfly",1,4885.8125
518,"Butterfly",1,47
519,"Butterfly",1,326.855603448276
520,"Butterfly",1,38
521,"Butterfly",1,17
522,"Butterfly",1,71
523,"Butterfly",1,124.025862068966
524,"Butterfly",1,82.8987068965517
525,"Butterfly",1,382.241379310345
526,"Butterfly",1,27
527,"Insect seed-feeder parasitoid",1,1105
528,"Insect seed-feeder parasitoid",1,1105
529,"Insect seed-feeder parasitoid",1,552
530,"Insect seed-feeder parasitoid",1,2057
531,"Insect seed-feeder parasitoid",1,3314
532,"Insect seed-feeder parasitoid",1,552
533,"Insect seed-feeder parasitoid",1,552
534,"Insect seed-feeder parasitoid",1,400321.976293103
535,"Insect seed-feeder parasitoid",1,1105
536,"Insect seed-feeder parasitoid",1,24653
537,"Insect seed-feeder parasitoid",1,1167
538,"Insect seed-feeder parasitoid",1,1105
539,"Insect seed-feeder parasitoid",1,1657
540,"Insect seed-feeder parasitoid",1,42180.9762931034
541,"Insect seed-feeder parasitoid",1,2209
542,"Insect seed-feeder parasitoid",1,92458
543,"Insect seed-feeder parasitoid",1,76075
544,"Rodent ectoparasite",1,100
545,"Rodent ectoparasite",1,85
546,"Rodent ectoparasite",1,34
547,"Rodent ectoparasite",1,33
548,"Rodent ectoparasite",1,29
549,"Rodent ectoparasite",1,3
550,"Rodent ectoparasite",1,13
1,"Plant",2,56
2,"Plant",2,270
3,"Plant",2,90
4,"Plant",2,71.9030172413793
5,"Plant",2,789.676724137931
6,"Plant",2,24
7,"Plant",2,4335.92672413793
8,"Plant",2,24
9,"Plant",2,10
10,"Plant",2,91
11,"Plant",2,2237.375
12,"Plant",2,324.245689655172
13,"Plant",2,268.765086206897
14,"Plant",2,15784.375
15,"Plant",2,40
16,"Plant",2,149.594827586207
17,"Plant",2,202.741379310345
18,"Plant",2,10
19,"Plant",2,990.0625
20,"Plant",2,382.5
22,"Plant",2,66
23,"Plant",2,22.8879310344828
24,"Plant",2,14
25,"Plant",2,772
26,"Plant",2,62867.625
27,"Plant",2,60
28,"Plant",2,23021.6875
29,"Plant",2,4
30,"Plant",2,127.116379310345
31,"Plant",2,200
32,"Plant",2,387.375
33,"Plant",2,1353.625
34,"Plant",2,15
35,"Plant",2,13
36,"Plant",2,127.073275862069
37,"Plant",2,3
38,"Plant",2,1443.75
39,"Plant",2,15
40,"Plant",2,90
41,"Plant",2,56
43,"Plant",2,3
44,"Plant",2,11795.875
45,"Plant",2,164.599137931034
46,"Plant",2,50
47,"Plant",2,133.754310344828
48,"Plant",2,85.551724137931
49,"Plant",2,644
50,"Plant",2,64
51,"Plant",2,187.068965517241
52,"Plant",2,40
53,"Plant",2,168
54,"Plant",2,2280
55,"Plant",2,2
56,"Plant",2,8
57,"Plant",2,402.383620689655
58,"Plant",2,40
59,"Plant",2,118.321120689655
60,"Plant",2,35
61,"Plant",2,10298.8125
62,"Plant",2,71.1163793103448
63,"Plant",2,52
64,"Plant",2,1610
65,"Plant",2,12
66,"Plant",2,4
67,"Plant",2,333.9375
68,"Plant",2,279
69,"Plant",2,2
70,"Plant",2,150
71,"Plant",2,128
72,"Plant",2,338.489224137931
73,"Plant",2,138
74,"Plant",2,17
75,"Plant",2,48
76,"Plant",2,62.9094827586207
77,"Plant",2,1381.875
78,"Plant",2,1501.36206896552
79,"Plant",2,2
80,"Plant",2,596.448275862069
81,"Plant",2,3
82,"Plant",2,66.0323275862069
83,"Plant",2,3
84,"Plant",2,30
85,"Plant",2,159
86,"Plant",2,81.7650862068966
87,"Plant",2,2
88,"Plant",2,10
89,"Plant",2,9
90,"Plant",2,144
91,"Plant",2,171.659482758621
93,"Plant",2,10
94,"Crop",2,9
95,"Crop",2,332.5
96,"Crop",2,12
97,"Crop",2,32.0431034482759
98,"Crop",2,37.7241379310345
99,"Crop",2,187.625
100,"Flower-visiting",2,20
101,"Flower-visiting",2,485
102,"Flower-visiting",2,25
103,"Flower-visiting",2,114
104,"Flower-visiting",2,312
105,"Flower-visiting",2,447.125
106,"Flower-visiting",2,50
108,"Flower-visiting",2,50
109,"Flower-visiting",2,302
110,"Flower-visiting",2,25
111,"Flower-visiting",2,20
112,"Flower-visiting",2,11928.7370689655
113,"Flower-visiting",2,238
114,"Flower-visiting",2,1294
115,"Flower-visiting",2,25
117,"Flower-visiting",2,10
118,"Flower-visiting",2,37
119,"Flower-visiting",2,50
122,"Flower-visiting",2,767
123,"Flower-visiting",2,8722.11206896552
124,"Flower-visiting",2,4572
125,"Flower-visiting",2,395
126,"Flower-visiting",2,5124.03448275862
127,"Flower-visiting",2,476
128,"Flower-visiting",2,465.375
129,"Flower-visiting",2,1032
130,"Flower-visiting",2,50
131,"Flower-visiting",2,883
132,"Flower-visiting",2,1649.4375
133,"Flower-visiting",2,20
136,"Flower-visiting",2,10
138,"Flower-visiting",2,3009.71120689655
139,"Flower-visiting",2,185
140,"Flower-visiting",2,1068.75
141,"Flower-visiting",2,473.125
142,"Flower-visiting",2,398.793103448276
143,"Flower-visiting",2,401.120689655172
144,"Flower-visiting",2,414.405172413793
145,"Flower-visiting",2,25
147,"Flower-visiting",2,25
148,"Flower-visiting",2,25
149,"Flower-visiting",2,25
150,"Flower-visiting",2,676
151,"Flower-visiting",2,275
152,"Flower-visiting",2,22
154,"Flower-visiting",2,740
155,"Flower-visiting",2,25
156,"Flower-visiting",2,4
157,"Flower-visiting",2,50
158,"Flower-visiting",2,1094.5
160,"Flower-visiting",2,25
163,"Flower-visiting",2,9
164,"Flower-visiting",2,13648.1077586207
165,"Flower-visiting",2,302
166,"Flower-visiting",2,444.125
167,"Flower-visiting",2,9
169,"Flower-visiting",2,112
170,"Flower-visiting",2,427.5
171,"Flower-visiting",2,793
172,"Flower-visiting",2,3
173,"Flower-visiting",2,1671.46336206897
175,"Flower-visiting",2,25
178,"Flower-visiting",2,7
179,"Flower-visiting",2,21620.0862068966
181,"Flower-visiting",2,348
183,"Flower-visiting",2,594.125
184,"Flower-visiting",2,1566
185,"Flower-visiting",2,28
186,"Flower-visiting",2,1423.61206896552
187,"Flower-visiting",2,44
188,"Flower-visiting",2,311
189,"Flower-visiting",2,312
190,"Flower-visiting",2,1095.08189655172
191,"Flower-visiting",2,25
193,"Flower-visiting",2,566.004310344828
195,"Flower-visiting",2,759
196,"Flower-visiting",2,2050.8125
197,"Flower-visiting",2,476
198,"Flower-visiting",2,597.125
199,"Flower-visiting",2,10
200,"Flower-visiting",2,740
201,"Flower-visiting",2,370
202,"Flower-visiting",2,451.125
203,"Flower-visiting",2,433.418103448276
204,"Flower-visiting",2,149
205,"Flower-visiting",2,75
206,"Flower-visiting",2,3
207,"Flower-visiting",2,25
208,"Flower-visiting",2,740
209,"Flower-visiting",2,1556.94827586207
210,"Flower-visiting",2,379
211,"Flower-visiting",2,302
212,"Flower-visiting",2,139
213,"Flower-visiting",2,238
214,"Flower-visiting",2,174
215,"Flower-visiting",2,139
217,"Flower-visiting",2,5177
218,"Flower-visiting",2,10
221,"Flower-visiting",2,10
222,"Flower-visiting",2,751.396551724138
223,"Flower-visiting",2,411.98275862069
224,"Flower-visiting",2,608
225,"Flower-visiting",2,53
227,"Flower-visiting",2,3
228,"Flower-visiting",2,474.900862068965
230,"Flower-visiting",2,9
231,"Flower-visiting",2,1205
232,"Flower-visiting",2,2196.11853448276
234,"Flower-visiting",2,10
235,"Flower-visiting",2,42
236,"Flower-visiting",2,238
237,"Flower-visiting",2,5142.5
238,"Flower-visiting",2,7
240,"Flower-visiting",2,416
242,"Flower-visiting",2,25
243,"Flower-visiting",2,75
244,"Flower-visiting",2,2220.54525862069
245,"Flower-visiting",2,3
246,"Flower-visiting",2,9
247,"Flower-visiting",2,846.375
248,"Flower-visiting",2,2123.65517241379
249,"Flower-visiting",2,1682.1875
250,"Flower-visiting",2,410.25
252,"Flower-visiting",2,1175.25
253,"Flower-visiting",2,25
254,"Flower-visiting",2,59
255,"Flower-visiting",2,1517.59482758621
256,"Flower-visiting",2,7
257,"Flower-visiting",2,25
258,"Flower-visiting",2,567
259,"Flower-visiting",2,21062.5625
261,"Flower-visiting",2,174
264,"Flower-visiting",2,915.5625
265,"Flower-visiting",2,302
266,"Flower-visiting",2,398.793103448276
267,"Flower-visiting",2,416
268,"Flower-visiting",2,53
269,"Flower-visiting",2,50
270,"Flower-visiting",2,238
271,"Flower-visiting",2,10
276,"Flower-visiting",2,1893.7974137931
277,"Flower-visiting",2,327
278,"Flower-visiting",2,455.047413793103
279,"Flower-visiting",2,471.737068965517
281,"Flower-visiting",2,10
282,"Flower-visiting",2,455.047413793103
283,"Flower-visiting",2,1125
284,"Flower-visiting",2,1255
285,"Flower-visiting",2,939.25
286,"Flower-visiting",2,341.293103448276
287,"Flower-visiting",2,238
288,"Flower-visiting",2,3
291,"Flower-visiting",2,238
292,"Flower-visiting",2,370
293,"Flower-visiting",2,744
294,"Flower-visiting",2,224
295,"Flower-visiting",2,1539.875
296,"Flower-visiting",2,79
297,"Flower-visiting",2,3698
298,"Flower-visiting",2,740
299,"Flower-visiting",2,238
300,"Flower-visiting",2,302
301,"Flower-visiting",2,366.012931034483
302,"Flower-visiting",2,1920.25
303,"Flower-visiting",2,14389.625
304,"Flower-visiting",2,2722.22413793103
305,"Flower-visiting",2,297
306,"Flower-visiting",2,476
308,"Flower-visiting",2,1386.0775862069
311,"Flower-visiting",2,3
313,"Flower-visiting",2,2420
314,"Flower-visiting",2,1205
315,"Flower-visiting",2,302
317,"Flower-visiting",2,3704.18534482759
318,"Flower-visiting",2,4733.74784482759
319,"Flower-visiting",2,50
320,"Flower-visiting",2,1205
322,"Flower-visiting",2,775.181034482759
323,"Flower-visiting",2,9
325,"Flower-visiting",2,7
326,"Flower-visiting",2,469.125
327,"Flower-visiting",2,2457
328,"Flower-visiting",2,50
329,"Flower-visiting",2,20
332,"Flower-visiting",2,25
333,"Flower-visiting",2,562
335,"Flower-visiting",2,9
337,"Aphid",2,595490
338,"Aphid",2,4972
339,"Aphid",2,726
340,"Aphid",2,442817
341,"Aphid",2,17768023.75
343,"Aphid",2,277557030.905172
344,"Aphid",2,393418.431034483
345,"Aphid",2,760796
347,"Aphid",2,290
348,"Aphid",2,2177362.6875
349,"Aphid",2,2387097.0625
350,"Aphid",2,25687
351,"Aphid",2,718847.353448276
352,"Aphid",2,142479
353,"Aphid",2,1597
354,"Aphid",2,153808.566810345
355,"Aphid",2,194926
356,"Aphid",2,11866
357,"Aphid",2,29910869.3793103
358,"Aphid",2,84487205.4137931
359,"Aphid",2,34464
360,"Aphid",2,120988
361,"Aphid",2,2484585.75
362,"Aphid",2,96720258
363,"Aphid",2,68054976.3469827
364,"Aphid",2,645272
365,"Primary aphid parasitoid",2,279503.146551724
367,"Primary aphid parasitoid",2,26545.0948275862
368,"Primary aphid parasitoid",2,85787.9418103448
369,"Primary aphid parasitoid",2,120164.439655172
370,"Primary aphid parasitoid",2,128111.810344828
371,"Primary aphid parasitoid",2,6722
372,"Primary aphid parasitoid",2,10320.275862069
373,"Primary aphid parasitoid",2,12326
374,"Primary aphid parasitoid",2,155916.375
375,"Primary aphid parasitoid",2,1657
376,"Secondary aphid parasitoid",2,315878.4375
377,"Secondary aphid parasitoid",2,459447.5
378,"Secondary aphid parasitoid",2,92543.9224137931
379,"Secondary aphid parasitoid",2,73
380,"Secondary aphid parasitoid",2,54237.0862068966
381,"Secondary aphid parasitoid",2,487744.3125
383,"Leaf-miner parasitoid",2,11295
384,"Leaf-miner parasitoid",2,1313
385,"Leaf-miner parasitoid",2,100612
386,"Leaf-miner parasitoid",2,100612
387,"Leaf-miner parasitoid",2,990
388,"Leaf-miner parasitoid",2,729
389,"Leaf-miner parasitoid",2,23759.9892241379
390,"Leaf-miner parasitoid",2,15531.875
391,"Leaf-miner parasitoid",2,19000
393,"Leaf-miner parasitoid",2,584
