"management","node_id","taxon","abun"
"SE",523,"Butterfly",117.327586206897
"SE",513,"Butterfly",556.810344827586
"SE",525,"Butterfly",345.862068965517
"SE",522,"Butterfly",71
"SE",495,"Seed-feeding bird",48
"SE",496,"Seed-feeding bird",317.254310344828
"SE",497,"Seed-feeding bird",40
"SE",498,"Seed-feeding bird",1012.39224137931
"SE",499,"Seed-feeding bird",108.034482758621
"SE",500,"Seed-feeding bird",291.452586206897
"SE",501,"Seed-feeding bird",401.887931034483
"SE",502,"Seed-feeding bird",89.6163793103448
"SE",503,"Seed-feeding bird",123.099137931034
"SE",504,"Seed-feeding bird",127.35775862069
"SE",505,"Seed-feeding bird",8
"SE",124,"Flower-visiting",4348
"SE",323,"Flower-visiting",9
"SE",212,"Flower-visiting",139
"SE",345,"Aphid",1036947
"SE",452,"Leaf-miner parasitoid",2198
"SE",446,"Leaf-miner parasitoid",1687
"SE",462,"Leaf-miner parasitoid",7963
"SE",454,"Leaf-miner parasitoid",1542
"SE",451,"Leaf-miner parasitoid",1906
"SE",461,"Leaf-miner parasitoid",2367
"SE",423,"Leaf-miner parasitoid",3831
"SE",436,"Leaf-miner parasitoid",8318
"SE",453,"Leaf-miner parasitoid",1542
"SE",407,"Leaf-miner parasitoid",1542
"SE",530,"Insect seed-feeder parasitoid",2057
"SE",542,"Insect seed-feeder parasitoid",92458
"SE",543,"Insect seed-feeder parasitoid",76075
"SE",246,"Flower-visiting",9
"SE",258,"Flower-visiting",542
"SE",101,"Flower-visiting",485
"SE",230,"Flower-visiting",9
"SE",163,"Flower-visiting",9
"SE",167,"Flower-visiting",9
"SE",151,"Flower-visiting",275
"SE",152,"Flower-visiting",32
"SE",283,"Flower-visiting",1125
"SE",195,"Flower-visiting",759
"SE",254,"Flower-visiting",9
"SE",210,"Flower-visiting",379
"SE",335,"Flower-visiting",9
"SE",240,"Flower-visiting",416
"SE",215,"Flower-visiting",139
"SE",267,"Flower-visiting",416
"SE",139,"Flower-visiting",185
"SE",512,"Butterfly",61
"SE",521,"Butterfly",18
"SE",515,"Butterfly",60
"SE",526,"Butterfly",13
"SE",520,"Butterfly",33
"SE",545,"Rodent ectoparasite",89
"SE",548,"Rodent ectoparasite",26
"SE",549,"Rodent ectoparasite",3
"SE",236,"Flower-visiting",238
"SE",127,"Flower-visiting",476
"SE",231,"Flower-visiting",1205
"SE",362,"Aphid",96720258
"SE",464,"Leaf-miner parasitoid",21603
"SE",396,"Leaf-miner parasitoid",32227
"SE",287,"Flower-visiting",238
"SE",270,"Flower-visiting",238
"SE",306,"Flower-visiting",486
"SE",305,"Flower-visiting",297
"SE",197,"Flower-visiting",476
"SE",224,"Flower-visiting",608
"SE",129,"Flower-visiting",1002
"SE",299,"Flower-visiting",238
"SE",291,"Flower-visiting",248
"SE",327,"Flower-visiting",2457
"SE",113,"Flower-visiting",238
"SE",171,"Flower-visiting",793
"SE",213,"Flower-visiting",238
"SE",320,"Flower-visiting",1205
"SE",284,"Flower-visiting",1205
"SE",313,"Flower-visiting",2171
"SE",314,"Flower-visiting",1205
"SE",281,"Flower-visiting",10
"SE",219,"Flower-visiting",20
"SE",280,"Flower-visiting",10
"SE",274,"Flower-visiting",10
"SE",233,"Flower-visiting",89
"SE",187,"Flower-visiting",37
"SE",234,"Flower-visiting",10
"SE",122,"Flower-visiting",628
"SE",243,"Flower-visiting",26
"SE",340,"Aphid",985
"SE",359,"Aphid",34464
"SE",342,"Aphid",5252
"SE",448,"Leaf-miner parasitoid",729
"SE",399,"Leaf-miner parasitoid",219
"SE",404,"Leaf-miner parasitoid",6819
"SE",387,"Leaf-miner parasitoid",438
"SE",444,"Leaf-miner parasitoid",219
"SE",475,"Leaf-miner parasitoid",219
"SE",434,"Leaf-miner parasitoid",219
"SE",409,"Leaf-miner parasitoid",219
"SE",424,"Leaf-miner parasitoid",656
"SE",408,"Leaf-miner parasitoid",656
"SE",391,"Leaf-miner parasitoid",19000
"SE",388,"Leaf-miner parasitoid",729
"SE",384,"Leaf-miner parasitoid",1531
"SE",393,"Leaf-miner parasitoid",584
"SE",443,"Leaf-miner parasitoid",584
"SE",459,"Leaf-miner parasitoid",292
"SE",476,"Seed-feeding insect",219
"SE",537,"Insect seed-feeder parasitoid",1167
"SE",289,"Flower-visiting",10
"SE",192,"Flower-visiting",10
"SE",134,"Flower-visiting",30
"SE",235,"Flower-visiting",17
"SE",221,"Flower-visiting",10
"SE",189,"Flower-visiting",312
"SE",241,"Flower-visiting",10
"SE",324,"Flower-visiting",10
"SE",100,"Flower-visiting",20
"SE",176,"Flower-visiting",10
"SE",107,"Flower-visiting",20
"SE",201,"Flower-visiting",409
"SE",239,"Flower-visiting",10
"SE",117,"Flower-visiting",10
"SE",218,"Flower-visiting",10
"SE",260,"Flower-visiting",10
"SE",120,"Flower-visiting",20
"SE",214,"Flower-visiting",10
"SE",103,"Flower-visiting",39
"SE",251,"Flower-visiting",20
"SE",121,"Flower-visiting",20
"SE",199,"Flower-visiting",10
"SE",111,"Flower-visiting",20
"SE",265,"Flower-visiting",312
"SE",290,"Flower-visiting",10
"SE",169,"Flower-visiting",62
"SE",329,"Flower-visiting",20
"SE",294,"Flower-visiting",14
"SE",296,"Flower-visiting",79
"SE",271,"Flower-visiting",10
"SE",136,"Flower-visiting",10
"SE",216,"Flower-visiting",10
"SE",263,"Flower-visiting",20
"SE",137,"Flower-visiting",20
"SE",262,"Flower-visiting",20
"SE",182,"Flower-visiting",20
"SE",180,"Flower-visiting",59
"SE",272,"Flower-visiting",20
"SE",174,"Flower-visiting",20
"SE",177,"Flower-visiting",20
"SE",229,"Flower-visiting",20
"SE",227,"Flower-visiting",23
"SE",159,"Flower-visiting",20
"SE",184,"Flower-visiting",79
"SE",104,"Flower-visiting",138
"SE",133,"Flower-visiting",20
"SE",307,"Flower-visiting",39
"SE",334,"Flower-visiting",20
"SE",161,"Flower-visiting",20
"SE",275,"Flower-visiting",20
"SE",162,"Flower-visiting",20
"SE",321,"Flower-visiting",20
"SE",511,"Butterfly",10
"SE",546,"Rodent ectoparasite",28
"SE",547,"Rodent ectoparasite",27
"SE",550,"Rodent ectoparasite",13
"SE",544,"Rodent ectoparasite",144
"SE",316,"Flower-visiting",3
"SE",188,"Flower-visiting",311
"SE",339,"Aphid",726
"SE",353,"Aphid",1597
"SE",379,"Secondary aphid parasitoid",73
"SE",466,"Leaf-miner parasitoid",258
"SE",411,"Leaf-miner parasitoid",9648
"SE",456,"Leaf-miner parasitoid",55686
"SE",432,"Leaf-miner parasitoid",73
"SE",403,"Leaf-miner parasitoid",97
"SE",405,"Leaf-miner parasitoid",97
"SE",400,"Leaf-miner parasitoid",97
"SE",406,"Leaf-miner parasitoid",97
"SE",226,"Flower-visiting",3
"SE",185,"Flower-visiting",3
"SE",311,"Flower-visiting",3
"SE",206,"Flower-visiting",3
"SE",245,"Flower-visiting",3
"SE",225,"Flower-visiting",3
"SE",288,"Flower-visiting",3
"SE",135,"Flower-visiting",3
"SE",156,"Flower-visiting",4
"SE",172,"Flower-visiting",3
"SE",293,"Flower-visiting",744
"SE",150,"Flower-visiting",676
"SE",268,"Flower-visiting",3
"SE",331,"Flower-visiting",3
"SE",178,"Flower-visiting",7
"SE",325,"Flower-visiting",7
"SE",238,"Flower-visiting",7
"SE",333,"Flower-visiting",562
"SE",220,"Flower-visiting",7
"SE",256,"Flower-visiting",7
"SE",277,"Flower-visiting",302
"SE",211,"Flower-visiting",302
"SE",315,"Flower-visiting",302
"SE",355,"Aphid",194926
"SE",371,"Primary aphid parasitoid",6722
"SE",300,"Flower-visiting",302
"SE",165,"Flower-visiting",302
"SE",109,"Flower-visiting",302
"SE",125,"Flower-visiting",370
"SE",373,"Primary aphid parasitoid",12326
"SE",450,"Leaf-miner parasitoid",6163
"SE",442,"Leaf-miner parasitoid",49305
"SE",485,"Seed-feeding insect",8218
"SE",536,"Insect seed-feeder parasitoid",24653
"SE",292,"Flower-visiting",370
"SE",297,"Flower-visiting",3698
"SE",217,"Flower-visiting",5177
"SE",208,"Flower-visiting",740
"SE",298,"Flower-visiting",740
"SE",114,"Flower-visiting",1294
"SE",200,"Flower-visiting",740
"SE",154,"Flower-visiting",740
"SE",518,"Butterfly",47
"SE",402,"Leaf-miner parasitoid",6391
"M",11,"Plant",1745.375
"M",77,"Plant",985.875
"M",78,"Plant",767.25
"M",26,"Plant",48400.625
"M",20,"Plant",262.5
"M",76,"Plant",68.0495689655172
"M",61,"Plant",6708.8125
"M",95,"Crop",332.5
"M",99,"Crop",187.625
"M",28,"Plant",11709.6875
"M",98,"Crop",37.7241379310345
"M",66,"Plant",4
"M",38,"Plant",1278.75
"M",97,"Crop",32.0431034482759
"M",44,"Plant",7647.875
"M",19,"Plant",804.0625
"M",33,"Plant",877.625
"M",358,"Aphid",85261157
"M",343,"Aphid",278256200.25
"M",361,"Aphid",2538453.125
"M",341,"Aphid",15251927.75
"M",14,"Plant",13144.375
"M",86,"Plant",71.9030172413793
"M",64,"Plant",938
"M",17,"Plant",191.741379310345
"M",94,"Crop",9
"M",96,"Crop",12
"M",482,"Seed-feeding insect",184393.625
"M",483,"Seed-feeding insect",300798.5
"M",486,"Seed-feeding insect",1077600.25
"M",4,"Plant",60.9030172413793
"M",5,"Plant",349.676724137931
"M",7,"Plant",914.8125
"M",12,"Plant",222.245689655172
"M",30,"Plant",64.1163793103448
"M",36,"Plant",67.5452586206897
"M",39,"Plant",10
"M",47,"Plant",81.7543103448276
"M",49,"Plant",114
"M",57,"Plant",273.383620689655
"M",59,"Plant",49.3211206896552
"M",67,"Plant",242.9375
"M",72,"Plant",257.489224137931
"M",80,"Plant",428.75
"M",82,"Plant",24.0323275862069
"M",62,"Plant",57.1163793103448
"M",24,"Plant",15.1163793103448
"M",32,"Plant",242.375
"M",91,"Plant",99.6594827586207
"M",8,"Plant",12
"M",13,"Plant",136.765086206897
"M",16,"Plant",141.025862068966
"M",23,"Plant",22.8879310344828
"M",41,"Plant",60.6206896551724
"M",45,"Plant",38.5991379310345
"M",46,"Plant",40
"M",48,"Plant",87.4655172413793
"M",51,"Plant",36.5452586206897
"M",56,"Plant",8
"M",81,"Plant",3
"M",3,"Plant",18
"M",54,"Plant",760
"M",492,"Seed-feeding insect",86290
"M",494,"Seed-feeding insect",37018
"M",484,"Seed-feeding insect",1492002
"M",25,"Plant",193
"M",2,"Plant",216
"M",508,"Seed-feeding rodent",657.8125
"M",10,"Plant",26
"M",27,"Plant",20
"M",58,"Plant",20
"M",63,"Plant",39
"M",71,"Plant",32
"M",75,"Plant",48
"M",69,"Plant",2
"M",337,"Aphid",595490
"M",60,"Plant",35
"M",364,"Aphid",645272
"M",360,"Aphid",120988
"M",18,"Plant",10
"M",31,"Plant",200
"M",478,"Seed-feeding insect",131480
"M",15,"Plant",10
"M",105,"Flower-visiting",444.125
"M",317,"Flower-visiting",3874.0625
"M",202,"Flower-visiting",444.125
"M",123,"Flower-visiting",8666.75
"M",183,"Flower-visiting",444.125
"M",126,"Flower-visiting",5233
"M",318,"Flower-visiting",4720.6875
"M",276,"Flower-visiting",1526.125
"M",144,"Flower-visiting",453.125
"M",322,"Flower-visiting",742.900862068965
"M",279,"Flower-visiting",458.375
"M",278,"Flower-visiting",458.375
"M",190,"Flower-visiting",1153.5625
"M",186,"Flower-visiting",1384.875
"M",282,"Flower-visiting",458.375
"M",203,"Flower-visiting",458.375
"M",232,"Flower-visiting",2111.4375
"M",295,"Flower-visiting",1390.875
"M",112,"Flower-visiting",12978.9375
"M",349,"Aphid",2387097.0625
"M",363,"Aphid",66913523.0625
"M",348,"Aphid",2122133.6875
"M",354,"Aphid",160981.0625
"M",357,"Aphid",29756841.25
"M",351,"Aphid",769518.056034483
"M",344,"Aphid",377226.25
"M",376,"Secondary aphid parasitoid",313942.4375
"M",377,"Secondary aphid parasitoid",426833.5
"M",368,"Primary aphid parasitoid",88353.5625
"M",367,"Primary aphid parasitoid",29591.3125
"M",378,"Secondary aphid parasitoid",93400.75
"M",374,"Primary aphid parasitoid",155916.375
"M",369,"Primary aphid parasitoid",119248.75
"M",365,"Primary aphid parasitoid",293376.875
"M",381,"Secondary aphid parasitoid",486420.3125
"M",380,"Secondary aphid parasitoid",50359.75
"M",370,"Primary aphid parasitoid",131944.5
"M",372,"Primary aphid parasitoid",10174.5
"M",445,"Leaf-miner parasitoid",1464252.1875
"M",438,"Leaf-miner parasitoid",350194.875
"M",422,"Leaf-miner parasitoid",61560.9375
"M",467,"Leaf-miner parasitoid",69553.75
"M",470,"Leaf-miner parasitoid",775617.3125
"M",421,"Leaf-miner parasitoid",30733.6875
"M",439,"Leaf-miner parasitoid",348840.125
"M",469,"Leaf-miner parasitoid",76357.8125
"M",412,"Leaf-miner parasitoid",22953.6875
"M",417,"Leaf-miner parasitoid",22233.5625
"M",471,"Leaf-miner parasitoid",57939.6875
"M",437,"Leaf-miner parasitoid",90353.25
"M",447,"Leaf-miner parasitoid",90473.5625
"M",415,"Leaf-miner parasitoid",228206
"M",410,"Leaf-miner parasitoid",24110.4396551724
"M",463,"Leaf-miner parasitoid",15627.5
"M",435,"Leaf-miner parasitoid",88762.75
"M",425,"Leaf-miner parasitoid",85572.4375
"M",455,"Leaf-miner parasitoid",42901.125
"M",458,"Leaf-miner parasitoid",4752.375
"M",440,"Leaf-miner parasitoid",19009.5
"M",419,"Leaf-miner parasitoid",4752.375
"M",429,"Leaf-miner parasitoid",4002
"M",457,"Leaf-miner parasitoid",140652
"M",433,"Leaf-miner parasitoid",88741.875
"M",441,"Leaf-miner parasitoid",13838.25
"M",389,"Leaf-miner parasitoid",23055.6875
"M",397,"Leaf-miner parasitoid",10590.875
"M",465,"Leaf-miner parasitoid",18776.125
"M",430,"Leaf-miner parasitoid",3906.875
"M",401,"Leaf-miner parasitoid",48462.125
"M",394,"Leaf-miner parasitoid",7813.75
"M",390,"Leaf-miner parasitoid",3906.875
"M",426,"Leaf-miner parasitoid",79032.875
"M",534,"Insect seed-feeder parasitoid",400731.4375
"M",540,"Insect seed-feeder parasitoid",26021.4375
"M",326,"Flower-visiting",444.125
"M",259,"Flower-visiting",20570.5625
"M",308,"Flower-visiting",1419.125
"M",179,"Flower-visiting",20989.5
"M",164,"Flower-visiting",13312.375
"M",141,"Flower-visiting",444.125
"M",193,"Flower-visiting",437.004310344828
"M",166,"Flower-visiting",444.125
"M",228,"Flower-visiting",453.125
"M",198,"Flower-visiting",567.125
"M",128,"Flower-visiting",458.375
"M",264,"Flower-visiting",915.5625
"M",244,"Flower-visiting",2247.9375
"M",303,"Flower-visiting",13839.625
"M",247,"Flower-visiting",736.375
"M",196,"Flower-visiting",2050.8125
"M",131,"Flower-visiting",883
"M",138,"Flower-visiting",3187.9375
"M",248,"Flower-visiting",1981
"M",237,"Flower-visiting",5122.5
"M",286,"Flower-visiting",351.5
"M",209,"Flower-visiting",1460.5
"M",285,"Flower-visiting",715.25
"M",181,"Flower-visiting",375.75
"M",249,"Flower-visiting",1483.1875
"M",302,"Flower-visiting",1920.25
"M",252,"Flower-visiting",1153.25
"M",250,"Flower-visiting",413.25
"M",173,"Flower-visiting",1658.4375
"M",132,"Flower-visiting",1649.4375
"M",223,"Flower-visiting",424.396551724138
"M",255,"Flower-visiting",1660.6875
"M",142,"Flower-visiting",427.5
"M",143,"Flower-visiting",427.5
"M",222,"Flower-visiting",729.5
"M",158,"Flower-visiting",982.5
"M",170,"Flower-visiting",427.5
"M",266,"Flower-visiting",427.5
"M",140,"Flower-visiting",1068.75
"M",304,"Flower-visiting",2646.5
"M",301,"Flower-visiting",395.4375
"M",519,"Butterfly",262.855603448276
"M",524,"Butterfly",72.8987068965517
"M",514,"Butterfly",215.625
"M",516,"Butterfly",173.424568965517
"M",517,"Butterfly",4631.8125
"M",523,"Butterfly",124.025862068966
"M",513,"Butterfly",353.043103448276
"M",525,"Butterfly",350
"M",522,"Butterfly",71
"M",495,"Seed-feeding bird",36
"M",496,"Seed-feeding bird",247.480603448276
"M",497,"Seed-feeding bird",30
"M",498,"Seed-feeding bird",773.4375
"M",499,"Seed-feeding bird",83.3103448275862
"M",500,"Seed-feeding bird",229.838362068966
"M",501,"Seed-feeding bird",339.375
"M",502,"Seed-feeding bird",73.6099137931034
"M",503,"Seed-feeding bird",94.4547413793103
"M",504,"Seed-feeding bird",99.0323275862069
"M",505,"Seed-feeding bird",6
"M",124,"Flower-visiting",4284
"M",323,"Flower-visiting",9
"M",212,"Flower-visiting",139
"M",345,"Aphid",760796
"M",452,"Leaf-miner parasitoid",1542
"M",446,"Leaf-miner parasitoid",1542
"M",462,"Leaf-miner parasitoid",7705
"M",454,"Leaf-miner parasitoid",1542
"M",451,"Leaf-miner parasitoid",1542
"M",461,"Leaf-miner parasitoid",1542
"M",423,"Leaf-miner parasitoid",3599
"M",436,"Leaf-miner parasitoid",7712
"M",453,"Leaf-miner parasitoid",1542
"M",407,"Leaf-miner parasitoid",1542
"M",493,"Seed-feeding insect",2057
"M",530,"Insect seed-feeder parasitoid",2057
"M",542,"Insect seed-feeder parasitoid",92458
"M",543,"Insect seed-feeder parasitoid",76075
"M",246,"Flower-visiting",9
"M",258,"Flower-visiting",518
"M",101,"Flower-visiting",485
"M",230,"Flower-visiting",9
"M",163,"Flower-visiting",9
"M",167,"Flower-visiting",9
"M",151,"Flower-visiting",9
"M",152,"Flower-visiting",9
"M",283,"Flower-visiting",1118
"M",195,"Flower-visiting",759
"M",254,"Flower-visiting",9
"M",210,"Flower-visiting",379
"M",335,"Flower-visiting",9
"M",240,"Flower-visiting",416
"M",215,"Flower-visiting",139
"M",267,"Flower-visiting",416
"M",139,"Flower-visiting",185
"M",512,"Butterfly",61
"M",521,"Butterfly",17
"M",515,"Butterfly",60
"M",526,"Butterfly",8
"M",520,"Butterfly",8
"M",545,"Rodent ectoparasite",3
"M",548,"Rodent ectoparasite",3
"M",549,"Rodent ectoparasite",3
"M",236,"Flower-visiting",238
"M",127,"Flower-visiting",476
"M",231,"Flower-visiting",1205
"M",362,"Aphid",96691229
"M",464,"Leaf-miner parasitoid",21603
"M",396,"Leaf-miner parasitoid",32227
"M",287,"Flower-visiting",238
"M",270,"Flower-visiting",238
"M",306,"Flower-visiting",476
"M",305,"Flower-visiting",238
"M",197,"Flower-visiting",476
"M",224,"Flower-visiting",608
"M",129,"Flower-visiting",978
"M",299,"Flower-visiting",238
"M",291,"Flower-visiting",238
"M",327,"Flower-visiting",2457
"M",113,"Flower-visiting",238
"M",171,"Flower-visiting",793
"M",213,"Flower-visiting",238
"M",320,"Flower-visiting",1205
"M",284,"Flower-visiting",1205
"M",313,"Flower-visiting",2161
"M",314,"Flower-visiting",1205
"M",122,"Flower-visiting",605
"M",277,"Flower-visiting",302
"M",188,"Flower-visiting",302
"M",211,"Flower-visiting",302
"M",315,"Flower-visiting",302
"M",355,"Aphid",194926
"M",371,"Primary aphid parasitoid",6722
"M",189,"Flower-visiting",302
"M",265,"Flower-visiting",302
"M",300,"Flower-visiting",302
"M",150,"Flower-visiting",672
"M",165,"Flower-visiting",302
"M",109,"Flower-visiting",302
"M",125,"Flower-visiting",370
"M",373,"Primary aphid parasitoid",12326
"M",391,"Leaf-miner parasitoid",18489
"M",404,"Leaf-miner parasitoid",6163
"M",411,"Leaf-miner parasitoid",9245
"M",456,"Leaf-miner parasitoid",55468
"M",450,"Leaf-miner parasitoid",6163
"M",442,"Leaf-miner parasitoid",49305
"M",485,"Seed-feeding insect",8218
"M",536,"Insect seed-feeder parasitoid",24653
"M",293,"Flower-visiting",740
"M",201,"Flower-visiting",370
"M",292,"Flower-visiting",370
"M",333,"Flower-visiting",555
"M",297,"Flower-visiting",3698
"M",217,"Flower-visiting",5177
"M",208,"Flower-visiting",740
"M",298,"Flower-visiting",740
"M",114,"Flower-visiting",1294
"M",200,"Flower-visiting",740
"M",154,"Flower-visiting",740
"M",518,"Butterfly",47
"M",402,"Leaf-miner parasitoid",6391
"SI",11,"Plant",1734.45905172414
"SI",77,"Plant",808.571120689655
"SI",78,"Plant",477.426724137931
"SI",26,"Plant",27659.3340517241
"SI",20,"Plant",294.025862068966
"SI",76,"Plant",82.8717672413793
"SI",61,"Plant",7055.0463362069
"SI",95,"Crop",518.060344827586
"SI",99,"Crop",292.334051724138
"SI",28,"Plant",7459.30711206897
"SI",98,"Crop",58.9310344827586
"SI",66,"Plant",5.91379310344828
"SI",38,"Plant",1386.14224137931
"SI",97,"Crop",50.5991379310345
"SI",44,"Plant",5911.34698275862
"SI",19,"Plant",441.783405172414
"SI",33,"Plant",678.351293103448
"SI",358,"Aphid",70329300.6724138
"SI",343,"Aphid",430972796.133621
"SI",361,"Aphid",1260450.6875
"SI",341,"Aphid",23052893.4525862
"SI",14,"Plant",8792.85560344828
"SI",86,"Plant",82.7726293103448
"SI",64,"Plant",638.448275862069
"SI",17,"Plant",184.060344827586
"SI",94,"Crop",14.4116379310345
"SI",96,"Crop",19.2155172413793
"SI",482,"Seed-feeding insect",108048.885775862
"SI",483,"Seed-feeding insect",468666.99137931
"SI",486,"Seed-feeding insect",1499732.89224138
"SI",4,"Plant",60.7726293103448
"SI",5,"Plant",312.575431034483
"SI",7,"Plant",531.011853448276
"SI",12,"Plant",187.842672413793
"SI",30,"Plant",44.5344827586207
"SI",36,"Plant",88.0894396551724
"SI",39,"Plant",16.0129310344828
"SI",47,"Plant",98.9849137931034
"SI",49,"Plant",1
"SI",57,"Plant",244.377155172414
"SI",59,"Plant",41.5635775862069
"SI",67,"Plant",255.475215517241
"SI",72,"Plant",257.169181034483
"SI",80,"Plant",362.64224137931
"SI",82,"Plant",37.9493534482759
"SI",62,"Plant",37.5344827586207
"SI",24,"Plant",23.5344827586207
"SI",32,"Plant",164.8125
"SI",91,"Plant",99.4461206896552
"SI",8,"Plant",19.2155172413793
"SI",13,"Plant",59.6346982758621
"SI",16,"Plant",196.693965517241
"SI",23,"Plant",36.1422413793103
"SI",41,"Plant",69.8275862068966
"SI",45,"Plant",32.5280172413793
"SI",46,"Plant",26.0129310344828
"SI",48,"Plant",67.3706896551724
"SI",51,"Plant",57.0894396551724
"SI",56,"Plant",11.8275862068966
"SI",81,"Plant",4.43534482758621
"SI",69,"Plant",2
"SI",337,"Aphid",579054
"SI",484,"Seed-feeding insect",464002
"SI",54,"Plant",380
"SI",60,"Plant",14
"SI",364,"Aphid",645272
"SI",360,"Aphid",120988
"SI",10,"Plant",13
"SI",63,"Plant",13
"SI",105,"Flower-visiting",691.980603448276
"SI",317,"Flower-visiting",5171.35237068965
"SI",202,"Flower-visiting",691.980603448276
"SI",123,"Flower-visiting",9550.60775862069
"SI",183,"Flower-visiting",691.980603448276
"SI",126,"Flower-visiting",6346.36206896552
"SI",318,"Flower-visiting",7157.04849137931
"SI",276,"Flower-visiting",1787.30818965517
"SI",144,"Flower-visiting",691.980603448276
"SI",322,"Flower-visiting",990.756465517241
"SI",279,"Flower-visiting",714.183189655172
"SI",278,"Flower-visiting",714.183189655172
"SI",190,"Flower-visiting",1664.5161637931
"SI",186,"Flower-visiting",1261.84698275862
"SI",282,"Flower-visiting",714.183189655172
"SI",203,"Flower-visiting",714.183189655172
"SI",232,"Flower-visiting",3073.20797413793
"SI",295,"Flower-visiting",1054.62284482759
"SI",112,"Flower-visiting",17309.4924568966
"SI",349,"Aphid",3719279.1799569
"SI",363,"Aphid",19034739.8178879
"SI",348,"Aphid",2561175.42780172
"SI",354,"Aphid",250820.766163793
"SI",357,"Aphid",1464928.58189655
"SI",351,"Aphid",1190632.67887931
"SI",344,"Aphid",330792.150862069
"SI",376,"Secondary aphid parasitoid",433398.89762931
"SI",377,"Secondary aphid parasitoid",598169.663793103
"SI",368,"Primary aphid parasitoid",137661.58512931
"SI",367,"Primary aphid parasitoid",46105.5204741379
"SI",378,"Secondary aphid parasitoid",117716.780172414
"SI",374,"Primary aphid parasitoid",242929.596982759
"SI",369,"Primary aphid parasitoid",181389.745689655
"SI",365,"Primary aphid parasitoid",341841.950431034
"SI",381,"Secondary aphid parasitoid",751498.503232759
"SI",380,"Secondary aphid parasitoid",70865.2801724138
"SI",370,"Primary aphid parasitoid",196762.353448276
"SI",372,"Primary aphid parasitoid",15852.6465517241
"SI",445,"Leaf-miner parasitoid",1426334.8674569
"SI",438,"Leaf-miner parasitoid",236060.484913793
"SI",422,"Leaf-miner parasitoid",81507.5441810345
"SI",467,"Leaf-miner parasitoid",69605.1077586207
"SI",470,"Leaf-miner parasitoid",702967.830818966
"SI",421,"Leaf-miner parasitoid",47885.4278017241
"SI",439,"Leaf-miner parasitoid",209551.842672414
"SI",469,"Leaf-miner parasitoid",76552.6670258621
"SI",412,"Leaf-miner parasitoid",28554.3760775862
"SI",417,"Leaf-miner parasitoid",34641.5851293103
"SI",471,"Leaf-miner parasitoid",55323.3760775862
"SI",437,"Leaf-miner parasitoid",81189.9784482759
"SI",447,"Leaf-miner parasitoid",75425.3782327586
"SI",415,"Leaf-miner parasitoid",271103.5
"SI",410,"Leaf-miner parasitoid",37664.2974137931
"SI",463,"Leaf-miner parasitoid",24348.8362068966
"SI",435,"Leaf-miner parasitoid",38943.4181034483
"SI",425,"Leaf-miner parasitoid",48992.3976293103
"SI",455,"Leaf-miner parasitoid",32963.9806034483
"SI",458,"Leaf-miner parasitoid",7404.5625
"SI",440,"Leaf-miner parasitoid",29618.25
"SI",419,"Leaf-miner parasitoid",7404.5625
"SI",429,"Leaf-miner parasitoid",6408.375
"SI",457,"Leaf-miner parasitoid",66355.75
"SI",433,"Leaf-miner parasitoid",105985.209051724
"SI",441,"Leaf-miner parasitoid",7156.63362068965
"SI",389,"Leaf-miner parasitoid",14315.1174568966
"SI",397,"Leaf-miner parasitoid",6087.20905172414
"SI",465,"Leaf-miner parasitoid",13243.8426724138
"SI",430,"Leaf-miner parasitoid",6087.20905172414
"SI",401,"Leaf-miner parasitoid",40271.7909482759
"SI",394,"Leaf-miner parasitoid",12174.4181034483
"SI",390,"Leaf-miner parasitoid",6087.20905172414
"SI",426,"Leaf-miner parasitoid",59626.2090517241
"SI",534,"Insect seed-feeder parasitoid",47409.4148706897
"SI",540,"Insect seed-feeder parasitoid",11717.4148706897
"SI",508,"Seed-feeding rodent",738.23599137931
"SI",326,"Flower-visiting",691.980603448276
"SI",259,"Flower-visiting",17121.9816810345
"SI",308,"Flower-visiting",1296.98060344828
"SI",179,"Flower-visiting",27224.5603448276
"SI",164,"Flower-visiting",12730.6142241379
"SI",141,"Flower-visiting",691.980603448276
"SI",193,"Flower-visiting",675.859913793103
"SI",166,"Flower-visiting",691.980603448276
"SI",228,"Flower-visiting",691.980603448276
"SI",198,"Flower-visiting",691.980603448276
"SI",128,"Flower-visiting",714.183189655172
"SI",264,"Flower-visiting",1426.5161637931
"SI",244,"Flower-visiting",3502.45797413793
"SI",303,"Flower-visiting",8360.45474137931
"SI",247,"Flower-visiting",714.183189655172
"SI",196,"Flower-visiting",3195.32219827586
"SI",131,"Flower-visiting",1361.75862068966
"SI",138,"Flower-visiting",4390.56142241379
"SI",248,"Flower-visiting",1663.75862068966
"SI",237,"Flower-visiting",1642.99137931034
"SI",286,"Flower-visiting",547.663793103448
"SI",209,"Flower-visiting",547.663793103448
"SI",285,"Flower-visiting",945.875
"SI",181,"Flower-visiting",585
"SI",249,"Flower-visiting",2310.91918103448
"SI",302,"Flower-visiting",2150.875
"SI",252,"Flower-visiting",643.875
"SI",250,"Flower-visiting",643.875
"SI",173,"Flower-visiting",2569.94935344828
"SI",132,"Flower-visiting",2569.94935344828
"SI",223,"Flower-visiting",662.974137931035
"SI",255,"Flower-visiting",2238.08297413793
"SI",142,"Flower-visiting",666.077586206897
"SI",143,"Flower-visiting",666.077586206897
"SI",222,"Flower-visiting",968.077586206897
