"node_id","taxon","iteration","abun"
245,"Flower-visiting",1,28
246,"Flower-visiting",1,9
247,"Flower-visiting",1,815.594827586207
248,"Flower-visiting",1,2187
249,"Flower-visiting",1,1682.1875
250,"Flower-visiting",1,385.5
252,"Flower-visiting",1,1150.5
253,"Flower-visiting",1,25
254,"Flower-visiting",1,59
255,"Flower-visiting",1,1627.09267241379
257,"Flower-visiting",1,25
258,"Flower-visiting",1,543
259,"Flower-visiting",1,20759.8405172414
264,"Flower-visiting",1,915.5625
265,"Flower-visiting",1,302
266,"Flower-visiting",1,395.689655172414
267,"Flower-visiting",1,416
270,"Flower-visiting",1,238
276,"Flower-visiting",1,1780.66810344828
277,"Flower-visiting",1,327
278,"Flower-visiting",1,458.375
279,"Flower-visiting",1,485.047413793103
280,"Flower-visiting",1,10
281,"Flower-visiting",1,10
282,"Flower-visiting",1,445.064655172414
283,"Flower-visiting",1,1125
284,"Flower-visiting",1,1255
285,"Flower-visiting",1,911.5
286,"Flower-visiting",1,450.5
287,"Flower-visiting",1,238
288,"Flower-visiting",1,3
291,"Flower-visiting",1,263
292,"Flower-visiting",1,370
293,"Flower-visiting",1,740
294,"Flower-visiting",1,238
295,"Flower-visiting",1,1539.875
297,"Flower-visiting",1,3698
298,"Flower-visiting",1,740
299,"Flower-visiting",1,238
300,"Flower-visiting",1,302
301,"Flower-visiting",1,395.4375
302,"Flower-visiting",1,1914.5
303,"Flower-visiting",1,14343.2025862069
304,"Flower-visiting",1,2742.39655172414
305,"Flower-visiting",1,2434
306,"Flower-visiting",1,486
307,"Flower-visiting",1,39
308,"Flower-visiting",1,1439.30172413793
309,"Flower-visiting",1,50
310,"Flower-visiting",1,25
312,"Flower-visiting",1,25
313,"Flower-visiting",1,2335
314,"Flower-visiting",1,1205
315,"Flower-visiting",1,302
317,"Flower-visiting",1,3899.96767241379
318,"Flower-visiting",1,4483.24568965517
320,"Flower-visiting",1,1205
322,"Flower-visiting",1,827.900862068965
323,"Flower-visiting",1,9
325,"Flower-visiting",1,7
326,"Flower-visiting",1,436.077586206897
327,"Flower-visiting",1,2457
332,"Flower-visiting",1,25
333,"Flower-visiting",1,562
335,"Flower-visiting",1,9
336,"Flower-visiting",1,25
337,"Aphid",1,595490
338,"Aphid",1,2486
340,"Aphid",1,442817
341,"Aphid",1,16774480.2931034
342,"Aphid",1,5252
343,"Aphid",1,270360045.87069
344,"Aphid",1,393418.431034483
345,"Aphid",1,760796
347,"Aphid",1,145
348,"Aphid",1,2177362.6875
349,"Aphid",1,2079503.79310345
350,"Aphid",1,25687
351,"Aphid",1,778761.056034483
352,"Aphid",1,100794
354,"Aphid",1,144327.849137931
355,"Aphid",1,194926
356,"Aphid",1,11866
357,"Aphid",1,29983756.9741379
358,"Aphid",1,85892523
359,"Aphid",1,34464
360,"Aphid",1,120988
361,"Aphid",1,2538453.125
362,"Aphid",1,96720258
363,"Aphid",1,66314722.0818966
364,"Aphid",1,645272
365,"Primary aphid parasitoid",1,289289.806034483
366,"Primary aphid parasitoid",1,552
367,"Primary aphid parasitoid",1,25993.0948275862
368,"Primary aphid parasitoid",1,85146.536637931
369,"Primary aphid parasitoid",1,114497.017241379
370,"Primary aphid parasitoid",1,120237.689655172
371,"Primary aphid parasitoid",1,6722
372,"Primary aphid parasitoid",1,11003.5
373,"Primary aphid parasitoid",1,12326
374,"Primary aphid parasitoid",1,155916.375
375,"Primary aphid parasitoid",1,1657
376,"Secondary aphid parasitoid",1,315326.4375
377,"Secondary aphid parasitoid",1,456423.948275862
378,"Secondary aphid parasitoid",1,94788.75
379,"Secondary aphid parasitoid",1,73
380,"Secondary aphid parasitoid",1,47153.0517241379
381,"Secondary aphid parasitoid",1,487744.3125
382,"Secondary aphid parasitoid",1,552
385,"Leaf-miner parasitoid",1,100612
386,"Leaf-miner parasitoid",1,100612
387,"Leaf-miner parasitoid",1,990
389,"Leaf-miner parasitoid",1,23826.6875
390,"Leaf-miner parasitoid",1,15269.525862069
391,"Leaf-miner parasitoid",1,18562
392,"Leaf-miner parasitoid",1,552
393,"Leaf-miner parasitoid",1,584
394,"Leaf-miner parasitoid",1,7813.75
395,"Leaf-miner parasitoid",1,552
396,"Leaf-miner parasitoid",1,32227
397,"Leaf-miner parasitoid",1,10562.5129310345
399,"Leaf-miner parasitoid",1,771
400,"Leaf-miner parasitoid",1,97
401,"Leaf-miner parasitoid",1,48274.4870689655
402,"Leaf-miner parasitoid",1,6391
403,"Leaf-miner parasitoid",1,97
404,"Leaf-miner parasitoid",1,9581
405,"Leaf-miner parasitoid",1,97
407,"Leaf-miner parasitoid",1,1542
409,"Leaf-miner parasitoid",1,219
410,"Leaf-miner parasitoid",1,24110.4396551724
411,"Leaf-miner parasitoid",1,99131
412,"Leaf-miner parasitoid",1,22953.6875
413,"Leaf-miner parasitoid",1,552
414,"Leaf-miner parasitoid",1,3314
415,"Leaf-miner parasitoid",1,212716
417,"Leaf-miner parasitoid",1,22072.1573275862
418,"Leaf-miner parasitoid",1,552
419,"Leaf-miner parasitoid",1,4717.875
420,"Leaf-miner parasitoid",1,93502
421,"Leaf-miner parasitoid",1,34047.6875
422,"Leaf-miner parasitoid",1,57303.0215517241
423,"Leaf-miner parasitoid",1,3599
424,"Leaf-miner parasitoid",1,2313
425,"Leaf-miner parasitoid",1,93258.5323275862
426,"Leaf-miner parasitoid",1,85908.5129310345
427,"Leaf-miner parasitoid",1,530439
428,"Leaf-miner parasitoid",1,128742
429,"Leaf-miner parasitoid",1,6131
430,"Leaf-miner parasitoid",1,18559.525862069
431,"Leaf-miner parasitoid",1,1657
433,"Leaf-miner parasitoid",1,119464.875
434,"Leaf-miner parasitoid",1,219
435,"Leaf-miner parasitoid",1,128613.155172414
436,"Leaf-miner parasitoid",1,9204
437,"Leaf-miner parasitoid",1,90353.25
438,"Leaf-miner parasitoid",1,366267.456896552
439,"Leaf-miner parasitoid",1,364532.801724138
440,"Leaf-miner parasitoid",1,17595
441,"Leaf-miner parasitoid",1,13454.7844827586
442,"Leaf-miner parasitoid",1,49305
443,"Leaf-miner parasitoid",1,584
444,"Leaf-miner parasitoid",1,219
445,"Leaf-miner parasitoid",1,1464782.39439655
446,"Leaf-miner parasitoid",1,1542
447,"Leaf-miner parasitoid",1,91820.1163793103
448,"Leaf-miner parasitoid",1,729
449,"Leaf-miner parasitoid",1,829
450,"Leaf-miner parasitoid",1,6163
451,"Leaf-miner parasitoid",1,1542
452,"Leaf-miner parasitoid",1,3199
453,"Leaf-miner parasitoid",1,1542
454,"Leaf-miner parasitoid",1,1542
455,"Leaf-miner parasitoid",1,46573.125
456,"Leaf-miner parasitoid",1,57125
457,"Leaf-miner parasitoid",1,145451
458,"Leaf-miner parasitoid",1,4717.875
459,"Leaf-miner parasitoid",1,106551
461,"Leaf-miner parasitoid",1,27239
462,"Leaf-miner parasitoid",1,8257
463,"Leaf-miner parasitoid",1,15514.0517241379
464,"Leaf-miner parasitoid",1,21603
465,"Leaf-miner parasitoid",1,17742.5344827586
466,"Leaf-miner parasitoid",1,1657
467,"Leaf-miner parasitoid",1,70658.75
468,"Leaf-miner parasitoid",1,1657
469,"Leaf-miner parasitoid",1,78331.5129310345
470,"Leaf-miner parasitoid",1,777901.409482759
471,"Leaf-miner parasitoid",1,132374.995689655
472,"Leaf-miner parasitoid",1,272267
474,"Leaf-miner parasitoid",1,552
475,"Leaf-miner parasitoid",1,219
476,"Seed-feeding insect",1,1105
478,"Seed-feeding insect",1,131480
480,"Seed-feeding insect",1,1104
481,"Seed-feeding insect",1,12150
482,"Seed-feeding insect",1,193551.75862069
483,"Seed-feeding insect",1,302551.793103448
484,"Seed-feeding insect",1,1496420
485,"Seed-feeding insect",1,8218
486,"Seed-feeding insect",1,1016457.96551724
488,"Seed-feeding insect",1,1104
490,"Seed-feeding insect",1,1104
491,"Seed-feeding insect",1,292
492,"Seed-feeding insect",1,86290
493,"Seed-feeding insect",1,15311
494,"Seed-feeding insect",1,38179
495,"Seed-feeding bird",1,48
496,"Seed-feeding bird",1,283.254310344828
497,"Seed-feeding bird",1,40
498,"Seed-feeding bird",1,1047.4375
499,"Seed-feeding bird",1,109.310344827586
500,"Seed-feeding bird",1,295.838362068966
501,"Seed-feeding bird",1,353.120689655172
502,"Seed-feeding bird",1,110.609913793103
503,"Seed-feeding bird",1,124.45474137931
504,"Seed-feeding bird",1,131.032327586207
505,"Seed-feeding bird",1,60
506,"Seed-feeding bird",1,2
507,"Seed-feeding rodent",1,61
508,"Seed-feeding rodent",1,859.995689655172
509,"Seed-feeding rodent",1,20
510,"Seed-feeding rodent",1,652
511,"Butterfly",1,10
512,"Butterfly",1,61
513,"Butterfly",1,585.043103448276
514,"Butterfly",1,230.443965517241
515,"Butterfly",1,65
516,"Butterfly",1,182.424568965517
517,"Butterfly",1,4869.68318965517
518,"Butterfly",1,47
519,"Butterfly",1,272.004310344828
520,"Butterfly",1,13
521,"Butterfly",1,18
522,"Butterfly",1,71
523,"Butterfly",1,114.431034482759
524,"Butterfly",1,82.8987068965517
525,"Butterfly",1,362.48275862069
526,"Butterfly",1,27
527,"Insect seed-feeder parasitoid",1,1105
528,"Insect seed-feeder parasitoid",1,1105
529,"Insect seed-feeder parasitoid",1,552
530,"Insect seed-feeder parasitoid",1,2057
531,"Insect seed-feeder parasitoid",1,3314
532,"Insect seed-feeder parasitoid",1,552
533,"Insect seed-feeder parasitoid",1,552
534,"Insect seed-feeder parasitoid",1,399816.974137931
535,"Insect seed-feeder parasitoid",1,1105
536,"Insect seed-feeder parasitoid",1,24653
537,"Insect seed-feeder parasitoid",1,1167
538,"Insect seed-feeder parasitoid",1,1105
539,"Insect seed-feeder parasitoid",1,1657
540,"Insect seed-feeder parasitoid",1,42180.9762931034
541,"Insect seed-feeder parasitoid",1,2209
542,"Insect seed-feeder parasitoid",1,92458
543,"Insect seed-feeder parasitoid",1,76075
545,"Rodent ectoparasite",1,89
546,"Rodent ectoparasite",1,34
548,"Rodent ectoparasite",1,18
549,"Rodent ectoparasite",1,3
1,"Plant",2,56
2,"Plant",2,270
3,"Plant",2,72
4,"Plant",2,71.9030172413793
5,"Plant",2,450.905172413793
6,"Plant",2,16
7,"Plant",2,7515.8125
8,"Plant",2,24
9,"Plant",2,10
10,"Plant",2,39
11,"Plant",2,2178.52586206897
12,"Plant",2,320.728448275862
13,"Plant",2,235.765086206897
14,"Plant",2,13450.9051724138
15,"Plant",2,40
16,"Plant",2,155.025862068966
17,"Plant",2,183.01724137931
18,"Plant",2,10
19,"Plant",2,785.021551724138
20,"Plant",2,382.5
21,"Plant",2,72
22,"Plant",2,66
23,"Plant",2,21.2931034482759
24,"Plant",2,14
25,"Plant",2,193
26,"Plant",2,56837.2629310345
27,"Plant",2,60
28,"Plant",2,23021.6875
29,"Plant",2,4
30,"Plant",2,127.116379310345
31,"Plant",2,200
32,"Plant",2,353.75
33,"Plant",2,1226.41810344828
34,"Plant",2,15
35,"Plant",2,13
36,"Plant",2,96.5409482758621
37,"Plant",2,6
38,"Plant",2,1443.75
39,"Plant",2,10
40,"Plant",2,90
41,"Plant",2,62.551724137931
43,"Plant",2,3
44,"Plant",2,11795.875
45,"Plant",2,92.5991379310345
46,"Plant",2,40
47,"Plant",2,133.754310344828
48,"Plant",2,87.4655172413793
49,"Plant",2,220
50,"Plant",2,64
51,"Plant",2,188.471982758621
52,"Plant",2,40
53,"Plant",2,168
54,"Plant",2,3420
56,"Plant",2,8
57,"Plant",2,395.525862068966
58,"Plant",2,30
59,"Plant",2,118.321120689655
60,"Plant",2,35
61,"Plant",2,10298.8125
62,"Plant",2,71.1163793103448
63,"Plant",2,52
64,"Plant",2,1602.27586206897
66,"Plant",2,4
67,"Plant",2,293.928879310345
69,"Plant",2,2
71,"Plant",2,32
72,"Plant",2,338.489224137931
73,"Plant",2,138
74,"Plant",2,17
75,"Plant",2,56
76,"Plant",2,68.0495689655172
77,"Plant",2,1223.56034482759
78,"Plant",2,1759.25
80,"Plant",2,715.991379310345
81,"Plant",2,3
82,"Plant",2,66.0323275862069
83,"Plant",2,3
84,"Plant",2,15
85,"Plant",2,159
86,"Plant",2,71.9030172413793
87,"Plant",2,2
88,"Plant",2,10
89,"Plant",2,9
91,"Plant",2,135.659482758621
92,"Plant",2,3
93,"Plant",2,10
94,"Crop",2,9
95,"Crop",2,332.5
96,"Crop",2,12
97,"Crop",2,32.0431034482759
98,"Crop",2,37.7241379310345
99,"Crop",2,187.625
101,"Flower-visiting",2,535
102,"Flower-visiting",2,25
104,"Flower-visiting",2,312
105,"Flower-visiting",2,411.077586206897
108,"Flower-visiting",2,50
109,"Flower-visiting",2,302
110,"Flower-visiting",2,25
111,"Flower-visiting",2,70
112,"Flower-visiting",2,12806.2284482759
113,"Flower-visiting",2,238
114,"Flower-visiting",2,1294
115,"Flower-visiting",2,25
116,"Flower-visiting",2,50
119,"Flower-visiting",2,50
122,"Flower-visiting",2,764
123,"Flower-visiting",2,8551.24137931034
124,"Flower-visiting",2,4572
125,"Flower-visiting",2,370
126,"Flower-visiting",2,5288
127,"Flower-visiting",2,476
128,"Flower-visiting",2,427.594827586207
129,"Flower-visiting",2,1028
130,"Flower-visiting",2,50
131,"Flower-visiting",2,876.655172413793
132,"Flower-visiting",2,1601.54094827586
134,"Flower-visiting",2,30
138,"Flower-visiting",2,3236.9375
139,"Flower-visiting",2,185
140,"Flower-visiting",2,989.224137931035
141,"Flower-visiting",2,449.301724137931
142,"Flower-visiting",2,424.396551724138
143,"Flower-visiting",2,375.51724137931
144,"Flower-visiting",2,420.077586206897
146,"Flower-visiting",2,25
149,"Flower-visiting",2,25
150,"Flower-visiting",2,672
151,"Flower-visiting",2,374
152,"Flower-visiting",2,9
153,"Flower-visiting",2,50
154,"Flower-visiting",2,740
156,"Flower-visiting",2,4
158,"Flower-visiting",2,1082.68965517241
159,"Flower-visiting",2,20
160,"Flower-visiting",2,25
162,"Flower-visiting",2,20
163,"Flower-visiting",2,9
164,"Flower-visiting",2,13589.1077586207
165,"Flower-visiting",2,302
166,"Flower-visiting",2,440.900862068965
167,"Flower-visiting",2,9
169,"Flower-visiting",2,53
170,"Flower-visiting",2,398.793103448276
171,"Flower-visiting",2,818
173,"Flower-visiting",2,1671.46336206897
178,"Flower-visiting",2,7
179,"Flower-visiting",2,20589.1724137931
181,"Flower-visiting",2,348
183,"Flower-visiting",2,561.077586206897
185,"Flower-visiting",2,25
186,"Flower-visiting",2,1433.90086206897
187,"Flower-visiting",2,117
188,"Flower-visiting",2,302
189,"Flower-visiting",2,312
190,"Flower-visiting",2,1126.97629310345
191,"Flower-visiting",2,25
193,"Flower-visiting",2,566.004310344828
194,"Flower-visiting",2,25
195,"Flower-visiting",2,759
196,"Flower-visiting",2,1991.26077586207
197,"Flower-visiting",2,476
198,"Flower-visiting",2,608.900862068965
199,"Flower-visiting",2,50
200,"Flower-visiting",2,740
201,"Flower-visiting",2,370
202,"Flower-visiting",2,421.301724137931
203,"Flower-visiting",2,433.418103448276
204,"Flower-visiting",2,149
205,"Flower-visiting",2,75
208,"Flower-visiting",2,740
209,"Flower-visiting",2,1535.89655172414
210,"Flower-visiting",2,379
211,"Flower-visiting",2,302
212,"Flower-visiting",2,139
213,"Flower-visiting",2,238
214,"Flower-visiting",2,174
215,"Flower-visiting",2,176
216,"Flower-visiting",2,10
217,"Flower-visiting",2,5177
218,"Flower-visiting",2,10
219,"Flower-visiting",2,20
221,"Flower-visiting",2,10
222,"Flower-visiting",2,722.689655172414
223,"Flower-visiting",2,388.706896551724
224,"Flower-visiting",2,608
225,"Flower-visiting",2,50
227,"Flower-visiting",2,20
228,"Flower-visiting",2,474.900862068965
230,"Flower-visiting",2,9
231,"Flower-visiting",2,1205
232,"Flower-visiting",2,2084.98706896552
233,"Flower-visiting",2,89
234,"Flower-visiting",2,10
235,"Flower-visiting",2,35
236,"Flower-visiting",2,238
237,"Flower-visiting",2,5044.03448275862
240,"Flower-visiting",2,416
242,"Flower-visiting",2,25
243,"Flower-visiting",2,75
244,"Flower-visiting",2,2210.54525862069
245,"Flower-visiting",2,25
246,"Flower-visiting",2,9
247,"Flower-visiting",2,835.375
248,"Flower-visiting",2,1896.93103448276
249,"Flower-visiting",2,1582.59051724138
250,"Flower-visiting",2,382.5
252,"Flower-visiting",2,1150.5
253,"Flower-visiting",2,25
254,"Flower-visiting",2,9
255,"Flower-visiting",2,1504.59482758621
257,"Flower-visiting",2,25
258,"Flower-visiting",2,543
259,"Flower-visiting",2,20759.8405172414
261,"Flower-visiting",2,174
264,"Flower-visiting",2,915.5625
265,"Flower-visiting",2,302
266,"Flower-visiting",2,375.51724137931
267,"Flower-visiting",2,416
269,"Flower-visiting",2,50
270,"Flower-visiting",2,238
271,"Flower-visiting",2,10
273,"Flower-visiting",2,25
276,"Flower-visiting",2,1648.09482758621
277,"Flower-visiting",2,302
278,"Flower-visiting",2,455.047413793103
279,"Flower-visiting",2,427.594827586207
280,"Flower-visiting",2,10
282,"Flower-visiting",2,458.375
283,"Flower-visiting",2,1168
284,"Flower-visiting",2,1205
285,"Flower-visiting",2,713.25
286,"Flower-visiting",2,447.948275862069
287,"Flower-visiting",2,238
291,"Flower-visiting",2,263
292,"Flower-visiting",2,370
293,"Flower-visiting",2,744
294,"Flower-visiting",2,238
295,"Flower-visiting",2,1539.875
296,"Flower-visiting",2,50
297,"Flower-visiting",2,3698
298,"Flower-visiting",2,740
299,"Flower-visiting",2,238
300,"Flower-visiting",2,302
301,"Flower-visiting",2,368.883620689655
302,"Flower-visiting",2,1917.5
303,"Flower-visiting",2,14389.625
304,"Flower-visiting",2,2582.10344827586
305,"Flower-visiting",2,2434
306,"Flower-visiting",2,486
307,"Flower-visiting",2,39
308,"Flower-visiting",2,1406.22844827586
309,"Flower-visiting",2,50
310,"Flower-visiting",2,25
313,"Flower-visiting",2,2420
314,"Flower-visiting",2,1205
315,"Flower-visiting",2,302
317,"Flower-visiting",2,3777.68318965517
318,"Flower-visiting",2,4798.6875
319,"Flower-visiting",2,50
320,"Flower-visiting",2,1205
322,"Flower-visiting",2,788.077586206897
323,"Flower-visiting",2,9
325,"Flower-visiting",2,7
326,"Flower-visiting",2,436.077586206897
327,"Flower-visiting",2,2457
329,"Flower-visiting",2,20
330,"Flower-visiting",2,75
333,"Flower-visiting",2,555
335,"Flower-visiting",2,9
336,"Flower-visiting",2,25
337,"Aphid",2,595490
338,"Aphid",2,4972
340,"Aphid",2,985
341,"Aphid",2,14230708.7155172
342,"Aphid",2,5252
343,"Aphid",2,259181375.465517
344,"Aphid",2,391072.112068966
345,"Aphid",2,1434590
347,"Aphid",2,145
348,"Aphid",2,2093578.12715517
349,"Aphid",2,2226801.97844828
350,"Aphid",2,25687
351,"Aphid",2,778761.056034483
352,"Aphid",2,186650
354,"Aphid",2,138324
355,"Aphid",2,194926
356,"Aphid",2,10772
357,"Aphid",2,29948842.4051724
358,"Aphid",2,86137893
359,"Aphid",2,34464
360,"Aphid",2,120988
361,"Aphid",2,2505695.9375
362,"Aphid",2,96720258
363,"Aphid",2,68157770.0625
364,"Aphid",2,645272
365,"Primary aphid parasitoid",2,284563.215517241
366,"Primary aphid parasitoid",2,552
367,"Primary aphid parasitoid",2,28156.2370689655
368,"Primary aphid parasitoid",2,88905.5625
369,"Primary aphid parasitoid",2,115891.844827586
370,"Primary aphid parasitoid",2,126643.724137931
371,"Primary aphid parasitoid",2,6722
372,"Primary aphid parasitoid",2,10246.4137931034
373,"Primary aphid parasitoid",2,12326
374,"Primary aphid parasitoid",2,144314.612068966
375,"Primary aphid parasitoid",2,1657
376,"Secondary aphid parasitoid",2,315878.4375
377,"Secondary aphid parasitoid",2,441128.362068966
378,"Secondary aphid parasitoid",2,94460.75
379,"Secondary aphid parasitoid",2,73
380,"Secondary aphid parasitoid",2,53808.8793103448
381,"Secondary aphid parasitoid",2,484055.183189655
382,"Secondary aphid parasitoid",2,552
383,"Leaf-miner parasitoid",2,11295
385,"Leaf-miner parasitoid",2,100612
386,"Leaf-miner parasitoid",2,100612
387,"Leaf-miner parasitoid",2,990
388,"Leaf-miner parasitoid",2,729
389,"Leaf-miner parasitoid",2,23759.9892241379
390,"Leaf-miner parasitoid",2,15503.5129310345
391,"Leaf-miner parasitoid",2,19000
392,"Leaf-miner parasitoid",2,552
394,"Leaf-miner parasitoid",2,7005.43103448276
395,"Leaf-miner parasitoid",2,552
396,"Leaf-miner parasitoid",2,32227
397,"Leaf-miner parasitoid",2,10562.5129310345
398,"Leaf-miner parasitoid",2,3314
399,"Leaf-miner parasitoid",2,771
400,"Leaf-miner parasitoid",2,97
401,"Leaf-miner parasitoid",2,48419.4870689655
402,"Leaf-miner parasitoid",2,6391
404,"Leaf-miner parasitoid",2,8476
405,"Leaf-miner parasitoid",2,97
406,"Leaf-miner parasitoid",2,97
407,"Leaf-miner parasitoid",2,1542
408,"Leaf-miner parasitoid",2,656
409,"Leaf-miner parasitoid",2,219
410,"Leaf-miner parasitoid",2,23405.1982758621
411,"Leaf-miner parasitoid",2,99534
412,"Leaf-miner parasitoid",2,23026.6875
413,"Leaf-miner parasitoid",2,552
414,"Leaf-miner parasitoid",2,3314
415,"Leaf-miner parasitoid",2,222306
416,"Leaf-miner parasitoid",2,829
417,"Leaf-miner parasitoid",2,20740.5646551724
418,"Leaf-miner parasitoid",2,552
419,"Leaf-miner parasitoid",2,4174.5
420,"Leaf-miner parasitoid",2,93502
