"management","NodesID","services","pagerank"
"E",252,"Crop production",0.000736705005396684
"E",253,"Crop production",0.000736705005396684
"E",254,"Crop production",0.000736705005396684
"E",255,"Crop production",0.000736705005396684
"E",256,"Crop production",0.000736705005396684
"E",257,"Crop production",0.000736705005396684
"E",258,"Crop production",0.000736705005396684
"E",259,"Crop production",0.000736705005396684
"E",260,"Crop production",0.000736705005396684
"E",261,"Crop production",0.000736705005396684
"E",262,"Crop production",0.000736705005396684
"E",263,"Crop production",0.000736705005396684
"E",264,"Crop production",0.000736705005396684
"E",265,"Crop production",0.000736705005396684
"E",266,"Crop production",0.000736705005396684
"E",267,"Crop production",0.000736705005396684
"E",268,"Crop production",0.000736705005396684
"E",269,"Crop production",0.000736705005396684
"E",270,"Crop production",0.000736705005396684
"E",271,"Crop production",0.000736705005396684
"E",272,"Crop production",0.000736705005396684
"E",273,"Crop production",0.000736705005396684
"E",274,"Crop production",0.000736705005396684
"E",275,"Crop production",0.000736705005396684
"E",276,"Crop production",0.000736705005396684
"E",277,"Crop production",0.000736705005396684
"E",278,"Crop production",0.000736705005396684
"E",279,"Crop production",0.000736705005396684
"E",280,"Crop production",0.000736705005396684
"E",281,"Crop production",0.000736705005396684
"E",282,"Crop production",0.000736705005396684
"E",283,"Crop production",0.000736705005396684
"E",284,"Crop production",0.000736705005396684
"E",285,"Crop production",0.000736705005396684
"E",286,"Crop production",0.000736705005396684
"E",287,"Crop production",0.000736705005396684
"E",288,"Crop production",0.000736705005396684
"E",289,"Crop production",0.000736705005396684
"E",290,"Crop production",0.000736705005396684
"E",291,"Crop production",0.000736705005396684
"E",292,"Crop production",0.000736705005396684
"E",293,"Crop production",0.000736705005396684
"E",294,"Crop production",0.000736705005396684
"E",295,"Crop production",0.000736705005396684
"E",296,"Crop production",0.000736705005396684
"E",297,"Crop production",0.000736705005396684
"E",298,"Crop production",0.000736705005396684
"E",299,"Crop production",0.000736705005396684
"E",300,"Crop production",0.000736705005396684
"E",301,"Crop production",0.000736705005396684
"E",302,"Crop production",0.000736705005396684
"E",303,"Crop production",0.000736705005396684
"E",304,"Crop production",0.000736705005396684
"E",305,"Crop production",0.000736705005396684
"E",306,"Crop production",0.000736705005396684
"E",307,"Crop production",0.000736705005396684
"E",308,"Crop production",0.000736705005396684
"E",309,"Crop production",0.000736705005396684
"E",310,"Crop production",0.000736705005396684
"E",311,"Crop production",0.000736705005396684
"E",312,"Crop production",0.000736705005396684
"E",313,"Crop production",0.000736705005396684
"E",314,"Crop production",0.000736705005396684
"E",315,"Crop production",0.000736705005396684
"E",316,"Crop production",0.000736705005396684
"E",317,"Crop production",0.000736705005396684
"E",318,"Crop production",0.000736705005396684
"E",319,"Crop production",0.000736705005396684
"E",320,"Crop production",0.000736705005396684
"E",321,"Crop production",0.000736705005396684
"E",322,"Crop production",0.000736705005396684
"E",323,"Crop production",0.000736705005396684
"E",324,"Crop production",0.000736705005396684
"E",325,"Crop production",0.000736705005396684
"E",326,"Crop production",0.000736705005396684
"E",327,"Crop production",0.000736705005396684
"E",328,"Crop production",0.000736705005396684
"E",329,"Crop production",0.000736705005396684
"E",330,"Crop production",0.000736705005396684
"E",331,"Crop production",0.000736705005396684
"E",332,"Crop production",0.000736705005396684
"E",333,"Crop production",0.000736705005396684
"E",334,"Crop production",0.000736705005396684
"E",335,"Crop production",0.000736705005396684
"E",336,"Crop production",0.000736705005396684
"E",337,"Crop production",0.00231755458101535
"E",338,"Crop production",0.00126063890951388
"E",339,"Crop production",0.000734238197224192
"E",340,"Crop production",0.000734238197224192
"E",341,"Crop production",0.000862847884305836
"E",342,"Crop production",0.000734238197224192
"E",343,"Crop production",0.0019078015918442
"E",344,"Crop production",0.000734238197224192
"E",345,"Crop production",0.000734238197224192
"E",346,"Crop production",0.000734238197224192
"E",347,"Crop production",0.00081461925165022
"E",348,"Crop production",0.000734238197224192
"E",349,"Crop production",0.000734238197224192
"E",350,"Crop production",0.000841412936458895
"E",351,"Crop production",0.000775845028400229
"E",352,"Crop production",0.00154589645852549
"E",353,"Crop production",0.000734238197224192
"E",354,"Crop production",0.000734238197224192
"E",355,"Crop production",0.000734238197224192
"E",356,"Crop production",0.00107719736277524
"E",357,"Crop production",0.000734238197224192
"E",358,"Crop production",0.00580769903546957
"E",359,"Crop production",0.000734238197224192
"E",360,"Crop production",0.000921793990884923
"E",361,"Crop production",0.00207229717081518
"E",362,"Crop production",0.000734238197224192
"E",363,"Crop production",0.00081461925165022
"E",364,"Crop production",0.000841412936458895
"E",365,"Crop production",0.000756527571068498
"E",366,"Crop production",0.000756527571068498
"E",367,"Crop production",0.000756527571068498
"E",368,"Crop production",0.000756527571068498
"E",369,"Crop production",0.000756527571068498
"E",370,"Crop production",0.000756527571068498
"E",371,"Crop production",0.000734238197224192
"E",372,"Crop production",0.000734238197224192
"E",373,"Crop production",0.000734238197224192
"E",374,"Crop production",0.000756527571068498
"E",375,"Crop production",0.000734238197224192
"E",376,"Crop production",0.000756527571068498
"E",377,"Crop production",0.000756527571068498
"E",378,"Crop production",0.000756527571068498
"E",379,"Crop production",0.000756527571068498
"E",380,"Crop production",0.000756527571068498
"E",381,"Crop production",0.000756527571068498
"E",382,"Crop production",0.000756527571068498
"E",383,"Crop production",0.000734238197224192
"E",384,"Crop production",0.000734238197224192
"E",385,"Crop production",0.000734238197224192
"E",386,"Crop production",0.000734238197224192
"E",387,"Crop production",0.000734238197224192
"E",388,"Crop production",0.000734238197224192
"E",389,"Crop production",0.000734238197224192
"E",390,"Crop production",0.000734238197224192
"E",391,"Crop production",0.000734238197224192
"E",392,"Crop production",0.000734238197224192
"E",393,"Crop production",0.000734238197224192
"E",394,"Crop production",0.000734238197224192
"E",395,"Crop production",0.000734238197224192
"E",396,"Crop production",0.000734238197224192
"E",397,"Crop production",0.000734238197224192
"E",398,"Crop production",0.000734238197224192
"E",399,"Crop production",0.000734238197224192
"E",400,"Crop production",0.000734238197224192
"E",401,"Crop production",0.000734238197224192
"E",402,"Crop production",0.000734238197224192
"E",403,"Crop production",0.000734238197224192
"E",404,"Crop production",0.000734238197224192
"E",405,"Crop production",0.000734238197224192
"E",406,"Crop production",0.000734238197224192
"E",407,"Crop production",0.000734238197224192
"E",408,"Crop production",0.000734238197224192
"E",409,"Crop production",0.000734238197224192
"E",410,"Crop production",0.000734238197224192
"E",411,"Crop production",0.000734238197224192
"E",412,"Crop production",0.000756527571068498
"E",413,"Crop production",0.000734238197224192
"E",414,"Crop production",0.000734238197224192
"E",415,"Crop production",0.000734238197224192
"E",416,"Crop production",0.000734238197224192
"E",417,"Crop production",0.000734238197224192
"E",418,"Crop production",0.000734238197224192
"E",419,"Crop production",0.000734238197224192
"E",420,"Crop production",0.000734238197224192
"E",421,"Crop production",0.000734238197224192
"E",422,"Crop production",0.000756527571068498
"E",423,"Crop production",0.000734238197224192
"E",424,"Crop production",0.000734238197224192
"E",425,"Crop production",0.000734238197224192
"E",426,"Crop production",0.000734238197224192
"E",427,"Crop production",0.000734238197224192
"E",428,"Crop production",0.000734238197224192
"E",429,"Crop production",0.000756527571068498
"E",430,"Crop production",0.000734238197224192
"E",431,"Crop production",0.000734238197224192
"E",432,"Crop production",0.000734238197224192
"E",433,"Crop production",0.000734238197224192
"E",434,"Crop production",0.000734238197224192
"E",435,"Crop production",0.000734238197224192
"E",436,"Crop production",0.000734238197224192
"E",437,"Crop production",0.000734238197224192
"E",438,"Crop production",0.000756527571068498
"E",439,"Crop production",0.000734238197224192
"E",440,"Crop production",0.000734238197224192
"E",441,"Crop production",0.000734238197224192
"E",442,"Crop production",0.000734238197224192
"E",443,"Crop production",0.000734238197224192
"E",444,"Crop production",0.000734238197224192
"E",445,"Crop production",0.000756527571068498
"E",446,"Crop production",0.000734238197224192
"E",447,"Crop production",0.000734238197224192
"E",448,"Crop production",0.000734238197224192
"E",449,"Crop production",0.000734238197224192
"E",450,"Crop production",0.000734238197224192
"E",451,"Crop production",0.000734238197224192
"E",452,"Crop production",0.000734238197224192
"E",453,"Crop production",0.000734238197224192
"E",454,"Crop production",0.000734238197224192
"E",455,"Crop production",0.000734238197224192
"E",456,"Crop production",0.000734238197224192
"E",457,"Crop production",0.000756527571068498
"E",458,"Crop production",0.000734238197224192
"E",459,"Crop production",0.000734238197224192
"E",460,"Crop production",0.000734238197224192
"E",461,"Crop production",0.000734238197224192
"E",462,"Crop production",0.000734238197224192
"E",463,"Crop production",0.000734238197224192
"E",464,"Crop production",0.000734238197224192
"E",465,"Crop production",0.000734238197224192
"E",466,"Crop production",0.000734238197224192
"E",467,"Crop production",0.000734238197224192
"E",468,"Crop production",0.000734238197224192
"E",469,"Crop production",0.000756527571068498
"E",470,"Crop production",0.000734238197224192
"E",471,"Crop production",0.000734238197224192
"E",472,"Crop production",0.000734238197224192
"E",473,"Crop production",0.000734238197224192
"E",474,"Crop production",0.000734238197224192
"E",475,"Crop production",0.000734238197224192
"E",476,"Crop production",0.000734238197224192
"E",477,"Crop production",0.000959608532761062
"E",478,"Crop production",0.00124045464319931
"E",479,"Crop production",0.00144155432721683
"E",480,"Crop production",0.00144155432721683
"E",481,"Crop production",0.00135834066486475
"E",482,"Crop production",0.00139648026010946
"E",483,"Crop production",0.00108442902628917
"E",484,"Crop production",0.00139648026010946
"E",485,"Crop production",0.000734238197224192
"E",486,"Crop production",0.00139648026010946
"E",487,"Crop production",0.000959608532761062
"E",488,"Crop production",0.00144155432721683
"E",489,"Crop production",0.000959608532761062
"E",490,"Crop production",0.000959608532761062
"E",491,"Crop production",0.00104628943104447
"E",492,"Crop production",0.00167039189868504
"E",493,"Crop production",0.00216967387279749
"E",494,"Crop production",0.00216967387279749
"E",495,"Crop production",0.000865002523777453
"E",496,"Crop production",0.000865002523777453
"E",497,"Crop production",0.000865002523777453
"E",498,"Crop production",0.000865002523777453
"E",499,"Crop production",0.000989823017305565
"E",500,"Crop production",0.000900665521928342
"E",501,"Crop production",0.000989823017305565
"E",502,"Crop production",0.000900665521928342
"E",503,"Crop production",0.000865002523777453
"E",504,"Crop production",0.000900665521928342
"E",505,"Crop production",0.000775845028400229
"E",506,"Crop production",0.000775845028400229
"E",507,"Crop production",0.00127011189339771
"E",508,"Crop production",0.00324086403079842
"E",509,"Crop production",0.0010557624149283
"E",510,"Crop production",0.0025372627964465
"E",511,"Crop production",0.000775711409624219
"E",512,"Crop production",0.000775711409624219
"E",513,"Crop production",0.000775711409624219
"E",514,"Crop production",0.000775711409624219
"E",515,"Crop production",0.000775711409624219
"E",516,"Crop production",0.000775711409624219
"E",517,"Crop production",0.000775711409624219
"E",518,"Crop production",0.000775711409624219
"E",519,"Crop production",0.000775711409624219
"E",520,"Crop production",0.000775711409624219
"E",521,"Crop production",0.000775711409624219
"E",522,"Crop production",0.000775711409624219
"E",523,"Crop production",0.000775711409624219
"E",524,"Crop production",0.000775711409624219
"E",525,"Crop production",0.000775711409624219
"E",526,"Crop production",0.000775711409624219
"E",527,"Crop production",0.000734238197224192
"E",528,"Crop production",0.000734238197224192
"E",529,"Crop production",0.000734238197224192
"E",530,"Crop production",0.000734238197224192
"E",531,"Crop production",0.000734238197224192
"E",532,"Crop production",0.000734238197224192
"E",533,"Crop production",0.000734238197224192
"E",534,"Crop production",0.000734238197224192
"E",535,"Crop production",0.000734238197224192
"E",536,"Crop production",0.000734238197224192
"E",537,"Crop production",0.000734238197224192
"E",538,"Crop production",0.000734238197224192
"E",539,"Crop production",0.000734238197224192
"E",540,"Crop production",0.000734238197224192
"E",541,"Crop production",0.000734238197224192
"E",542,"Crop production",0.000734238197224192
"E",543,"Crop production",0.000734238197224192
"E",544,"Crop production",0.000756527571068498
"E",545,"Crop production",0.000756527571068498
"E",546,"Crop production",0.000756527571068498
"E",547,"Crop production",0.000756527571068498
"E",548,"Crop production",0.000756527571068498
"E",549,"Crop production",0.000756527571068498
"E",550,"Crop production",0.000756527571068498
"E",551,"Crop production",0.000734238197224192
"SE",1,"Crop production",0.0011594498285773
"SE",2,"Crop production",0.00519092161668802
"SE",3,"Crop production",0.00114997856575414
"SE",4,"Crop production",0.00119935378535419
"SE",5,"Crop production",0.00581972399075012
"SE",6,"Crop production",0.000920455295266424
"SE",7,"Crop production",0.012510547622692
"SE",8,"Crop production",0.000943465171735256
"SE",9,"Crop production",0.000800566183759431
"SE",10,"Crop production",0.00108253111723204
"SE",11,"Crop production",0.00928422356130929
"SE",12,"Crop production",0.00137938178073001
"SE",13,"Crop production",0.00180468832807051
"SE",14,"Crop production",0.023400174074288
"SE",15,"Crop production",0.000890483017389676
"SE",16,"Crop production",0.00104180500146038
"SE",17,"Crop production",0.00220696462000011
"SE",18,"Crop production",0.00124770842312124
"SE",19,"Crop production",0.00251293486275837
"SE",20,"Crop production",0.00146747625473184
"SE",21,"Crop production",0.000800566183759431
"SE",22,"Crop production",0.000862673829423665
"SE",23,"Crop production",0.000994046105337379
"SE",24,"Crop production",0.0015830902886412
"SE",25,"Crop production",0.0190681914684976
"SE",26,"Crop production",0.0425022138958125
"SE",27,"Crop production",0.000855058690703977
"SE",28,"Crop production",0.0235083130669821
"SE",29,"Crop production",0.000800566183759431
"SE",30,"Crop production",0.000942544126753808
"SE",31,"Crop production",0.00206955065127863
"SE",32,"Crop production",0.00197713681969472
"SE",33,"Crop production",0.00381376959091571
"SE",34,"Crop production",0.0011381707130358
"SE",35,"Crop production",0.00118011290726308
"SE",36,"Crop production",0.00129050637363973
"SE",37,"Crop production",0.00097068649780831
"SE",38,"Crop production",0.0014401595835606
"SE",39,"Crop production",0.00090592775439662
"SE",40,"Crop production",0.00118913072760906
"SE",41,"Crop production",0.00087989256957639
"SE",42,"Crop production",0.000800566183759431
"SE",43,"Crop production",0.000800566183759431
"SE",44,"Crop production",0.0147534964001441
"SE",45,"Crop production",0.00132573848548386
"SE",46,"Crop production",0.000913784272703502
"SE",47,"Crop production",0.00140514583221015
"SE",48,"Crop production",0.00117754031801889
"SE",49,"Crop production",0.00742226379635086
"SE",50,"Crop production",0.00173734288455175
"SE",51,"Crop production",0.00159824440013491
"SE",52,"Crop production",0.000956549823032189
"SE",53,"Crop production",0.00107253654516291
"SE",54,"Crop production",0.0117306484185202
"SE",55,"Crop production",0.000850761023673853
"SE",56,"Crop production",0.000955369347243865
"SE",57,"Crop production",0.00119935378535419
"SE",58,"Crop production",0.000892554973009167
"SE",59,"Crop production",0.00120699932004604
"SE",60,"Crop production",0.00159823883483665
"SE",61,"Crop production",0.0146973829845153
"SE",62,"Crop production",0.0010561886623023
"SE",63,"Crop production",0.00097071628122905
"SE",64,"Crop production",0.00236155010636437
"SE",65,"Crop production",0.000800566183759431
"SE",66,"Crop production",0.00114080681185719
"SE",67,"Crop production",0.00119935378535419
"SE",68,"Crop production",0.000800566183759431
"SE",69,"Crop production",0.00132131194287905
"SE",70,"Crop production",0.00986090776376629
"SE",71,"Crop production",0.00388313312893067
"SE",72,"Crop production",0.00115561817143498
"SE",73,"Crop production",0.00392454017241673
"SE",74,"Crop production",0.00131819069809149
"SE",75,"Crop production",0.00101244408451616
"SE",76,"Crop production",0.00114099371786065
"SE",77,"Crop production",0.00597637565798896
"SE",78,"Crop production",0.00736815383286427
"SE",79,"Crop production",0.00148104743995495
"SE",80,"Crop production",0.00277067260786014
"SE",81,"Crop production",0.000856080824120457
"SE",82,"Crop production",0.0011594498285773
"SE",83,"Crop production",0.000800566183759431
"SE",84,"Crop production",0.0009765986469382
"SE",85,"Crop production",0.00467358847268138
"SE",86,"Crop production",0.00192567483603316
"SE",87,"Crop production",0.000800566183759431
"SE",88,"Crop production",0.00106624889021199
"SE",89,"Crop production",0.000800566183759431
"SE",90,"Crop production",0.001483750286066
"SE",91,"Crop production",0.00111393521684437
"SE",92,"Crop production",0.000800566183759431
"SE",93,"Crop production",0.000800566183759431
"SE",100,"Crop production",0.000803746002713616
"SE",101,"Crop production",0.000803746002713616
"SE",102,"Crop production",0.000800566183759431
"SE",103,"Crop production",0.000803746002713616
"SE",104,"Crop production",0.000803746002713616
"SE",105,"Crop production",0.000803746002713616
"SE",106,"Crop production",0.000800566183759431
"SE",107,"Crop production",0.000803746002713616
"SE",108,"Crop production",0.000800566183759431
"SE",109,"Crop production",0.000803746002713616
"SE",110,"Crop production",0.000800566183759431
"SE",111,"Crop production",0.000803746002713616
"SE",112,"Crop production",0.000803746002713616
"SE",113,"Crop production",0.000803746002713616
"SE",114,"Crop production",0.000803746002713616
"SE",115,"Crop production",0.000800566183759431
"SE",116,"Crop production",0.000800566183759431
"SE",117,"Crop production",0.000803746002713616
"SE",118,"Crop production",0.000800566183759431
"SE",119,"Crop production",0.000800566183759431
"SE",120,"Crop production",0.000803746002713616
"SE",121,"Crop production",0.000803746002713616
"SE",122,"Crop production",0.000803746002713616
"SE",123,"Crop production",0.000803746002713616
"SE",124,"Crop production",0.000803746002713616
"SE",125,"Crop production",0.000803746002713616
"SE",126,"Crop production",0.000803746002713616
"SE",127,"Crop production",0.000803746002713616
"SE",128,"Crop production",0.000803746002713616
"SE",129,"Crop production",0.000803746002713616
"SE",130,"Crop production",0.000800566183759431
"SE",131,"Crop production",0.000803746002713616
"SE",132,"Crop production",0.000803746002713616
"SE",133,"Crop production",0.000803746002713616
"SE",134,"Crop production",0.000803746002713616
"SE",135,"Crop production",0.000803746002713616
"SE",136,"Crop production",0.000803746002713616
"SE",137,"Crop production",0.000803746002713616
"SE",138,"Crop production",0.000803746002713616
"SE",139,"Crop production",0.000803746002713616
"SE",140,"Crop production",0.000803746002713616
"SE",141,"Crop production",0.000803746002713616
"SE",142,"Crop production",0.000803746002713616
"SE",143,"Crop production",0.000803746002713616
"SE",144,"Crop production",0.000803746002713616
"SE",145,"Crop production",0.000800566183759431
"SE",146,"Crop production",0.000800566183759431
"SE",147,"Crop production",0.000800566183759431
"SE",148,"Crop production",0.000800566183759431
"SE",149,"Crop production",0.000800566183759431
"SE",150,"Crop production",0.000803746002713616
"SE",151,"Crop production",0.000803746002713616
"SE",152,"Crop production",0.000803746002713616
